target,model_name,target_transform,split_id,mae,rmse,r2,spearman
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_0,0.14359802248677236,0.18458222482071798,-0.4965123449384816,0.14285714285714288
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_1,0.23941252204585428,0.26555299870875315,-5.664904763548428,-0.08571428571428573
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_2,0.19478223544973597,0.2558681082510387,0.07504980278688089,0.4285714285714286
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_3,0.23838507054673672,0.2739932732551636,-0.5037854976668348,0.7714285714285715
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_4,0.13946751133786853,0.1892230264267991,-1.349306819464032,-0.34235623582431246
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_5,0.21399915721844312,0.2726612305258249,-0.45854547764293474,-0.21428571428571433
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_6,0.39338280092592515,0.4045029009473161,-27.58036626633965,-1.0
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_7,0.10884388447971845,0.13501167077039528,-5.458793747949713,-1.0
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_8,0.17355745149911841,0.22946741459116599,-1.3718601062682012,-0.5
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_0,0.11460389577252912,0.13541184728354844,0.19459582497468286,0.4285714285714286
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_1,0.26736692223443637,0.3067400986606591,-7.892679371353712,-0.028571428571428574
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_2,0.17237546829137598,0.2516551179825316,0.10525852884703579,0.48571428571428577
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_3,0.20623715423888941,0.23333302618206497,-0.09058248378705125,0.7142857142857143
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_4,0.15706429916489226,0.23987135554326405,-2.7752746294831114,-0.48650622985560193
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_5,0.25734848936223775,0.320540040974892,-1.0157551151269568,-0.5714285714285715
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_6,0.32492886213534833,0.32793372221650485,-17.78437138284226,0.19999999999999998
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_7,0.20855451287663782,0.22431135629621596,-16.828356735080007,-1.0
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_8,0.16890943570486586,0.22631250586065907,-1.307087851753642,-0.5
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_0,0.13373259623845413,0.1629467821124578,-0.16625126504267107,0.5428571428571429
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_1,0.23057445605595914,0.23754606833676328,-4.333192031927409,0.2571428571428572
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_2,0.21415079593658445,0.2984443233287409,-0.25838252367544445,-0.08571428571428573
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_3,0.18813036123911542,0.2639476611409052,-0.3955381936251656,0.7714285714285715
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_4,0.14836829457964212,0.1933818151781208,-1.453708885428039,-0.07207499701564472
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_5,0.24179024560110912,0.29755803302261385,-0.7370669313733427,-0.21428571428571433
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_6,0.3552600479125977,0.36073731177754625,-21.730376962181804,0.39999999999999997
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_7,0.1476569112141927,0.17775809837320383,-10.19612101713854,-1.0
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_8,0.1846913083394369,0.23537490669771544,-1.4955561577909124,-0.5
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_0,0.18911307037593109,0.2384023046629436,-1.4964418243895907,0.3142857142857143
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_1,0.26327628938588826,0.2935763786959304,-7.145800064625323,0.14285714285714288
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_2,0.20768984740516216,0.26828665005978825,-0.016913840748368658,0.3142857142857143
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_3,0.17025959393062703,0.2045718442175899,0.16170319381421572,0.48571428571428577
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_4,0.0891275264435156,0.11327578766891537,0.15808944894396504,0.2522624895547565
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_5,0.24419636344667664,0.31970989118144033,-1.0053276391108152,-0.8571428571428573
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_6,0.5215127363498897,0.5312646524016418,-48.29993552688869,-1.0
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_7,0.07045014212680305,0.07906595190669002,-1.2150717621338294,-0.5
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_8,0.1991998196585545,0.2566331592886072,-1.9666927228131366,-0.5
