split_name,repeat_id,fold_id,split_id,fraction,n_train_specimens,n_train_rows,train_mae,test_mae,train_rmse,test_rmse,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.2,8,132,0.004175000000002621,0.331801666666667,0.008828143129284653,0.3917495817582682,1.0,0.7477238187264794
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.4,15,249,0.0031800000000017964,0.3476050000000008,0.008304072393276955,0.4043699348987266,1.0,0.8145934285312865
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.6,23,378,0.01917000975811856,0.2916933580944708,0.05544591761718285,0.36481190091023696,0.9955512832714618,0.5957474328064633
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.8,30,491,0.016231159754495027,0.29620242345552616,0.03160972882915771,0.35680972254986576,0.9979969829168227,0.5835893219328621
grouped_cv,0,0,grouped_cv_repeat0_fold0,1.0,38,626,0.014576118394119267,0.2938765422166724,0.026087037826423437,0.3507458717541025,0.9961690554586222,0.6383008208640678
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.2,8,132,0.004355555555556417,0.15114111111110673,0.007462631701590214,0.1791861553569471,1.0,0.9118583155200968
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.4,15,246,0.005283316347467748,0.17981126997143174,0.009043963718761398,0.25340315438948874,1.0,0.6402439024390244
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.6,23,378,0.016784533525812106,0.17916791043481636,0.030198082674571036,0.2841007342495698,0.9953031167514194,0.601826488243264
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.8,30,497,0.022452543471100705,0.14997065452562736,0.040014336714937905,0.23345907935952465,0.9935456136799055,0.7963562622208846
grouped_cv,0,1,grouped_cv_repeat0_fold1,1.0,38,626,0.025485614511489854,0.14001671916007552,0.036017310065330196,0.22022504700637174,0.996387969656064,0.7963562622208846
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.2,8,135,0.00515472222222399,0.27894777777777324,0.006564605076834136,0.35900262757385837,1.0,0.7454545454545454
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.4,15,240,0.012745059443159705,0.2565211616297244,0.022723127739876264,0.318445492491666,0.9982126884730385,0.6242424242424242
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.6,23,378,0.006949736250960031,0.2341090711886697,0.012513536317357526,0.2851249163277004,0.997528545005864,0.709090909090909
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.8,30,489,0.02997431372033798,0.24783602141471447,0.042653066978160195,0.27223979106213525,0.9862008544389923,0.8060606060606059
grouped_cv,0,2,grouped_cv_repeat0_fold2,1.0,38,627,0.018185669586775893,0.22936264268387258,0.032925561514317046,0.2730852759611426,0.9945271989778093,0.8424242424242423
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.2,8,131,0.0006416666666721194,0.23961111111111233,0.0016014750145468457,0.29098377685888627,1.0,0.7333333333333334
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.4,16,261,0.010544756875307607,0.16945347219017048,0.0178439991768694,0.18823223651866458,0.9955763041315834,0.7999999999999999
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.6,23,374,0.009530608337420244,0.18893313491401253,0.016663082942752136,0.2207247414318623,0.9987645474167707,0.9333333333333332
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.8,31,506,0.036240963180948424,0.18262336730222503,0.05735191396090988,0.23525658466054394,0.9861826770848658,0.7833333333333333
grouped_cv,0,3,grouped_cv_repeat0_fold3,1.0,39,641,0.0338502687664173,0.13984500090335264,0.05403996984249966,0.16872087610495612,0.9884580794112985,0.8833333333333333
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.2,8,135,0.03141208333333481,0.320628518518518,0.07190679716031659,0.36785684898065374,0.9761904761904763,0.5690426379538917
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.4,16,261,0.024598731295755544,0.2739942215226882,0.03639889850157121,0.33562679627057346,0.9941176470588234,0.401677156202747
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.6,23,381,0.010590231139787187,0.22914470244848495,0.019084664295739264,0.2629864582397143,0.99975293390605,0.6778302010921357
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.8,31,512,0.00771459344430263,0.251034532815042,0.013714085040409617,0.29658821426565635,0.9984871864015329,0.6861984751796929
grouped_cv,0,4,grouped_cv_repeat0_fold4,1.0,39,644,0.013922505836640005,0.2464259214446462,0.021592581858798456,0.2920493257723063,0.9985826116187274,0.6778302010921357
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.2,8,132,0.002050000000006491,0.17955999999999844,0.005489307788786059,0.20852683120723906,1.0,0.9146511499786562
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.4,15,246,0.007155223611798034,0.25011500895787697,0.0106736258107336,0.2978233511224031,0.9991067439039162,0.7818181818181817
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.6,23,384,0.02585653318189577,0.27240919667498154,0.046621080905287056,0.3471189747748984,0.9945582456729258,0.7575757575757575
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.8,30,495,0.027898621428974944,0.15841811529682376,0.04567416546244626,0.1709225913466014,0.9962164352220558,0.9151515151515152
grouped_cv,1,0,grouped_cv_repeat1_fold0,1.0,38,626,0.025115329092338132,0.14502191468502926,0.04168379979447354,0.16402199517261362,0.9938154087148904,0.9393939393939393
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.2,8,138,0.0002000000000073332,0.34624666666666687,0.000454911468802146,0.3764747112652099,1.0,0.09259435671465448
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.4,15,249,0.009782033099620143,0.2114879085605741,0.0245557848238922,0.28568443935701454,0.9982126884730385,0.49391162098847435
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.6,23,372,0.011636871718422247,0.31568419272333825,0.022653491369206767,0.37826518275264986,0.9943142413249401,0.3414697626586983
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.8,30,492,0.014163224438283595,0.28841158275402706,0.02006966711188789,0.33293690779172797,0.9982195513786686,0.3292744139923163
grouped_cv,1,1,grouped_cv_repeat1_fold1,1.0,38,627,0.01628446610288429,0.3034995074383763,0.02643725908222649,0.37168144132047454,0.9970995831054189,0.3231767396591252
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.2,8,129,0.0028500000000037384,0.14170999999999898,0.005186012169500461,0.2204660409728052,1.0,0.8424242424242423
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.4,15,254,0.0009422222222227697,0.24413513888889166,0.0027990662482556567,0.3431069808164906,0.9991067439039162,0.5151515151515151
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.6,23,383,0.006233405497978211,0.2606019875573602,0.010604339157227347,0.3005509208445236,0.9985171758730649,0.6848484848484848
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.8,30,495,0.011514291690829122,0.2455979437202645,0.015731630557393985,0.31299386287020775,0.9986646883023602,0.6
grouped_cv,1,2,grouped_cv_repeat1_fold2,1.0,38,626,0.015888908087008123,0.13007073599325736,0.024221625109943034,0.20243893321944934,0.9991244630292857,0.7575757575757575
grouped_cv,1,3,grouped_cv_repeat1_fold3,0.2,8,129,0.0041375000000064,0.2423666666666643,0.01062455881436579,0.2828329618714679,1.0,0.6333333333333333
grouped_cv,1,3,grouped_cv_repeat1_fold3,0.4,16,263,0.016532526168513265,0.1816053982361031,0.027145094228291464,0.2542215799039613,0.9690732159111026,0.7999999999999999
grouped_cv,1,3,grouped_cv_repeat1_fold3,0.6,23,372,0.019365089886181262,0.1761487071462719,0.031211389734422005,0.2283771311328842,0.9990118577075099,0.75
grouped_cv,1,3,grouped_cv_repeat1_fold3,0.8,31,515,0.02081406738661086,0.19968374570065678,0.030016503027125295,0.24082331357340236,0.9931424769306643,0.75
grouped_cv,1,3,grouped_cv_repeat1_fold3,1.0,39,641,0.022451156743635316,0.2033161815371797,0.031814788557134634,0.25002252686772425,0.9896229119810223,0.75
grouped_cv,1,4,grouped_cv_repeat1_fold4,0.2,8,129,0.014485863095241386,0.1379195679012345,0.02387645227875569,0.15346087768148636,1.0,0.9333333333333332
grouped_cv,1,4,grouped_cv_repeat1_fold4,0.4,16,272,0.0008469301146412089,0.348894769743286,0.0017534719470681437,0.3808420625990436,1.0,0.19999999999999998
grouped_cv,1,4,grouped_cv_repeat1_fold4,0.6,23,377,0.02060934602766735,0.2040064951263534,0.0313980574426057,0.23963949521126413,0.9935740215370595,0.7833333333333333
grouped_cv,1,4,grouped_cv_repeat1_fold4,0.8,31,512,0.012709343702862475,0.20196037351863233,0.031011117835685272,0.20825190593039833,0.9869868302271815,0.8333333333333333
grouped_cv,1,4,grouped_cv_repeat1_fold4,1.0,39,644,0.018918435667415263,0.20735476106509437,0.03262918445882009,0.2243228276281196,0.9921021469873401,0.7999999999999999
