split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.014916204913934212,0.29008783355783885,0.027667652979907607,0.35023620061954863,0.9935964512401485,0.46601283226063195,0.9956217699650178,0.6383008208640678
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.03219612561792485,0.10701829022980339,0.0466178603065944,0.17194765152145397,0.9859420425484556,0.7072702759007992,0.9915718573123458,0.8936211492096949
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.02123288794887559,0.22863860541188422,0.03567272623795644,0.27134642388276126,0.9907817288033428,0.553442290173136,0.991462400213625,0.8060606060606059
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.03975892784319032,0.10517981626879881,0.060934531450322314,0.13417353339338658,0.9753436433339419,0.8371557074437089,0.9884580794112985,0.9166666666666666
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.014896238337402877,0.23916376280076707,0.021742772447017316,0.2879280038285631,0.996945178723303,0.13485204894679304,0.9982788756525046,0.6778302010921357
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.03125273358214407,0.14567080088621964,0.04956094242362105,0.16200637712444865,0.9812171092310091,0.8591465619687604,0.9903125897834137,0.9393939393939393
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.01917224550109394,0.2986761405730445,0.029619144300618624,0.3657424553825745,0.9942257316406566,-0.27174801936867254,0.9952389142895253,0.3231767396591252
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.018611776059350348,0.12464294444935935,0.029241926844018523,0.19864552090576798,0.9940546019589808,0.7176201474447449,0.9964977802477429,0.7454545454545454
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.027469241721918964,0.18233861153425368,0.041133337652846984,0.23194118708869169,0.98825516315484,0.6215644611435021,0.9858770247438563,0.7666666666666667
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.0225067590726404,0.20768080252859858,0.037864110484749906,0.22695447735137497,0.9902247035672846,0.5875667143162617,0.9914946135231716,0.7833333333333333
