feature,importance,importance_abs,importance_kind,direction
img_strip_rust_p90_pct,-0.17381546483056023,0.17381546483056023,coefficient,negative
img_strip_rust_std_pct,0.16903313315122837,0.16903313315122837,coefficient,positive
split_group_treatment,0.022365004629666174,0.15627318812563554,coefficient,positive
series_id,0.02236500462966065,0.15627318812562438,coefficient,positive
treatment_protocol,0.0068743767512413935,0.14839500086583235,coefficient,positive
img_r_std,0.13173928324701561,0.13173928324701561,coefficient,positive
img_contrast,-0.11843163970117833,0.11843163970117833,coefficient,negative
img_brightness_std,-0.11843163970117755,0.11843163970117755,coefficient,negative
img_b_std,0.11512169926480659,0.11512169926480659,coefficient,positive
img_strip_high_count,0.11418695940771022,0.11418695940771022,coefficient,positive
img_g_mean,-0.10927025718350493,0.10927025718350493,coefficient,negative
img_glcm_homogeneity,0.10353696158769417,0.10353696158769417,coefficient,positive
img_brightness_p90,-0.09422081878755681,0.09422081878755681,coefficient,negative
campaign_id,-4.399258735077183e-15,0.09221480363023847,coefficient,negative
img_rust_blob_largest_ratio_pct,0.09214162941296941,0.09214162941296941,coefficient,positive
img_strip_rust_max_pct,-0.08997370278778552,0.08997370278778552,coefficient,negative
img_lbp_mean,0.08032271000331391,0.08032271000331391,coefficient,positive
img_r_mean,0.07183155258868043,0.07183155258868043,coefficient,positive
img_gray_hist_bin_4,-0.06900550614689549,0.06900550614689549,coefficient,negative
img_gray_hist_bin_7,0.06281965017363875,0.06281965017363875,coefficient,positive
treatment_coarse,-0.009339038158672871,0.061094488805843006,coefficient,negative
img_gray_hist_bin_2,-0.05615980450875712,0.05615980450875712,coefficient,negative
img_g_std,0.053352602726226835,0.053352602726226835,coefficient,positive
img_brightness_mean,-0.050930074578845956,0.050930074578845956,coefficient,negative
n_steel_mesh,0.04610740181559196,0.04610740181559196,coefficient,positive
nacl_pct,-0.046107401815374795,0.046107401815374795,coefficient,negative
img_gray_hist_bin_1,-0.042253153953565166,0.042253153953565166,coefficient,negative
img_gray_hist_bin_5,-0.04143882397481619,0.04143882397481619,coefficient,negative
img_gray_hist_bin_3,-0.03963399143998796,0.03963399143998796,coefficient,negative
img_lbp_std,0.0339938773710792,0.0339938773710792,coefficient,positive
img_rust_blob_eccentricity_max,0.03350031406907951,0.03350031406907951,coefficient,positive
img_gray_hist_bin_0,0.03138916038904962,0.03138916038904962,coefficient,positive
img_glcm_energy,-0.029628570717944818,0.029628570717944818,coefficient,negative
treatment_label_coarse,-0.00772645567497484,0.02858490634786289,coefficient,negative
img_rust_blob_count,-0.02396791292045131,0.02396791292045131,coefficient,negative
img_rust_center_of_mass_cm,0.02237290675669935,0.02237290675669935,coefficient,positive
img_strip_peak_location_cm,-0.02088796646319095,0.02088796646319095,coefficient,negative
img_rust_blob_eccentricity_mean,-0.019727326669030557,0.019727326669030557,coefficient,negative
img_rust_blob_mean_ratio_pct,-0.018546884285222744,0.018546884285222744,coefficient,negative
img_b_mean,0.012334773986459598,0.012334773986459598,coefficient,positive
cover_mm,-0.011830360578868182,0.011830360578868182,coefficient,negative
week,-0.0056371486106277634,0.0056371486106277634,coefficient,negative
ageing_days,-0.005637148610556705,0.005637148610556705,coefficient,negative
img_rust_area_ratio_pct,-0.00471641595939699,0.00471641595939699,coefficient,negative
img_strip_rust_mean_pct,0.004706033763626827,0.004706033763626827,coefficient,positive
img_brightness_p10,0.0028176420207887323,0.0028176420207887323,coefficient,positive
img_gray_hist_bin_6,-0.0022586357162858086,0.0022586357162858086,coefficient,negative
img_gray_mask_ratio_pct,0.0015039597666992655,0.0015039597666992655,coefficient,positive
img_edge_to_center_rust_ratio,0.0008471855236426311,0.0008471855236426311,coefficient,positive
img_glcm_contrast,-0.0003286581971974069,0.0003286581971974069,coefficient,negative
img_black_mask_ratio_pct,-0.0003249702798828114,0.0003249702798828114,coefficient,negative
img_strip_count,0.0,0.0,coefficient,positive
