index,fraction,n_train_specimens_mean,n_train_specimens_std,n_train_rows_mean,n_train_rows_std,train_mae_mean,train_mae_std,test_mae_mean,test_mae_std,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std,train_spearman_mean,train_spearman_std,test_spearman_mean,test_spearman_std
0,0.2,8.0,0.0,132.2,3.0110906108363205,0.007542752976193787,0.010541503017813852,0.23440128888888778,0.07891093301703697,0.014836436901464892,0.02235058545408195,0.28138102679903476,0.08718119003008012,0.9976190476190476,0.007529232524210403,0.7081981246435908,0.2451197193341376
1,0.4,15.4,0.5163977794943222,254.1,9.870832453918633,0.010310854782988346,0.007229007054027057,0.2407895809081529,0.06558401529683233,0.018094088874635577,0.011966168020672577,0.29999371891864673,0.06665980045799728,0.9918288458320677,0.011589442399315607,0.6246211456841559,0.20800752058070388
2,0.6,23.0,0.0,377.7,4.1912607490666405,0.016880407255125525,0.008835917776156093,0.2313753654114786,0.049993914376711,0.03163543865164196,0.01781831334548512,0.28682168367169836,0.05800337024697166,0.9930797534213573,0.007247070137582222,0.710320011385122,0.16991498137603056
3,0.8,30.4,0.5163977794943224,500.4,9.845472732852064,0.022677747012962435,0.010552730846131725,0.21302284171313182,0.05813329084775825,0.036215927585187976,0.015224648469561088,0.2538927285133633,0.0651421225936047,0.992285824932203,0.005254965042137328,0.721230687154715,0.18289660592599497
4,1.0,38.4,0.5163977794943211,632.8,8.416914187779538,0.024201314059847552,0.008214982578093031,0.1929097608240568,0.07175714153905521,0.03800550051276534,0.01186575483649727,0.24009218310985717,0.07824568381539831,0.9924813905142502,0.0038666068625291396,0.749050466840078,0.17909695824853006
