split_name,repeat_id,fold_id,split_id,fraction,n_train_specimens,n_train_rows,train_mae,test_mae,train_rmse,test_rmse,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.2,8,132,0.07844916875874394,0.3570273136703255,0.09394118453526562,0.419911383416801,0.9761904761904763,0.516719712128055
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.4,15,249,0.08036437552832883,0.48531288167680753,0.11109804506477314,0.6194594216418503,0.9607142857142855,0.5592731001856595
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.6,23,378,0.12358564717375846,0.2960831618887555,0.16815466442443983,0.34986082359049464,0.8808701026761394,0.705170430668875
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.8,30,491,0.15662606809656363,0.3117240532486286,0.19183661748429023,0.36310098469073665,0.820164781901983,0.5410359338752574
grouped_cv,0,0,grouped_cv_repeat0_fold0,1.0,38,626,0.17246150560781212,0.28947293585823797,0.20597133789655497,0.3547305044819958,0.7945490796147829,0.47416632407045034
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.2,8,132,0.09283173279186452,0.13563498789316222,0.1100150097905871,0.15858536252951272,0.9523809523809524,0.790277206784084
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.4,15,246,0.08121903726152914,0.2706481541755032,0.11404862496470437,0.29019967942679586,0.9714285714285713,0.3890595479552414
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.6,23,378,0.1651591328258437,0.30649026369908083,0.20601534557269374,0.3420704894192502,0.8687270621620685,0.12158110873601292
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.8,30,497,0.17659760320895368,0.29049867997506434,0.22484731045166392,0.32275270787432675,0.8150457072795282,0.2553203283456271
grouped_cv,0,1,grouped_cv_repeat0_fold1,1.0,38,626,0.16820885353895648,0.2951304910000134,0.22195123236859113,0.3176216669248463,0.8382224620044094,0.2127669402880226
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.2,8,135,0.17840039330267687,0.39518129047879064,0.21651015693968487,0.47246867875526904,0.7380952380952381,0.6
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.4,15,240,0.1446904139720046,0.1805729255644944,0.1965291619105332,0.2381787337232548,0.6046521302937043,0.9030303030303028
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.6,23,378,0.15289131075921264,0.1880422148322153,0.1780853337722493,0.2491298767855985,0.87197242487133,0.8666666666666665
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.8,30,489,0.1623941959343735,0.1831229661676968,0.2030587026558525,0.20696189196801404,0.834186594998272,0.8545454545454544
grouped_cv,0,2,grouped_cv_repeat0_fold2,1.0,38,627,0.2025498930002562,0.16110163840519065,0.24744169516650838,0.20969269498137633,0.7382881308722565,0.9030303030303028
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.2,8,131,0.09939107632995883,0.6198294241059769,0.1309324519054407,0.8890071408876776,0.9761904761904763,0.2333333333333333
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.4,16,261,0.11729181787711786,0.2971449030435701,0.1504926887828273,0.3286011036526516,0.9049395732561996,0.5333333333333333
