split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.17246150560781212,0.28947293585823797,0.20597133789655497,0.3547305044819958,0.645113351301176,0.4522204338833551,0.7945490796147829,0.47416632407045034
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.16820885353895648,0.2951304910000134,0.22195123236859113,0.3176216669248463,0.6813362417876387,0.0011631241263153624,0.8382224620044094,0.2127669402880226
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.2025498930002562,0.16110163840519065,0.24744169516650838,0.20969269498137633,0.5564703647725755,0.7333165960386427,0.7382881308722565,0.9030303030303028
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.1785597503526529,0.19650241073842115,0.22862337407906533,0.24281471450015368,0.652909112861624,0.4666788207400574,0.8095575953060271,0.7
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.184508674350653,0.17257932574643925,0.23133759311031166,0.24801531934516552,0.6541813660313207,0.3580819540543898,0.8115825017475129,0.6945667492672501
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.17884757715927868,0.17899452208746464,0.22855180888150212,0.23789920761248617,0.6005589943246844,0.696268928265881,0.7829894942766397,0.8545454545454544
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.18252696627716103,0.22854718794880813,0.2224126416171742,0.2922772989713732,0.6744101292578162,0.1878420720451639,0.8398183426089878,0.42073952899018185
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.161477871229435,0.2770273368357735,0.2034972150049905,0.33422268874073724,0.7120706723444921,0.20062969587245183,0.8396629291664672,0.6
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.16879535637927703,0.3362028394547567,0.2160526980318941,0.37142718079969134,0.6759750329729943,0.029526844043098244,0.80799800107627,0.6
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.1901055851544458,0.3111980382309809,0.24032454127355515,0.3932991816895764,0.6062045782603214,-0.2385749260313288,0.7777440897131824,0.39999999999999997
