feature,importance,importance_abs,importance_kind,direction
img_hsv_v_p10,0.47278143047086524,0.47278143047086524,coefficient,positive
img_hsv_v_std,0.3686127398127925,0.3686127398127925,coefficient,positive
img_hsv_s_mean,-0.27399783676114214,0.27399783676114214,coefficient,negative
img_glcm_homogeneity,0.25501372858911653,0.25501372858911653,coefficient,positive
img_hsv_v_p90,-0.23711054149173336,0.23711054149173336,coefficient,negative
img_r_std,0.2195739381373073,0.2195739381373073,coefficient,positive
img_contrast,-0.2094321987758842,0.2094321987758842,coefficient,negative
img_brightness_std,-0.2094321987758691,0.2094321987758691,coefficient,negative
img_hsv_s_p90,0.14133705912294178,0.14133705912294178,coefficient,positive
img_hsv_s_hist_bin_5,0.13928168494874074,0.13928168494874074,coefficient,positive
img_hsv_s_std,0.11430138483211799,0.11430138483211799,coefficient,positive
img_rust_blob_eccentricity_max,0.10649854895785271,0.10649854895785271,coefficient,positive
img_hsv_h_std,-0.10474493044930179,0.10474493044930179,coefficient,negative
img_lbp_std,0.10000547776805424,0.10000547776805424,coefficient,positive
img_rust_area_ratio_pct,0.0989548038195714,0.0989548038195714,coefficient,positive
img_gray_hist_bin_4,-0.09846152010639511,0.09846152010639511,coefficient,negative
img_gray_mask_ratio_pct,0.09778906627400527,0.09778906627400527,coefficient,positive
img_hsv_h_mean,0.09406848969189467,0.09406848969189467,coefficient,positive
img_brightness_p90,-0.08956737496783929,0.08956737496783929,coefficient,negative
img_lbp_mean,0.08949540402768294,0.08949540402768294,coefficient,positive
img_rust_blob_mean_ratio_pct,-0.08827786474648726,0.08827786474648726,coefficient,negative
img_hsv_h_hist_bin_0,0.08548328675421499,0.08548328675421499,coefficient,positive
img_hsv_h_hist_bin_1,-0.08491733516457073,0.08491733516457073,coefficient,negative
img_glcm_energy,-0.08065855733812541,0.08065855733812541,coefficient,negative
img_hsv_v_hist_bin_2,-0.07769918501073267,0.07769918501073267,coefficient,negative
img_hsv_v_hist_bin_4,0.07409366358332581,0.07409366358332581,coefficient,positive
img_brightness_p10,-0.07393224501869237,0.07393224501869237,coefficient,negative
img_hsv_v_hist_bin_7,-0.06837567694698271,0.06837567694698271,coefficient,negative
img_g_mean,-0.06576669432434701,0.06576669432434701,coefficient,negative
img_rust_blob_eccentricity_mean,-0.06184400384892719,0.06184400384892719,coefficient,negative
img_r_mean,0.06141083100323006,0.06141083100323006,coefficient,positive
img_strip_rust_std_pct,0.06134593827192866,0.06134593827192866,coefficient,positive
img_hsv_v_hist_bin_3,-0.057749089938299164,0.057749089938299164,coefficient,negative
img_gray_hist_bin_7,0.056868279773103984,0.056868279773103984,coefficient,positive
img_hsv_s_p10,-0.055240442521144156,0.055240442521144156,coefficient,negative
img_gray_hist_bin_3,-0.05515842320090025,0.05515842320090025,coefficient,negative
img_hsv_v_hist_bin_0,0.05508565905922654,0.05508565905922654,coefficient,positive
img_hsv_v_hist_bin_5,0.05267197158087389,0.05267197158087389,coefficient,positive
img_hsv_s_hist_bin_4,0.05167238605501438,0.05167238605501438,coefficient,positive
img_hsv_v_hist_bin_6,0.05080884846033936,0.05080884846033936,coefficient,positive
img_hsv_s_hist_bin_3,-0.04732693396137813,0.04732693396137813,coefficient,negative
img_b_std,0.04704799000088119,0.04704799000088119,coefficient,positive
img_strip_rust_max_pct,-0.04652670509621741,0.04652670509621741,coefficient,negative
img_gray_hist_bin_1,0.04631417547783279,0.04631417547783279,coefficient,positive
img_hsv_h_hist_bin_7,0.0461955065040243,0.0461955065040243,coefficient,positive
img_rust_blob_count,-0.044642879372466436,0.044642879372466436,coefficient,negative
