index,fraction,n_train_specimens_mean,n_train_specimens_std,n_train_rows_mean,n_train_rows_std,train_mae_mean,train_mae_std,test_mae_mean,test_mae_std,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std,train_spearman_mean,train_spearman_std,test_spearman_mean,test_spearman_std
0,0.2,8.0,0.0,132.2,3.0110906108363205,0.006946239087305531,0.009468809189012847,0.23699330864197404,0.08115785197952056,0.014199489460278259,0.021275490864365785,0.2830540413526822,0.08858095119909767,0.9976190476190476,0.007529232524210403,0.7123749066772567,0.24947666746051975
1,0.4,15.4,0.5163977794943222,254.1,9.870832453918633,0.009161079917848782,0.007448436744935306,0.24636233497007476,0.06446570766263231,0.016124110458859628,0.01142700798234642,0.30617560283680323,0.06453551484841455,0.9953406031855419,0.00943705536990259,0.6071638229373654,0.20509840834437942
2,0.6,23.0,0.0,377.7,4.1912607490666405,0.014672636532424297,0.006584627064274671,0.23518987563087596,0.04885028557312669,0.027639364245635168,0.014546658568143666,0.2911700455875304,0.05643943777055668,0.9966875968467066,0.0022665699603236444,0.6835055702982379,0.1543219847971735
3,0.8,30.4,0.5163977794943224,500.4,9.845472732852064,0.019971312221874576,0.009169258541212793,0.22217387605035394,0.05127763904890614,0.0327846215518114,0.01393514858437065,0.26602819734100636,0.05861592030851758,0.993564329658305,0.005278391123861005,0.7083297261204543,0.1681703246794342
4,1.0,38.4,0.5163977794943211,632.8,8.416914187779538,0.020467847278872346,0.006266579200664502,0.20387899271275564,0.06462405609680782,0.03274491181099666,0.009580869887299106,0.251731412080726,0.07073709981041124,0.9945889428940479,0.003614664137619486,0.7408391296563486,0.17189158223914508
