index,fraction,n_train_specimens_mean,n_train_specimens_std,n_train_rows_mean,n_train_rows_std,train_mae_mean,train_mae_std,test_mae_mean,test_mae_std,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std,train_spearman_mean,train_spearman_std,test_spearman_mean,test_spearman_std
0,0.2,8.0,0.0,132.2,3.0110906108363205,0.024979578356443634,0.02820874313391238,0.29663783269593313,0.16802077527854145,0.0306125215947936,0.032720991731176194,0.35942608486356736,0.17972527776726535,0.9761904761904763,0.03367175148507368,0.6137877004948555,0.3261693182720089
1,0.4,15.4,0.5163977794943222,254.1,9.870832453918633,0.07364938480936807,0.024593603358734666,0.2632201463768591,0.0663565550126046,0.09250912429529695,0.03143517287622498,0.3191736740888484,0.07510498373374588,0.9167129599963315,0.0730706689190181,0.5881923084664701,0.14829944432868097
2,0.6,23.0,0.0,377.7,4.1912607490666405,0.09378057501349009,0.028835205932184867,0.22090212934675493,0.1074635698352529,0.11532148590633695,0.03655980713163152,0.2854944489529519,0.14246371723342086,0.9192705890119418,0.03598202097030304,0.7574151569994009,0.21487256948554873
3,0.8,30.4,0.5163977794943224,500.4,9.845472732852064,0.11175028886588648,0.01743437735105371,0.19215698860691283,0.05880852300016573,0.13914585936872337,0.02433844919800878,0.24059180875916808,0.0698303976850935,0.9075091078253976,0.01788504530762431,0.7428851037931744,0.1811232147852117
4,1.0,38.4,0.5163977794943211,632.8,8.416914187779538,0.11988411629747753,0.013063968818455672,0.18371443386170033,0.046540313343055285,0.1495827004143993,0.018339719294248,0.2273307625964646,0.05545878118440564,0.8912360888041695,0.02515551889740904,0.747629377333121,0.16860908972009492
