feature,feature_value,feature_value_label,prediction_mean,feature_kind
img_hsv_v_hist_bin_0,6.446886446886447e-05,6.447e-05,2.100610749610004,numeric
img_hsv_v_hist_bin_0,0.0002519526329050138,0.000252,2.221083794321333,numeric
img_hsv_v_hist_bin_0,0.000506479058860011,0.0005065,2.219496858707722,numeric
img_hsv_v_hist_bin_0,0.0008500959358102215,0.0008501,2.228637761623609,numeric
img_hsv_v_hist_bin_0,0.0015575789290075003,0.001558,2.2330155111896404,numeric
img_hsv_v_hist_bin_0,0.0026038723181580317,0.002604,2.2611605827184453,numeric
img_hsv_v_hist_bin_0,0.005047890381223713,0.005048,2.261947710052905,numeric
img_hsv_v_hist_bin_0,0.014355284221950886,0.01436,2.261947710052905,numeric
img_glcm_energy,0.08843700147320441,0.08844,2.128354188765949,numeric
img_glcm_energy,0.10537602630908291,0.1054,2.126120595503999,numeric
img_glcm_energy,0.12176478017146802,0.1218,2.1759233819850627,numeric
img_glcm_energy,0.14161295686130315,0.1416,2.161133411560589,numeric
img_glcm_energy,0.16849951979771577,0.1685,2.1710869453649604,numeric
img_glcm_energy,0.212052099686901,0.2121,2.1751218690582834,numeric
img_glcm_energy,0.3677741321065869,0.3678,2.176642731981241,numeric
img_glcm_energy,0.9196883244325844,0.9197,2.1765317766163053,numeric
img_black_mask_ratio_pct,0.00019536019536019536,0.0001954,2.223349589312875,numeric
img_black_mask_ratio_pct,0.0006977149834292691,0.0006977,2.2392567366022527,numeric
img_black_mask_ratio_pct,0.0012062716824621583,0.001206,2.241632280548665,numeric
img_black_mask_ratio_pct,0.0019396476539333678,0.00194,2.241632280548665,numeric
img_black_mask_ratio_pct,0.0031893327131422363,0.003189,2.2417293761382364,numeric
img_black_mask_ratio_pct,0.00659418183227707,0.006594,2.2487526080098976,numeric
img_black_mask_ratio_pct,0.009295114057018817,0.009295,2.2480396053432363,numeric
img_black_mask_ratio_pct,0.01868945868945868,0.01869,2.2481753251947434,numeric
img_gray_hist_bin_0,4.315900149233483e-07,4.316e-07,2.1702607951483746,numeric
img_gray_hist_bin_0,1.9023635095063663e-06,1.902e-06,2.1699181040077837,numeric
img_gray_hist_bin_0,4.000595964881679e-06,4.001e-06,2.1694213536234783,numeric
img_gray_hist_bin_0,6.974484950675426e-06,6.974e-06,2.1697886448292305,numeric
img_gray_hist_bin_0,1.2003604860747714e-05,1.2e-05,2.168791013330636,numeric
img_gray_hist_bin_0,2.11935771459581e-05,2.119e-05,2.174730507221294,numeric
img_gray_hist_bin_0,3.9902998236331566e-05,3.99e-05,2.1821742638022497,numeric
img_gray_hist_bin_0,0.00011482013112304091,0.0001148,2.182810269776548,numeric
img_hsv_v_hist_bin_3,0.0004884004884004884,0.0004884,2.1487155961327247,numeric
img_hsv_v_hist_bin_3,0.004021784212260402,0.004022,2.1831694654508125,numeric
img_hsv_v_hist_bin_3,0.016130085082466022,0.01613,2.182817081886658,numeric
img_hsv_v_hist_bin_3,0.035121731883636646,0.03512,2.176468273481135,numeric
img_hsv_v_hist_bin_3,0.07253444967730682,0.07253,2.17642537441326,numeric
img_hsv_v_hist_bin_3,0.13758520844235128,0.1376,2.1703573637153344,numeric
img_hsv_v_hist_bin_3,0.2727017462255556,0.2727,2.145605422000668,numeric
img_hsv_v_hist_bin_3,0.7653029439696106,0.7653,2.146043150675131,numeric
img_hsv_v_std,0.014636836433783175,0.01464,2.153738595893802,numeric
img_hsv_v_std,0.06055813189595938,0.06056,2.1555472761580976,numeric
img_hsv_v_std,0.07531211067523275,0.07531,2.1555472761580976,numeric
img_hsv_v_std,0.08642040086644036,0.08642,2.1547847537114255,numeric
img_hsv_v_std,0.09639986774751119,0.0964,2.1547847537114255,numeric
img_hsv_v_std,0.10984474734536238,0.1098,2.1518692106724386,numeric
img_hsv_v_std,0.12440170241253716,0.1244,2.1439047066209893,numeric
img_hsv_v_std,0.14824271276593207,0.1482,2.145040571764959,numeric
