split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.0016359425845899013,0.29390643978118897,0.0019577929338229555,0.3716523287259087,0.9999679365984244,0.39871209037511157,0.99967168261769,0.6079055436800646
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.002348208176462255,0.17894373559951782,0.002918917174156691,0.26288834714978454,0.9999448861060927,0.3157465463990887,0.99967168261769,0.8753839828992931
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.0023938670911287066,0.22035134840011592,0.003048398548035163,0.2768808931347147,0.9999326836792672,0.5350402473112286,0.99967168261769,0.7212121212121211
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.002737508186927224,0.09144105699327255,0.0032711046986531526,0.10929512603637143,0.9999289456221075,0.8919461069618061,0.9996963101615445,0.8833333333333333
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.002725207499968698,0.26888321081797284,0.0032694998825637967,0.31322926573061854,0.9999309253619977,-0.023875699672953887,0.9996963101615445,0.6945667492672501
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.0022521896111337672,0.116709388256073,0.0028514197878627256,0.14587631803505116,0.9999378264538002,0.8857982345683959,0.9996169525701487,0.9848069807617047
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.002021089478542924,0.32670387458801275,0.002447666533805423,0.39239110430938784,0.9999605673060057,-0.4638231930820358,0.9997264096690336,0.33537208832550724
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.0021647601378591507,0.17807894897460935,0.0026216046844465143,0.2227462590453124,0.9999522137036655,0.6449438896338124,0.9997811337246713,0.7333333333333332
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.0029260529004610444,0.1906537781821357,0.0035087062843115408,0.23222083081684813,0.9999145419229263,0.6206513769052642,0.9997469315409304,0.8535639569308375
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.0027931499481201084,0.1426445192760891,0.003553034783365055,0.15779157569067767,0.9999139257322032,0.8006373378732013,0.9995950597120865,0.8833333333333333
