target,model_name,target_transform,split_id,mae,rmse,r2,spearman
ultimate_load_kn,RandomForest,none,gss_0,0.14091566005291076,0.17866387568795,0.30529977854057244,0.7477238187264794
ultimate_load_kn,RandomForest,none,gss_1,0.2311287142857145,0.29720554127279186,0.5732795470374243,0.7294866524160775
ultimate_load_kn,RandomForest,none,gss_2,0.22988071693121764,0.2701820376060586,0.37046523297663203,0.7818181818181817
ultimate_load_kn,RandomForest,none,gss_3,0.14224959343434296,0.17105811358128167,0.7891396621580709,0.9757575757575757
ultimate_load_kn,RandomForest,none,gss_4,0.2357359164261669,0.28617160716955464,0.06111563485232585,0.5030303030303029
ultimate_load_kn,GradientBoosting,none,gss_0,0.14118065836946722,0.24131800360651,-0.267369885408421,0.5349568784384567
ultimate_load_kn,GradientBoosting,none,gss_1,0.21882521701431806,0.32318683827667966,0.49541192060252803,0.7294866524160775
ultimate_load_kn,GradientBoosting,none,gss_2,0.20914468127302163,0.2484272895856123,0.46776261503627514,0.7333333333333332
ultimate_load_kn,GradientBoosting,none,gss_3,0.13754768928703512,0.20332164687091198,0.7020970671670198,0.9272727272727272
ultimate_load_kn,GradientBoosting,none,gss_4,0.2966579355147324,0.385251967577255,-0.7015658185399405,0.24848484848484845
ultimate_load_kn,XGBoost,none,gss_0,0.14284349012374875,0.18361477085256242,0.2662651183869291,0.735565707852878
ultimate_load_kn,XGBoost,none,gss_1,0.19040419054031374,0.29485608168623645,0.5799994738774854,0.7294866524160775
ultimate_load_kn,XGBoost,none,gss_2,0.2170569343566894,0.2380628904093129,0.5112461641481552,0.7333333333333332
ultimate_load_kn,XGBoost,none,gss_3,0.15656975555419922,0.18842971135282074,0.7441376955911815,0.9030303030303028
ultimate_load_kn,XGBoost,none,gss_4,0.2262400240898132,0.3074386512477535,-0.08361736063098646,0.4666666666666666
ultimate_load_kn,CatBoost,none,gss_0,0.12066456417973388,0.16444229482762854,0.4114938665003224,0.735565707852878
ultimate_load_kn,CatBoost,none,gss_1,0.2604467236798619,0.3263441260598633,0.4855048859237878,0.686933264358473
ultimate_load_kn,CatBoost,none,gss_2,0.19453417189854294,0.2475895662553923,0.47134608542435674,0.7333333333333332
ultimate_load_kn,CatBoost,none,gss_3,0.18182033971365447,0.21781339655676002,0.6581176219502021,0.8787878787878788
ultimate_load_kn,CatBoost,none,gss_4,0.2068927046990697,0.2568492711106081,0.24366238956663033,0.6
