split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,305,87,34,9,34,9,0.030332011334298147,0.1931031674483653,0.0360725007746432,0.24373655258227975,0.9916609392243686,0.35810793263075946,0.976769111809445,0.6833333333333333
grouped_cv,0,1,grouped_cv_repeat0_fold1,314,78,34,9,34,9,0.028725315407223576,0.26268788598093096,0.033664075491649605,0.30480886884213304,0.9914447625058391,0.4608176187176356,0.991594116322904,0.7447763937925935
grouped_cv,0,2,grouped_cv_repeat0_fold2,301,91,34,9,34,9,0.02397384165519786,0.18272757732192313,0.027375013937768714,0.23975171652539146,0.9943510019651555,0.6838406874820661,0.9967143228182848,0.870300505105952
grouped_cv,0,3,grouped_cv_repeat0_fold3,321,71,35,8,35,8,0.026748773567339,0.16326336937381203,0.03180171466963437,0.1749352511776904,0.9935005115352021,0.6509010401057869,0.9941160379016397,0.880952380952381
grouped_cv,0,4,grouped_cv_repeat0_fold4,327,65,35,8,35,8,0.02926695534708491,0.2555787849445974,0.03429548874326338,0.2913480148160511,0.9914510300297106,0.4902216814600908,0.9947461205643555,0.7619047619047621
grouped_cv,1,0,grouped_cv_repeat1_fold0,312,80,34,9,34,9,0.030653527748451582,0.18636240767136797,0.03636661431900017,0.24082973884752812,0.9918030044227337,0.2012248763588843,0.9890731519901776,0.48333333333333334
grouped_cv,1,1,grouped_cv_repeat1_fold1,310,82,34,9,34,9,0.03293110085584619,0.197669962151658,0.038288514181485996,0.23145183145385892,0.989889366864644,0.5912385804631961,0.9935050310704798,0.8666666666666667
grouped_cv,1,2,grouped_cv_repeat1_fold2,314,78,34,9,34,9,0.02899344388356105,0.246899396472125,0.034263055337129034,0.2921586006075728,0.9920019811139833,0.29527780806590764,0.9957206639709801,0.7833333333333333
grouped_cv,1,3,grouped_cv_repeat1_fold3,320,72,35,8,35,8,0.028859419582527433,0.21727052480670922,0.03444921414377206,0.25970338250327,0.9910012124003491,0.6477305096051786,0.9925749899285679,0.880952380952381
grouped_cv,1,4,grouped_cv_repeat1_fold4,312,80,35,8,35,8,0.02917444784162833,0.1961070820591333,0.03628770996597984,0.2558995049959444,0.9898823230723742,0.6689355072943914,0.990473560874379,0.7619047619047621
