split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.0627790468758891,0.31060398142734297,0.08312792901986753,0.36123272074626667,0.9421943880776109,0.43195476789709797,0.9720884937400311,0.7234075969792768
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.06427918601918221,0.22171385549013864,0.09266370803263657,0.27391638285601133,0.9444560319874006,0.2571342383053534,0.9750438354054947,0.6200636545536659
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.07274097405960074,0.22247818396277594,0.10311894541845087,0.2543072043248976,0.9229710807432988,0.607764665597945,0.9557793860306217,0.7454545454545454
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.07743145130441723,0.13987682229468884,0.11420122468537708,0.21259979039598237,0.9133948986608402,0.5911495386740149,0.9525159900749253,0.9333333333333332
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.0638602325025628,0.1736578117517965,0.08661174008346861,0.25473250511831574,0.9515259291519509,0.32283998785435464,0.9691202228951089,0.6443571047419068
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.07346520048159952,0.2371939430781415,0.09719463765887044,0.31867012196154776,0.9277616311784489,0.4550132737045568,0.9504680244378668,0.7818181818181817
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.07106537526238728,0.28440958550144796,0.09714339183092507,0.3493911760600873,0.9378875764880603,-0.1605775964847398,0.9733486929260692,0.2561023219940237
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.07709676747851735,0.09939499701228387,0.10840277568604256,0.17474931686766973,0.9182947866606584,0.7814719821260958,0.9561125324815247,0.8909090909090909
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.061265455284757464,0.22714960372232973,0.0967358414400177,0.25672237907759876,0.9350418101442005,0.5363784435881187,0.9739306816631647,0.7
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.07535645654383573,0.19336162459304818,0.10722903943640351,0.24474373562739057,0.9216030350392547,0.5203777000358983,0.9462333704426101,0.8166666666666667
