split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.01680958409027177,0.2651744301136963,0.02544525449838806,0.3234489177278178,0.9945838625301339,0.5445715475661398,0.9962785125573431,0.5592731001856595
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.021220424112612532,0.12612432881718033,0.02940572484735832,0.1996481006007954,0.9944065297751626,0.6053567383144194,0.994746113175251,0.8814630383360937
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.018107798874776305,0.2808432842793055,0.026525820655162055,0.3503451695552247,0.9949030011367387,0.2555737906085044,0.9945271989778093,0.6969696969696969
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.026711171561703644,0.0841657809638333,0.03639490310166422,0.0978027361500077,0.9912040432237175,0.9134751534325743,0.9902804952086357,0.9333333333333332
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.01955312303965055,0.22409705610681094,0.02549815934002248,0.2714892489096793,0.9957987973875739,0.23082024863345052,0.9934191001929387,0.6778302010921357
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.025565755841494325,0.14425196959082448,0.03622604968314263,0.1773089093889724,0.9899648174410327,0.8312808617298492,0.990531515966631,0.9272727272727272
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.023509202059146785,0.2447890059868152,0.03317121584186795,0.30472163707042865,0.9927577297093123,0.11721101974747095,0.9958956209304288,0.4573255749893281
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.02075217176143301,0.14039433616876631,0.03056240078425016,0.19610629235026886,0.9935055272881016,0.7247931680797395,0.9925577560754291,0.7696969696969697
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.02050125867956077,0.237665403725521,0.029763995581691412,0.3250111027430633,0.9938504753070404,0.25692515854591325,0.9921539168709994,0.5333333333333333
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.02470396531555349,0.1712047523680023,0.034487853479884846,0.20125060498357747,0.9918902634100976,0.6756972828680576,0.9904820577495573,0.8499999999999999
