image_filename,sample_name,image_path,image_readable,image_width,image_height,image_error
E02-20240124-2W.png,E02-20240124-2W,Data/Images_dataset/E02-20240124-2W.png,True,2835.0,650.0,
E02-20240207-4W.png,E02-20240207-4W,Data/Images_dataset/E02-20240207-4W.png,True,2835.0,650.0,
E02-20240221-6W.png,E02-20240221-6W,Data/Images_dataset/E02-20240221-6W.png,True,2835.0,650.0,
E02-20240306-8W.png,E02-20240306-8W,Data/Images_dataset/E02-20240306-8W.png,True,2835.0,650.0,
E02-20240320-10W.png,E02-20240320-10W,Data/Images_dataset/E02-20240320-10W.png,True,2835.0,650.0,
E02-20240405-12W.png,E02-20240405-12W,Data/Images_dataset/E02-20240405-12W.png,True,2835.0,650.0,
E02-20240417-14W.png,E02-20240417-14W,Data/Images_dataset/E02-20240417-14W.png,True,2835.0,650.0,
E02-20240508-17W.png,E02-20240508-17W,Data/Images_dataset/E02-20240508-17W.png,True,2835.0,650.0,
E02-20240522-19W.png,E02-20240522-19W,Data/Images_dataset/E02-20240522-19W.png,True,2835.0,650.0,
E02-20240529-20W.png,E02-20240529-20W,Data/Images_dataset/E02-20240529-20W.png,True,2835.0,650.0,
E02-20240619-23W.png,E02-20240619-23W,Data/Images_dataset/E02-20240619-23W.png,True,2835.0,650.0,
E02-20240626-24W.png,E02-20240626-24W,Data/Images_dataset/E02-20240626-24W.png,True,2835.0,650.0,
E02-20240710-26W.png,E02-20240710-26W,Data/Images_dataset/E02-20240710-26W.png,True,2835.0,650.0,
E02-20240724-28W.png,E02-20240724-28W,Data/Images_dataset/E02-20240724-28W.png,True,2835.0,650.0,
E02-20240807-30W.png,E02-20240807-30W,Data/Images_dataset/E02-20240807-30W.png,True,2835.0,650.0,
E02-20240902-33W.png,E02-20240902-33W,Data/Images_dataset/E02-20240902-33W.png,True,2835.0,650.0,
E02-20240918-36W.png,E02-20240918-36W,Data/Images_dataset/E02-20240918-36W.png,True,2835.0,650.0,
E03-20240110-0W.png,E03-20240110-0W,Data/Images_dataset/E03-20240110-0W.png,True,2835.0,650.0,
E03-20240124-2W.png,E03-20240124-2W,Data/Images_dataset/E03-20240124-2W.png,True,2835.0,650.0,
E03-20240207-4W.png,E03-20240207-4W,Data/Images_dataset/E03-20240207-4W.png,True,2835.0,650.0,
E03-20240221-6W.png,E03-20240221-6W,Data/Images_dataset/E03-20240221-6W.png,True,2835.0,650.0,
E03-20240306-8W.png,E03-20240306-8W,Data/Images_dataset/E03-20240306-8W.png,True,2835.0,650.0,
E03-20240320-10W.png,E03-20240320-10W,Data/Images_dataset/E03-20240320-10W.png,True,2835.0,650.0,
E03-20240405-12W.png,E03-20240405-12W,Data/Images_dataset/E03-20240405-12W.png,True,2835.0,650.0,
E03-20240417-14W.png,E03-20240417-14W,Data/Images_dataset/E03-20240417-14W.png,True,2835.0,650.0,
E03-20240508-17W.png,E03-20240508-17W,Data/Images_dataset/E03-20240508-17W.png,True,2835.0,650.0,
E03-20240522-19W.png,E03-20240522-19W,Data/Images_dataset/E03-20240522-19W.png,True,2835.0,650.0,
E03-20240529-20W.png,E03-20240529-20W,Data/Images_dataset/E03-20240529-20W.png,True,2835.0,650.0,
E03-20240619-23W.png,E03-20240619-23W,Data/Images_dataset/E03-20240619-23W.png,True,2835.0,650.0,
E03-20240626-24W.png,E03-20240626-24W,Data/Images_dataset/E03-20240626-24W.png,True,2835.0,650.0,
E03-20240710-26W.png,E03-20240710-26W,Data/Images_dataset/E03-20240710-26W.png,True,2835.0,650.0,
E03-20240724-28W.png,E03-20240724-28W,Data/Images_dataset/E03-20240724-28W.png,True,2835.0,650.0,
E03-20240807-30W.png,E03-20240807-30W,Data/Images_dataset/E03-20240807-30W.png,True,2835.0,650.0,
E03-20240902-33W.png,E03-20240902-33W,Data/Images_dataset/E03-20240902-33W.png,True,2835.0,650.0,
E03-20240918-36W.png,E03-20240918-36W,Data/Images_dataset/E03-20240918-36W.png,True,2835.0,650.0,
E04-20240110-0W.png,E04-20240110-0W,Data/Images_dataset/E04-20240110-0W.png,True,2835.0,650.0,
E04-20240124-2W.png,E04-20240124-2W,Data/Images_dataset/E04-20240124-2W.png,True,2835.0,650.0,
E04-20240207-4W.png,E04-20240207-4W,Data/Images_dataset/E04-20240207-4W.png,True,2835.0,650.0,
E04-20240221-6W.png,E04-20240221-6W,Data/Images_dataset/E04-20240221-6W.png,True,2835.0,650.0,
E04-20240306-8W.png,E04-20240306-8W,Data/Images_dataset/E04-20240306-8W.png,True,2835.0,650.0,
E04-20240320-10W.png,E04-20240320-10W,Data/Images_dataset/E04-20240320-10W.png,True,2835.0,650.0,
E04-20240405-12W.png,E04-20240405-12W,Data/Images_dataset/E04-20240405-12W.png,True,2835.0,650.0,
E04-20240417-14W.png,E04-20240417-14W,Data/Images_dataset/E04-20240417-14W.png,True,2835.0,650.0,
E04-20240508-17W.png,E04-20240508-17W,Data/Images_dataset/E04-20240508-17W.png,True,2835.0,650.0,
E04-20240522-19W.png,E04-20240522-19W,Data/Images_dataset/E04-20240522-19W.png,True,2835.0,650.0,
E04-20240529-20W.png,E04-20240529-20W,Data/Images_dataset/E04-20240529-20W.png,True,2835.0,650.0,
E04-20240619-23W.png,E04-20240619-23W,Data/Images_dataset/E04-20240619-23W.png,True,2835.0,650.0,
E04-20240626-24W.png,E04-20240626-24W,Data/Images_dataset/E04-20240626-24W.png,True,2835.0,650.0,
E04-20240710-26W.png,E04-20240710-26W,Data/Images_dataset/E04-20240710-26W.png,True,2835.0,650.0,
E04-20240724-28W.png,E04-20240724-28W,Data/Images_dataset/E04-20240724-28W.png,True,2835.0,650.0,
E04-20240807-30W.png,E04-20240807-30W,Data/Images_dataset/E04-20240807-30W.png,True,2835.0,650.0,
E04-20240902-33W.png,E04-20240902-33W,Data/Images_dataset/E04-20240902-33W.png,True,2835.0,650.0,
E04-20240918-36W.png,E04-20240918-36W,Data/Images_dataset/E04-20240918-36W.png,True,2835.0,650.0,
E05-20240110-0W.png,E05-20240110-0W,Data/Images_dataset/E05-20240110-0W.png,True,2835.0,650.0,
E05-20240124-2W.png,E05-20240124-2W,Data/Images_dataset/E05-20240124-2W.png,True,2835.0,650.0,
E05-20240207-4W.png,E05-20240207-4W,Data/Images_dataset/E05-20240207-4W.png,True,2835.0,650.0,
E05-20240221-6W.png,E05-20240221-6W,Data/Images_dataset/E05-20240221-6W.png,True,2835.0,650.0,
E05-20240306-8W.png,E05-20240306-8W,Data/Images_dataset/E05-20240306-8W.png,True,2835.0,650.0,
E05-20240320-10W.png,E05-20240320-10W,Data/Images_dataset/E05-20240320-10W.png,True,2835.0,650.0,
E05-20240405-12W.png,E05-20240405-12W,Data/Images_dataset/E05-20240405-12W.png,True,2835.0,650.0,
E05-20240417-14W.png,E05-20240417-14W,Data/Images_dataset/E05-20240417-14W.png,True,2835.0,650.0,
E05-20240508-17W.png,E05-20240508-17W,Data/Images_dataset/E05-20240508-17W.png,True,2835.0,650.0,
E05-20240522-19W.png,E05-20240522-19W,Data/Images_dataset/E05-20240522-19W.png,True,2835.0,650.0,
E05-20240529-20W.png,E05-20240529-20W,Data/Images_dataset/E05-20240529-20W.png,True,2835.0,650.0,
E05-20240619-23W.png,E05-20240619-23W,Data/Images_dataset/E05-20240619-23W.png,True,2835.0,650.0,
E05-20240626-24W.png,E05-20240626-24W,Data/Images_dataset/E05-20240626-24W.png,True,2835.0,650.0,
E05-20240710-26W.png,E05-20240710-26W,Data/Images_dataset/E05-20240710-26W.png,True,2835.0,650.0,
E05-20240724-28W.png,E05-20240724-28W,Data/Images_dataset/E05-20240724-28W.png,True,2835.0,650.0,
E05-20240807-30W.png,E05-20240807-30W,Data/Images_dataset/E05-20240807-30W.png,True,2835.0,650.0,
E05-20240902-33W.png,E05-20240902-33W,Data/Images_dataset/E05-20240902-33W.png,True,2835.0,650.0,
E05-20240918-36W.png,E05-20240918-36W,Data/Images_dataset/E05-20240918-36W.png,True,2835.0,650.0,
E06-20240110-0W.png,E06-20240110-0W,Data/Images_dataset/E06-20240110-0W.png,True,2835.0,650.0,
E06-20240124-2W.png,E06-20240124-2W,Data/Images_dataset/E06-20240124-2W.png,True,2835.0,650.0,
E06-20240207-4W.png,E06-20240207-4W,Data/Images_dataset/E06-20240207-4W.png,True,2835.0,650.0,
E06-20240221-6W.png,E06-20240221-6W,Data/Images_dataset/E06-20240221-6W.png,True,2835.0,650.0,
E06-20240306-8W.png,E06-20240306-8W,Data/Images_dataset/E06-20240306-8W.png,True,2835.0,650.0,
E06-20240320-10W.png,E06-20240320-10W,Data/Images_dataset/E06-20240320-10W.png,True,2835.0,650.0,
E06-20240405-12W.png,E06-20240405-12W,Data/Images_dataset/E06-20240405-12W.png,True,2835.0,650.0,
E06-20240417-14W.png,E06-20240417-14W,Data/Images_dataset/E06-20240417-14W.png,True,2835.0,650.0,
E06-20240508-17W.png,E06-20240508-17W,Data/Images_dataset/E06-20240508-17W.png,True,2835.0,650.0,
E06-20240522-19W.png,E06-20240522-19W,Data/Images_dataset/E06-20240522-19W.png,True,2835.0,650.0,
E06-20240529-20W.png,E06-20240529-20W,Data/Images_dataset/E06-20240529-20W.png,True,2835.0,650.0,
E06-20240619-23W.png,E06-20240619-23W,Data/Images_dataset/E06-20240619-23W.png,True,2835.0,650.0,
E06-20240626-24W.png,E06-20240626-24W,Data/Images_dataset/E06-20240626-24W.png,True,2835.0,650.0,
E06-20240710-26W.png,E06-20240710-26W,Data/Images_dataset/E06-20240710-26W.png,True,2835.0,650.0,
E06-20240724-28W.png,E06-20240724-28W,Data/Images_dataset/E06-20240724-28W.png,True,2835.0,650.0,
E06-20240807-30W.png,E06-20240807-30W,Data/Images_dataset/E06-20240807-30W.png,True,2835.0,650.0,
E06-20240902-33W.png,E06-20240902-33W,Data/Images_dataset/E06-20240902-33W.png,True,2835.0,650.0,
E06-20240918-36W.png,E06-20240918-36W,Data/Images_dataset/E06-20240918-36W.png,True,2835.0,650.0,
F01-20240110-0W.png,F01-20240110-0W,Data/Images_dataset/F01-20240110-0W.png,True,2835.0,650.0,
F01-20240124-2W.png,F01-20240124-2W,Data/Images_dataset/F01-20240124-2W.png,True,2835.0,650.0,
F01-20240207-4W.png,F01-20240207-4W,Data/Images_dataset/F01-20240207-4W.png,True,2835.0,650.0,
F01-20240221-6W.png,F01-20240221-6W,Data/Images_dataset/F01-20240221-6W.png,True,2835.0,650.0,
F01-20240306-8W.png,F01-20240306-8W,Data/Images_dataset/F01-20240306-8W.png,True,2835.0,650.0,
F01-20240320-10W.png,F01-20240320-10W,Data/Images_dataset/F01-20240320-10W.png,True,2835.0,650.0,
F01-20240405-12W.png,F01-20240405-12W,Data/Images_dataset/F01-20240405-12W.png,True,2835.0,650.0,
F01-20240417-14W.png,F01-20240417-14W,Data/Images_dataset/F01-20240417-14W.png,True,2835.0,650.0,
F01-20240508-17W.png,F01-20240508-17W,Data/Images_dataset/F01-20240508-17W.png,True,2835.0,650.0,
F01-20240522-19W.png,F01-20240522-19W,Data/Images_dataset/F01-20240522-19W.png,True,2835.0,650.0,
F01-20240529-20W.png,F01-20240529-20W,Data/Images_dataset/F01-20240529-20W.png,True,2835.0,650.0,
F01-20240619-23W.png,F01-20240619-23W,Data/Images_dataset/F01-20240619-23W.png,True,2835.0,650.0,
F01-20240626-24W.png,F01-20240626-24W,Data/Images_dataset/F01-20240626-24W.png,True,2835.0,650.0,
F01-20240710-26W.png,F01-20240710-26W,Data/Images_dataset/F01-20240710-26W.png,True,2835.0,650.0,
F01-20240724-28W.png,F01-20240724-28W,Data/Images_dataset/F01-20240724-28W.png,True,2835.0,650.0,
F01-20240807-30W.png,F01-20240807-30W,Data/Images_dataset/F01-20240807-30W.png,True,2835.0,650.0,
F01-20240902-33W.png,F01-20240902-33W,Data/Images_dataset/F01-20240902-33W.png,True,2835.0,650.0,
F01-20240918-36W.png,F01-20240918-36W,Data/Images_dataset/F01-20240918-36W.png,True,2835.0,650.0,
F02-20240110-0W.png,F02-20240110-0W,Data/Images_dataset/F02-20240110-0W.png,True,2835.0,650.0,
F02-20240124-2W.png,F02-20240124-2W,Data/Images_dataset/F02-20240124-2W.png,True,2835.0,650.0,
F02-20240207-4W.png,F02-20240207-4W,Data/Images_dataset/F02-20240207-4W.png,True,2835.0,650.0,
F02-20240221-6W.png,F02-20240221-6W,Data/Images_dataset/F02-20240221-6W.png,True,2835.0,650.0,
F02-20240306-8W.png,F02-20240306-8W,Data/Images_dataset/F02-20240306-8W.png,True,2835.0,650.0,
F02-20240320-10W.png,F02-20240320-10W,Data/Images_dataset/F02-20240320-10W.png,True,2835.0,650.0,
F02-20240405-12W.png,F02-20240405-12W,Data/Images_dataset/F02-20240405-12W.png,True,2835.0,650.0,
F02-20240417-14W.png,F02-20240417-14W,Data/Images_dataset/F02-20240417-14W.png,True,2835.0,650.0,
F02-20240508-17W.png,F02-20240508-17W,Data/Images_dataset/F02-20240508-17W.png,True,2835.0,650.0,
F02-20240522-19W.png,F02-20240522-19W,Data/Images_dataset/F02-20240522-19W.png,True,2835.0,650.0,
F02-20240529-20W.png,F02-20240529-20W,Data/Images_dataset/F02-20240529-20W.png,True,2835.0,650.0,
F02-20240619-23W.png,F02-20240619-23W,Data/Images_dataset/F02-20240619-23W.png,True,2835.0,650.0,
F02-20240626-24W.png,F02-20240626-24W,Data/Images_dataset/F02-20240626-24W.png,True,2835.0,650.0,
F02-20240710-26W.png,F02-20240710-26W,Data/Images_dataset/F02-20240710-26W.png,True,2835.0,650.0,
