mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std,n_splits,n_terminal_specimens,analysis_name,split_name,feature_set_name,feature_set_label,model_name,n_features
0.1944217958006588,0.0920161940246412,0.2380845847615981,0.1039795936906876,-0.9983347590763656,1.2269729881714275,0.0807793505625546,0.5943702369672161,10,24,mesh_4,grouped_cv,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,88
0.2028544342731934,0.0787463816105462,0.2362700358484276,0.0903911088271243,-0.9062286394406708,1.017964986583689,0.096688592885535,0.4831896340595499,10,24,mesh_4,grouped_cv,rgb_only,RGB-only,CatBoost,41
0.2081162312896419,0.0903990903382094,0.2393714872790474,0.0977509519544769,-1.476469562942673,2.375611835145052,0.3007793505625545,0.531251631616521,10,24,mesh_4,grouped_cv,metadata_only,metadata-only,Ridge,11
0.2101270696821206,0.0890174158345554,0.2380311330376244,0.0966683619505262,-0.8064319147082287,0.6623425146722113,0.056688592885535,0.6130616134045621,10,24,mesh_4,grouped_cv,hsv_only,HSV-only,CatBoost,36
0.2140990832880846,0.0771512595035201,0.2440384005749753,0.0859769566642304,-1.0498618633527013,1.006985543824287,0.186688592885535,0.5513831633033273,10,24,mesh_4,grouped_cv,rgb_hsv,RGB+HSV,CatBoost,77
0.2277474850811383,0.0689831942000571,0.2670468663348362,0.0653879544166138,-1.9313348413548224,2.2203672841137143,-0.0251298917604257,0.6070252112967212,10,24,mesh_4,grouped_cv,metadata_hsv,metadata+HSV,Ridge,47
0.2611669247221816,0.0951419634416941,0.3058502039755204,0.1084468106521572,-3.557319114286763,4.550978399460797,0.0848701082395742,0.4854095895016447,10,24,mesh_4,grouped_cv,metadata_rgb,metadata+RGB,Ridge,52
0.1369228952306101,0.0464064033364571,0.174026778767772,0.0625231137305572,-0.3863563247832091,1.2245534906342643,0.4599999999999999,0.3373096170846271,10,24,mesh_7,grouped_cv,hsv_only,HSV-only,CatBoost,36
0.1382131750798929,0.0429630397167408,0.172149332726888,0.06265192990696,-0.2979891422992757,1.213276339057833,0.3299999999999999,0.5034326612809744,10,24,mesh_7,grouped_cv,rgb_hsv,RGB+HSV,CatBoost,77
0.1402818409003805,0.0525449772272652,0.1789445808738641,0.0753105040193485,-0.4073685848259017,1.2998956533310648,0.2899999999999999,0.4532597979574677,10,24,mesh_7,grouped_cv,rgb_only,RGB-only,CatBoost,41
0.2038779021046356,0.0749590890330194,0.2374865547170535,0.0880726797116205,-1.9800076103803783,2.96379771748849,0.0099999999999999,0.5801340841181076,10,24,mesh_7,grouped_cv,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,88
0.2138354603792137,0.1211405454988714,0.2564553661529724,0.1464648147066002,-4.653712237339063,9.125833985554886,0.03,0.6532823109328598,10,24,mesh_7,grouped_cv,metadata_rgb,metadata+RGB,Ridge,52
0.2161413334529242,0.0875043464537608,0.260740037926027,0.0971440357283841,-3.0928827688309797,4.937497283179105,-0.0499999999999999,0.6328945848682508,10,24,mesh_7,grouped_cv,metadata_only,metadata-only,Ridge,11
0.2450630058681628,0.082217370414969,0.2896098409876461,0.0887568817728179,-3.63939169875173,5.242378922548492,-4.4408920985006264e-17,0.7086763875156432,10,24,mesh_7,grouped_cv,metadata_hsv,metadata+HSV,Ridge,47
