split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.10274920547234077,0.25179669422969203,0.1299054491850759,0.3194785841898451,0.8588337692550236,0.5556836887463306,0.8980954950047243,0.7538028741632801
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.13034913490070774,0.11002355729952784,0.179570929722233,0.13718868667412354,0.7914118584809399,0.813657926640619,0.8554072265035856,0.8753839828992931
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.11611467175300234,0.18849201425731998,0.16077422372039502,0.22880447003121437,0.8127552190844536,0.6824892770770138,0.849277628975217,0.9030303030303028
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.12659178820105418,0.11140421574716701,0.1767651632467373,0.15421212043782628,0.7925108894532374,0.7848824486538337,0.8598765203769495,0.8333333333333333
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.12239948986006247,0.21189202491757816,0.16716413723611329,0.2511258499220583,0.8194314179029112,0.3418795134601297,0.8763795078750588,0.6108840083916779
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.13414176664711663,0.13897979252946588,0.18280297609066848,0.1818927411904556,0.7444653225894781,0.8224445662793123,0.823928690538273,0.9636363636363635
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.1183821295907206,0.20312870879894113,0.15454034768285213,0.2556755358040181,0.8428060892448819,0.3785178391326467,0.8997975491448571,0.2621999963272148
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.11776747776323684,0.1460469406360969,0.16340443543440517,0.20277705233573437,0.8143492770602543,0.7057518340789808,0.8915399141019347,0.6606060606060605
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.1052638273152604,0.19619879380411975,0.15692215257905512,0.22778805911916064,0.8290663364438726,0.6349956238115771,0.8710706429344979,0.8666666666666667
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.11977070022850352,0.1691422996875795,0.17144770016506083,0.18442805427888354,0.7995815282186753,0.7276482519165007,0.8323208459109959,0.8499999999999999
