split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.06817106092726066,0.3667225322621164,0.08343439518350344,0.39379739043910306,0.9417673806935705,0.3249212735871799,0.9654116107180583,0.5410359338752574
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.08454679247606425,0.25974944411433054,0.10553955146986987,0.2992894344711337,0.9279476681565206,0.11313585423856154,0.9715412082464269,0.49848254581765294
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.08075180230926995,0.25025460971017394,0.1032475424521906,0.28270576011087434,0.9227788393068359,0.515271336297892,0.963988668434687,0.6121212121212121
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.11445647517727912,0.15270277044744365,0.14047829430050052,0.193662564069691,0.8689550159314442,0.6607419330304178,0.936721719831336,0.8166666666666667
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.09264386640602688,0.15465024782123898,0.11050389874391849,0.2262075277309571,0.9210937930648945,0.4660056309394358,0.9700314307937775,0.6610936529170212
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.09685241382287721,0.27437394621403943,0.1187901022304346,0.3214052308459468,0.8920944375310995,0.44561801039446836,0.9506869506210841,0.5515151515151515
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.08655180718508775,0.2838516554423752,0.1049500050978692,0.35554995591639826,0.9275035272696115,-0.2018536198675911,0.9688611975465606,0.20122325299530436
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.09293707301821696,0.24107020925131253,0.11416422163901858,0.2930260277099246,0.9093789680962375,0.38554717001125305,0.9540330752794702,0.7212121212121211
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.07745548945491657,0.24793419213563384,0.09909391032183466,0.2803642889684586,0.9318363214644978,0.44705548635367787,0.9710959561863903,0.6
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.07921186526635245,0.2525592671002881,0.10106014172856784,0.2749374539024054,0.9303639345765476,0.3947371601200752,0.949676060072899,0.5666666666666667
