feature,feature_value,feature_value_label,prediction_mean,feature_kind
img_hsv_v_p10,0.4319607883691788,0.432,0.7817186450186924,numeric
img_hsv_v_p10,0.5175070315599442,0.5175,1.1940967141897498,numeric
img_hsv_v_p10,0.587366971373558,0.5874,1.5308585171423568,numeric
img_hsv_v_p10,0.6595518410205841,0.6596,1.8788277096880148,numeric
img_hsv_v_p10,0.7270868510007858,0.7271,2.204382123047573,numeric
img_hsv_v_p10,0.8056582748889923,0.8057,2.583137879776548,numeric
img_hsv_v_p10,0.8865546286106109,0.8866,2.9731010260985724,numeric
img_hsv_v_p10,0.9680392175912856,0.968,3.3658997770164296,numeric
img_hsv_v_p90,0.6701960980892181,0.6702,3.467420620567693,numeric
img_hsv_v_p90,0.7277311086654663,0.7277,3.1656177590628616,numeric
img_hsv_v_p90,0.7696918904781341,0.7697,2.945510316738501,numeric
img_hsv_v_p90,0.8147339046001434,0.8147,2.7092401116266367,numeric
img_hsv_v_p90,0.85680673122406,0.8568,2.4885449324736393,numeric
img_hsv_v_p90,0.9008963644504547,0.9009,2.2572704904051855,numeric
img_hsv_v_p90,0.9420168101787567,0.942,2.0415710742955984,numeric
img_hsv_v_p90,0.9831372559070587,0.9831,1.8258716581860113,numeric
img_hsv_v_std,0.014636836433783175,0.01464,1.3435635155173624,numeric
img_hsv_v_std,0.06055813189595938,0.06056,1.8321822193293043,numeric
img_hsv_v_std,0.07531211067523275,0.07531,1.9891697327398377,numeric
img_hsv_v_std,0.08642040086644036,0.08642,2.1073658398001314,numeric
img_hsv_v_std,0.09639986774751119,0.0964,2.213550870581315,numeric
img_hsv_v_std,0.10984474734536238,0.1098,2.35660910915868,numeric
img_hsv_v_std,0.12440170241253716,0.1244,2.5115002211097837,numeric
img_hsv_v_std,0.14824271276593207,0.1482,2.765176940357347,numeric
img_hsv_s_mean,0.028501098044216654,0.0285,2.6336742422177464,numeric
img_hsv_s_mean,0.10048105674130575,0.1005,2.437640646990952,numeric
img_hsv_s_mean,0.1500507525035313,0.1501,2.302640212835931,numeric
img_hsv_s_mean,0.17303469138486044,0.173,2.2400446757873373,numeric
img_hsv_s_mean,0.1962051569351128,0.1962,2.1769411432608834,numeric
img_hsv_s_mean,0.23635323217936924,0.2364,2.06759999227901,numeric
img_hsv_s_mean,0.31189830069031027,0.3119,1.8618570097888962,numeric
img_hsv_s_mean,0.4434249565005301,0.4434,1.5036511470273037,numeric
img_hsv_h_mean,0.07486586011946202,0.07487,1.9267321823569248,numeric
img_hsv_h_mean,0.10438200458884239,0.1044,2.098411343645346,numeric
img_hsv_h_mean,0.11136620385306222,0.1114,2.1390345853833153,numeric
img_hsv_h_mean,0.11430429848177093,0.1143,2.1561238641733005,numeric
img_hsv_h_mean,0.11721451553915228,0.1172,2.1730509944797936,numeric
img_hsv_h_mean,0.12048933548586709,0.1205,2.192098819049355,numeric
img_hsv_h_mean,0.12916967698505946,0.1292,2.242587586300931,numeric
img_hsv_h_mean,0.1503594361245632,0.1504,2.365836748492405,numeric
img_hsv_h_std,0.005524807400070131,0.005525,2.251504419342723,numeric
img_hsv_h_std,0.0075785705786464465,0.007579,2.238907769593953,numeric
img_hsv_h_std,0.010152414720505475,0.01015,2.2231212302786485,numeric
img_hsv_h_std,0.013909553204263956,0.01391,2.2000770165975285,numeric
img_hsv_h_std,0.01822558730574591,0.01823,2.1736048456835473,numeric
img_hsv_h_std,0.023527284911168473,0.02353,2.1410871588801,numeric
img_hsv_h_std,0.0319840201575841,0.03198,2.089218212631382,numeric
img_hsv_h_std,0.0572717873379588,0.05727,1.9341170065028235,numeric
