campaign_id,day,predicted_wire_area_loss_frac
campaign_1,174.0,0.20438481754904464
campaign_1,175.0,0.20438481754904464
campaign_1,176.0,0.20438481754904464
campaign_1,177.0,0.20438481754904464
campaign_1,178.0,0.20438481754904464
campaign_1,179.0,0.20438481754904464
campaign_1,180.0,0.20438481754904464
campaign_1,181.0,0.20438481754904464
campaign_1,182.0,0.20438481754904464
campaign_1,183.0,0.20438481754904464
campaign_1,184.0,0.20438481754904464
campaign_1,185.0,0.20438481754904464
campaign_1,186.0,0.20438481754904464
campaign_1,187.0,0.20438481754904464
campaign_1,188.0,0.20438481754904464
campaign_1,189.0,0.20438481754904464
campaign_1,190.0,0.20438481754904464
campaign_1,191.0,0.20438481754904464
campaign_1,192.0,0.20438481754904464
campaign_1,193.0,0.20438481754904464
campaign_1,194.0,0.20438481754904464
campaign_1,195.0,0.20438481754904464
campaign_1,196.0,0.20438481754904464
campaign_1,197.0,0.20438481754904464
campaign_1,198.0,0.20438481754904464
campaign_1,199.0,0.20438481754904464
campaign_1,200.0,0.20438481754904464
campaign_1,201.0,0.20438481754904464
campaign_1,202.0,0.20438481754904464
campaign_1,203.0,0.20438481754904464
campaign_1,204.0,0.20438481754904464
campaign_1,205.0,0.20438481754904464
campaign_1,206.0,0.20438481754904464
campaign_1,207.0,0.20438481754904464
campaign_1,208.0,0.20438481754904464
campaign_1,209.0,0.20438481754904464
campaign_1,210.0,0.20438481754904464
campaign_1,211.0,0.20438481754904464
campaign_1,212.0,0.20438481754904464
campaign_1,213.0,0.20438481754904464
campaign_1,214.0,0.20438481754904464
campaign_1,215.0,0.20438481754904464
campaign_1,216.0,0.20438481754904464
campaign_1,217.0,0.20438481754904464
campaign_1,218.0,0.20438481754904464
campaign_1,219.0,0.20438481754904464
campaign_1,220.0,0.20438481754904464
campaign_1,221.0,0.20438481754904464
campaign_1,222.0,0.20438481754904464
campaign_1,223.0,0.20438481754904464
campaign_1,224.0,0.20438481754904464
campaign_1,225.0,0.20438481754904464
campaign_1,226.0,0.20438481754904464
campaign_1,227.0,0.20438481754904464
campaign_1,228.0,0.20438481754904464
campaign_1,229.0,0.20438481754904464
campaign_1,230.0,0.20438481754904464
campaign_1,231.0,0.20438481754904464
campaign_1,232.0,0.20438481754904464
campaign_1,233.0,0.20438481754904464
campaign_1,234.0,0.20438481754904464
campaign_1,235.0,0.20438481754904464
campaign_1,236.0,0.20438481754904464
campaign_1,237.0,0.20438481754904464
campaign_1,238.0,0.2043848175490447
campaign_1,239.0,0.2043848175490447
campaign_1,240.0,0.20438481754904475
campaign_1,241.0,0.20438481754904475
campaign_1,242.0,0.20438481754904475
campaign_1,243.0,0.20438481754904475
campaign_1,244.0,0.20438481754904475
campaign_1,245.0,0.20438481754904475
campaign_1,246.0,0.20438481754904475
campaign_1,247.0,0.20438481754904475
campaign_1,248.0,0.20438481754904475
campaign_1,249.0,0.20438481754904475
campaign_1,250.0,0.20438481754904475
campaign_1,251.0,0.20438481754904475
campaign_1,252.0,0.20438481754904475
campaign_1,253.0,0.20438481754904475
campaign_1,254.0,0.20438481754904475
campaign_1,255.0,0.20438481754904475
campaign_1,256.0,0.20438481754904475
campaign_1,257.0,0.20438481754904475
campaign_1,258.0,0.20438481754904475
campaign_1,259.0,0.20438481754904475
campaign_1,260.0,0.20438481754904475
campaign_1,261.0,0.20438481754904475
campaign_1,262.0,0.20438481754904475
campaign_1,263.0,0.20438481754904475
campaign_1,264.0,0.20438481754904475
campaign_1,265.0,0.20438481754904475
campaign_1,266.0,0.20438481754904475
campaign_1,267.0,0.20438481754904475
campaign_1,268.0,0.20438481754904475
campaign_1,269.0,0.20438481754904475
campaign_1,270.0,0.20438481754904475
campaign_1,271.0,0.20438481754904475
campaign_1,272.0,0.20438481754904475
campaign_1,273.0,0.20438481754904475
campaign_1,274.0,0.20438481754904475
campaign_1,275.0,0.20438481754904475
campaign_1,276.0,0.20438481754904475
campaign_1,277.0,0.20438481754904475
campaign_1,278.0,0.20438481754904475
campaign_1,279.0,0.20438481754904475
campaign_1,280.0,0.20438481754904475
campaign_1,281.0,0.20438481754904475
campaign_1,282.0,0.20438481754904475
campaign_1,283.0,0.20438481754904475
campaign_1,284.0,0.20438481754904475
campaign_1,285.0,0.20438481754904475
campaign_1,286.0,0.20438481754904475
campaign_1,287.0,0.20438481754904475
campaign_1,288.0,0.20438481754904475
campaign_1,289.0,0.20438481754904475
campaign_1,290.0,0.20438481754904475
campaign_1,291.0,0.20438481754904475
campaign_1,292.0,0.20438481754904475
campaign_1,293.0,0.20438481754904475
campaign_1,294.0,0.20438481754904475
campaign_1,295.0,0.20438481754904475
campaign_1,296.0,0.20438481754904475
campaign_1,297.0,0.20438481754904475
campaign_1,298.0,0.20438481754904475
campaign_1,299.0,0.20438481754904475
campaign_1,300.0,0.20438481754904475
campaign_1,301.0,0.20438481754904475
campaign_1,302.0,0.20438481754904475
campaign_1,303.0,0.20438481754904475
campaign_1,304.0,0.20438481754904475
campaign_1,305.0,0.20438481754904475
campaign_1,306.0,0.20438481754904475
campaign_1,307.0,0.20438481754904475
campaign_1,308.0,0.20438481754904475
campaign_1,309.0,0.20438481754904475
campaign_1,310.0,0.20438481754904475
campaign_1,311.0,0.20438481754904475
campaign_1,312.0,0.20438481754904475
campaign_1,313.0,0.20438481754904475
campaign_1,314.0,0.20438481754904475
campaign_1,315.0,0.20438481754904475
campaign_1,316.0,0.20438481754904475
campaign_1,317.0,0.20438481754904475
campaign_1,318.0,0.20438481754904475
campaign_1,319.0,0.20438481754904475
campaign_1,320.0,0.20438481754904475
campaign_1,321.0,0.20438481754904475
campaign_1,322.0,0.20438481754904475
campaign_1,323.0,0.20438481754904475
campaign_1,324.0,0.20438481754904475
campaign_1,325.0,0.20438481754904475
campaign_1,326.0,0.20438481754904475
campaign_1,327.0,0.20438481754904475
campaign_1,328.0,0.20438481754904475
campaign_1,329.0,0.20438481754904475
campaign_1,330.0,0.20438481754904475
campaign_1,331.0,0.20438481754904475
campaign_1,332.0,0.20438481754904475
campaign_1,333.0,0.20438481754904475
campaign_1,334.0,0.20438481754904475
campaign_1,335.0,0.20438481754904475
campaign_1,336.0,0.2043848175490448
campaign_1,337.0,0.2043848175490448
campaign_1,338.0,0.2043848175490448
campaign_1,339.0,0.2043848175490448
campaign_1,340.0,0.2043848175490448
campaign_1,341.0,0.2043848175490448
campaign_1,342.0,0.2043848175490448
campaign_1,343.0,0.2043848175490448
campaign_1,344.0,0.2043848175490448
campaign_1,345.0,0.2043848175490448
campaign_1,346.0,0.2043848175490448
campaign_1,347.0,0.2043848175490448
campaign_1,348.0,0.2043848175490448
campaign_1,349.0,0.2043848175490448
campaign_1,350.0,0.20438481754904486
campaign_1,351.0,0.20438481754904486
campaign_1,352.0,0.20438481754904486
campaign_1,353.0,0.20438481754904486
campaign_1,354.0,0.20438481754904486
campaign_1,355.0,0.20438481754904486
campaign_1,356.0,0.20438481754904486
campaign_1,357.0,0.20438481754904486
campaign_1,358.0,0.20438481754904486
campaign_1,359.0,0.20438481754904486
campaign_1,360.0,0.20438481754904486
campaign_1,361.0,0.20438481754904486
campaign_1,362.0,0.20438481754904486
campaign_1,363.0,0.20438481754904486
campaign_1,364.0,0.20438481754904486
campaign_1,365.0,0.20438481754904486
campaign_2,0.0,0.23387692372177366
campaign_2,1.0,0.23387692372177366
campaign_2,2.0,0.23387692372177366
campaign_2,3.0,0.23387692372177366
campaign_2,4.0,0.23387692372177366
campaign_2,5.0,0.23387692372177366
campaign_2,6.0,0.23387692372177366
campaign_2,7.0,0.23387692372177366
campaign_2,8.0,0.23387692372177366
campaign_2,9.0,0.23387692372177366
campaign_2,10.0,0.23387692372177366
campaign_2,11.0,0.23387692372177366
campaign_2,12.0,0.23387692372177366
campaign_2,13.0,0.23387692372177366
campaign_2,14.0,0.23387692372177366
campaign_2,15.0,0.23387692372177366
campaign_2,16.0,0.23387692372177366
campaign_2,17.0,0.23387692372177366
campaign_2,18.0,0.23387692372177366
campaign_2,19.0,0.23387692372177366
campaign_2,20.0,0.23387692372177366
campaign_2,21.0,0.23387692372177366
campaign_2,22.0,0.23387692372177366
campaign_2,23.0,0.23387692372177366
campaign_2,24.0,0.23387692372177366
campaign_2,25.0,0.23387692372177366
campaign_2,26.0,0.23387692372177366
campaign_2,27.0,0.23387692372177366
campaign_2,28.0,0.23387692372177366
campaign_2,29.0,0.23387692372177366
campaign_2,30.0,0.23387692372177366
campaign_2,31.0,0.23387692372177366
campaign_2,32.0,0.23387692372177366
campaign_2,33.0,0.23387692372177366
campaign_2,34.0,0.23387692372177366
campaign_2,35.0,0.23387692372177366
campaign_2,36.0,0.23387692372177366
campaign_2,37.0,0.23387692372177366
campaign_2,38.0,0.23387692372177366
campaign_2,39.0,0.23387692372177366
campaign_2,40.0,0.23387692372177366
campaign_2,41.0,0.23387692372177366
campaign_2,42.0,0.23387692372177366
campaign_2,43.0,0.23387692372177366
campaign_2,44.0,0.23387692372177366
campaign_2,45.0,0.23387692372177366
campaign_2,46.0,0.23387692372177366
campaign_2,47.0,0.23387692372177366
campaign_2,48.0,0.23387692372177366
campaign_2,49.0,0.23387692372177366
campaign_2,50.0,0.23387692372177366
campaign_2,51.0,0.23387692372177366
campaign_2,52.0,0.23387692372177366
campaign_2,53.0,0.23387692372177366
campaign_2,54.0,0.23387692372177366
campaign_2,55.0,0.23387692372177366
campaign_2,56.0,0.23387692372177366
campaign_2,57.0,0.23387692372177366
campaign_2,58.0,0.23387692372177366
campaign_2,59.0,0.23387692372177366
campaign_2,60.0,0.23387692372177366
campaign_2,61.0,0.23387692372177366
campaign_2,62.0,0.23387692372177366
campaign_2,63.0,0.23387692372177366
campaign_2,64.0,0.23387692372177366
campaign_2,65.0,0.23387692372177366
campaign_2,66.0,0.23387692372177366
campaign_2,67.0,0.23387692372177366
campaign_2,68.0,0.23387692372177366
campaign_2,69.0,0.23387692372177366
campaign_2,70.0,0.23387692372177366
campaign_2,71.0,0.23387692372177366
campaign_2,72.0,0.23387692372177366
campaign_2,73.0,0.23387692372177366
campaign_2,74.0,0.23387692372177366
campaign_2,75.0,0.23387692372177366
campaign_2,76.0,0.23387692372177366
campaign_2,77.0,0.23387692372177366
campaign_2,78.0,0.23387692372177366
campaign_2,79.0,0.23387692372177366
campaign_2,80.0,0.23387692372177366
campaign_2,81.0,0.23387692372177366
campaign_2,82.0,0.23387692372177366
campaign_2,83.0,0.23387692372177366
campaign_2,84.0,0.23387692372177366
campaign_2,85.0,0.23387692372177366
campaign_2,86.0,0.23387692372177366
campaign_2,87.0,0.23387692372177366
campaign_2,88.0,0.23387692372177366
campaign_2,89.0,0.23387692372177366
campaign_2,90.0,0.23387692372177366
campaign_2,91.0,0.23387692372177366
campaign_2,92.0,0.23387692372177366
campaign_2,93.0,0.23387692372177366
campaign_2,94.0,0.23387692372177366
campaign_2,95.0,0.23387692372177366
campaign_2,96.0,0.23387692372177366
campaign_2,97.0,0.23387692372177366
campaign_2,98.0,0.23387692372177366
campaign_2,99.0,0.23387692372177366
campaign_2,100.0,0.23387692372177366
campaign_2,101.0,0.23387692372177366
campaign_2,102.0,0.23387692372177366
campaign_2,103.0,0.23387692372177366
campaign_2,104.0,0.23387692372177366
campaign_2,105.0,0.23387692372177366
campaign_2,106.0,0.23387692372177366
campaign_2,107.0,0.23387692372177366
campaign_2,108.0,0.23387692372177366
campaign_2,109.0,0.23387692372177366
campaign_2,110.0,0.23387692372177366
campaign_2,111.0,0.23387692372177366
campaign_2,112.0,0.23387692372177366
campaign_2,113.0,0.23387692372177366
campaign_2,114.0,0.23387692372177366
campaign_2,115.0,0.23387692372177366
campaign_2,116.0,0.23387692372177366
campaign_2,117.0,0.23387692372177366
campaign_2,118.0,0.23387692372177366
campaign_2,119.0,0.23387692372177366
campaign_2,120.0,0.23387692372177366
campaign_2,121.0,0.23387692372177366
campaign_2,122.0,0.23387692372177366
campaign_2,123.0,0.23387692372177366
campaign_2,124.0,0.23387692372177366
campaign_2,125.0,0.23387692372177366
campaign_2,126.0,0.23387692372177366
campaign_2,127.0,0.23387692372177366
campaign_2,128.0,0.23387692372177366
campaign_2,129.0,0.23387692372177366
campaign_2,130.0,0.23387692372177366
campaign_2,131.0,0.23387692372177366
campaign_2,132.0,0.23387692372177366
campaign_2,133.0,0.23387692372177366
campaign_2,134.0,0.23387692372177366
campaign_2,135.0,0.23387692372177366
campaign_2,136.0,0.23387692372177366
campaign_2,137.0,0.23387692372177366
campaign_2,138.0,0.23387692372177366
campaign_2,139.0,0.23387692372177366
campaign_2,140.0,0.23387692372177366
campaign_2,141.0,0.23387692372177366
campaign_2,142.0,0.23387692372177366
campaign_2,143.0,0.23387692372177366
campaign_2,144.0,0.23387692372177366
campaign_2,145.0,0.23387692372177366
campaign_2,146.0,0.23387692372177366
campaign_2,147.0,0.23387692372177366
campaign_2,148.0,0.23387692372177366
campaign_2,149.0,0.23387692372177366
campaign_2,150.0,0.23387692372177366
campaign_2,151.0,0.23387692372177366
campaign_2,152.0,0.23387692372177366
campaign_2,153.0,0.23387692372177366
campaign_2,154.0,0.23387692372177366
campaign_2,155.0,0.23387692372177366
campaign_2,156.0,0.23387692372177366
campaign_2,157.0,0.23387692372177366
campaign_2,158.0,0.23387692372177366
campaign_2,159.0,0.23387692372177366
campaign_2,160.0,0.23387692372177366
campaign_2,161.0,0.23387692372177366
campaign_2,162.0,0.23387692372177366
campaign_2,163.0,0.23387692372177366
campaign_2,164.0,0.23387692372177366
campaign_2,165.0,0.2338769237217737
campaign_2,166.0,0.2338769237217737
campaign_2,167.0,0.2338769237217737
campaign_2,168.0,0.2338769237217737
campaign_2,169.0,0.2338769237217737
campaign_2,170.0,0.2338769237217737
campaign_2,171.0,0.2338769237217737
campaign_2,172.0,0.2338769237217737
campaign_2,173.0,0.2338769237217737
campaign_2,174.0,0.2338769237217737
campaign_2,175.0,0.2338769237217737
campaign_2,176.0,0.2338769237217737
campaign_2,177.0,0.2338769237217737
campaign_2,178.0,0.2338769237217737
campaign_2,179.0,0.2338769237217737
campaign_2,180.0,0.2338769237217737
campaign_2,181.0,0.2338769237217737
campaign_2,182.0,0.2338769237217737
campaign_2,183.0,0.2338769237217737
campaign_2,184.0,0.2338769237217737
campaign_2,185.0,0.2338769237217737
campaign_2,186.0,0.2338769237217737
campaign_2,187.0,0.2338769237217737
campaign_2,188.0,0.2338769237217737
campaign_2,189.0,0.2338769237217737
campaign_2,190.0,0.2338769237217737
campaign_2,191.0,0.2338769237217737
campaign_2,192.0,0.2338769237217737
campaign_2,193.0,0.2338769237217737
campaign_2,194.0,0.2338769237217737
campaign_2,195.0,0.2338769237217737
campaign_2,196.0,0.2338769237217737
campaign_2,197.0,0.2338769237217737
campaign_2,198.0,0.2338769237217737
campaign_2,199.0,0.2338769237217737
campaign_2,200.0,0.2338769237217737
campaign_2,201.0,0.2338769237217737
campaign_2,202.0,0.2338769237217737
campaign_2,203.0,0.2338769237217737
campaign_2,204.0,0.2338769237217737
campaign_2,205.0,0.2338769237217737
campaign_2,206.0,0.2338769237217737
campaign_2,207.0,0.2338769237217737
campaign_2,208.0,0.2338769237217737
campaign_2,209.0,0.2338769237217737
campaign_2,210.0,0.2338769237217737
campaign_2,211.0,0.2345473025624174
campaign_2,212.0,0.23521768140306104
campaign_2,213.0,0.23588806024370473
campaign_2,214.0,0.2365584390843484
campaign_2,215.0,0.23722881792499212
campaign_2,216.0,0.23789919676563576
campaign_2,217.0,0.23856957560627945
campaign_2,218.0,0.2392399544469231
campaign_2,219.0,0.23991033328756675
campaign_2,220.0,0.24058071212821044
campaign_2,221.0,0.24125109096885416
campaign_2,222.0,0.24192146980949786
campaign_2,223.0,0.2425918486501415
campaign_2,224.0,0.2432622274907852
campaign_2,225.0,0.24393260633142883
campaign_2,226.0,0.24460298517207252
campaign_2,227.0,0.24539382016483016
campaign_2,228.0,0.2464034352439014
campaign_2,229.0,0.24741305032297276
campaign_2,230.0,0.24842266540204394
campaign_2,231.0,0.24943228048111532
campaign_2,232.0,0.24943228048111532
campaign_2,233.0,0.24943228048111532
campaign_2,234.0,0.24943228048111532
campaign_2,235.0,0.24943228048111532
campaign_2,236.0,0.24943228048111532
campaign_2,237.0,0.24943228048111532
campaign_2,238.0,0.24943228048111532
campaign_2,239.0,0.24943228048111532
campaign_2,240.0,0.24943228048111532
campaign_2,241.0,0.24943228048111532
campaign_2,242.0,0.24943228048111532
campaign_2,243.0,0.24943228048111532
campaign_2,244.0,0.24943228048111532
campaign_2,245.0,0.24943228048111532
campaign_2,246.0,0.24943228048111532
campaign_2,247.0,0.24943228048111532
campaign_2,248.0,0.24943228048111532
campaign_2,249.0,0.24943228048111532
campaign_2,250.0,0.24943228048111532
campaign_2,251.0,0.24943228048111532
campaign_2,252.0,0.24943228048111532
campaign_2,253.0,0.24943228048111532
campaign_2,254.0,0.24943228048111532
campaign_2,255.0,0.24943228048111532
campaign_2,256.0,0.24943228048111532
campaign_2,257.0,0.24943228048111532
campaign_2,258.0,0.24943228048111532
campaign_2,259.0,0.24943228048111532
campaign_2,260.0,0.24943228048111532
campaign_2,261.0,0.24943228048111532
campaign_2,262.0,0.24943228048111532
campaign_2,263.0,0.24943228048111532
campaign_2,264.0,0.24943228048111532
campaign_2,265.0,0.24943228048111532
campaign_2,266.0,0.24943228048111532
campaign_2,267.0,0.24943228048111532
campaign_2,268.0,0.24943228048111532
campaign_2,269.0,0.24943228048111532
campaign_2,270.0,0.24943228048111532
campaign_2,271.0,0.24943228048111532
campaign_2,272.0,0.24943228048111532
campaign_2,273.0,0.24943228048111532
campaign_2,274.0,0.24943228048111532
campaign_2,275.0,0.24943228048111532
campaign_2,276.0,0.24943228048111532
campaign_2,277.0,0.24943228048111532
campaign_2,278.0,0.24943228048111532
campaign_2,279.0,0.24943228048111532
campaign_2,280.0,0.24943228048111532
campaign_2,281.0,0.24943228048111532
campaign_2,282.0,0.24943228048111532
campaign_2,283.0,0.24943228048111532
campaign_2,284.0,0.24943228048111532
campaign_2,285.0,0.24943228048111532
campaign_2,286.0,0.24943228048111532
campaign_2,287.0,0.24943228048111532
campaign_2,288.0,0.24943228048111532
campaign_2,289.0,0.24943228048111532
campaign_2,290.0,0.24943228048111532
campaign_2,291.0,0.24943228048111532
campaign_2,292.0,0.24943228048111532
campaign_2,293.0,0.24943228048111532
campaign_2,294.0,0.24943228048111532
campaign_2,295.0,0.24943228048111532
campaign_2,296.0,0.24943228048111532
campaign_2,297.0,0.24943228048111532
campaign_2,298.0,0.24943228048111532
campaign_2,299.0,0.24943228048111532
campaign_2,300.0,0.24943228048111532
campaign_2,301.0,0.24943228048111532
campaign_2,302.0,0.24943228048111532
campaign_2,303.0,0.24943228048111532
campaign_2,304.0,0.24943228048111532
campaign_2,305.0,0.24943228048111532
campaign_2,306.0,0.24943228048111532
campaign_2,307.0,0.24943228048111532
campaign_2,308.0,0.24943228048111532
campaign_2,309.0,0.24943228048111532
campaign_2,310.0,0.24943228048111532
campaign_2,311.0,0.24943228048111532
campaign_2,312.0,0.24943228048111532
campaign_2,313.0,0.24943228048111532
campaign_2,314.0,0.24943228048111532
campaign_2,315.0,0.24943228048111532
campaign_2,316.0,0.24943228048111532
campaign_2,317.0,0.24943228048111532
campaign_2,318.0,0.24943228048111532
campaign_2,319.0,0.24943228048111532
campaign_2,320.0,0.24943228048111532
campaign_2,321.0,0.24943228048111532
campaign_2,322.0,0.24943228048111532
campaign_2,323.0,0.24943228048111532
campaign_2,324.0,0.24943228048111532
campaign_2,325.0,0.24943228048111532
campaign_2,326.0,0.24943228048111532
campaign_2,327.0,0.24943228048111532
campaign_2,328.0,0.24943228048111532
campaign_2,329.0,0.24943228048111532
campaign_2,330.0,0.24943228048111532
campaign_2,331.0,0.24943228048111532
campaign_2,332.0,0.24943228048111532
campaign_2,333.0,0.24943228048111532
campaign_2,334.0,0.24943228048111532
campaign_2,335.0,0.24943228048111532
campaign_2,336.0,0.24943228048111532
campaign_2,337.0,0.24943228048111532
campaign_2,338.0,0.24943228048111532
campaign_2,339.0,0.24943228048111532
campaign_2,340.0,0.24943228048111532
campaign_2,341.0,0.24943228048111532
campaign_2,342.0,0.24943228048111532
campaign_2,343.0,0.24943228048111532
campaign_2,344.0,0.24943228048111532
campaign_2,345.0,0.24943228048111532
campaign_2,346.0,0.24943228048111532
campaign_2,347.0,0.24943228048111532
campaign_2,348.0,0.24943228048111532
campaign_2,349.0,0.24943228048111532
campaign_2,350.0,0.24943228048111532
campaign_2,351.0,0.24943228048111532
campaign_2,352.0,0.24943228048111532
campaign_2,353.0,0.24943228048111532
campaign_2,354.0,0.24943228048111532
campaign_2,355.0,0.24943228048111532
campaign_2,356.0,0.24943228048111532
campaign_2,357.0,0.24943228048111532
campaign_2,358.0,0.24943228048111532
campaign_2,359.0,0.24943228048111532
campaign_2,360.0,0.24943228048111532
campaign_2,361.0,0.24943228048111532
campaign_2,362.0,0.24943228048111532
campaign_2,363.0,0.24943228048111532
campaign_2,364.0,0.24943228048111532
campaign_2,365.0,0.24943228048111532
