target,model_name,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std
ultimate_load_kn,RandomForest,0.6975473285934759,0.1113769643304484,0.7307553242877929,0.1090607487694308,-10.649403987730707,2.8542276834812554,0.22302930703092605,0.06007117376353125
