mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std,n_splits,n_terminal_specimens,analysis_name,split_name,feature_set_name,feature_set_label,model_name,n_features
0.6335219234193081,0.08289271271841815,0.6661395969382238,0.08156065530386226,-8.658667248433426,1.8563705767105259,0.2669395498192437,0.03595651846872079,2,48,pooled_all_weeks,leave_one_campaign_out,metadata_only,metadata-only,Ridge,11
0.6356841471790016,0.11824916047365958,0.6685198771245158,0.11574178241741744,-8.774962567910498,2.8510432342875034,0.2950008141785096,0.08241065828385681,2,48,pooled_all_weeks,leave_one_campaign_out,hsv_only,HSV-only,RandomForest,36
0.6358167653282484,0.04056401701206116,0.6662688023482892,0.04159782628762601,-8.701795478233802,1.7087408916219775,0.3787865344898469,0.2594257440215839,2,48,pooled_all_weeks,leave_one_campaign_out,rgb_only,RGB-only,XGBoost,41
0.6396636374611371,0.10297957356065082,0.6685429110090126,0.10548981672280203,-8.758732755184772,2.554373346241537,0.33524242311920516,0.16578355330857528,2,48,pooled_all_weeks,leave_one_campaign_out,hsv_only,HSV-only,CatBoost,36
0.6423946969291514,0.04648877178690598,0.6720938846150705,0.04630899068641109,-8.809184404018652,0.8407740818132976,0.31611925181164846,0.11788701295069431,2,48,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RGB+HSV,RandomForest,77
0.6440581625255644,0.04214534627929089,0.6716111548237651,0.040465978084770766,-8.794037781180231,0.6701816292759467,0.3465797287783876,0.150504925967418,2,48,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RGB+HSV,CatBoost,77
0.6473772458244009,0.009522638061322006,0.6750665365889738,0.00861556591641029,-8.915569565861858,0.7688940906756055,0.3842187072753366,0.17174008309334385,2,48,pooled_all_weeks,leave_one_campaign_out,rgb_only,RGB-only,CatBoost,41
0.6490273113154792,0.03452208328150477,0.6754891963595749,0.03589367810768612,-8.962044808402624,1.5716273412974857,0.38031040384020354,0.2720405273501351,2,48,pooled_all_weeks,leave_one_campaign_out,rgb_only,RGB-only,GradientBoosting,41
0.6491122636013986,0.004563136534020622,0.6796597931875579,0.0026458586970361576,-9.041510256289735,0.44479718319813216,0.3463649428477321,0.1865025075520741,2,48,pooled_all_weeks,leave_one_campaign_out,rgb_only,RGB-only,RandomForest,41
0.6522679155071576,0.03401987500083761,0.6815718301774512,0.031901885119520565,-9.08650531005096,0.41898079686586903,0.2741316456956523,0.12926440987040771,2,48,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RGB+HSV,XGBoost,77
0.6618886664509773,0.1356063185995243,0.6917187932565816,0.13853823743332097,-9.503179403589463,3.6144831487518063,0.3524337052273605,0.11009228911866374,2,48,pooled_all_weeks,leave_one_campaign_out,hsv_only,HSV-only,XGBoost,36
0.6727841743778362,0.04581113924914602,0.7031013702706199,0.042320890018878364,-9.734001416641895,0.7332058642921653,0.341570733301119,0.08312400431505651,2,48,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RGB+HSV,GradientBoosting,77
0.6849042553565103,0.20091481534467634,0.7172035868018651,0.20170295216680284,-10.462197054518247,5.685107069497097,0.327843925281748,0.18609103905713476,2,48,pooled_all_weeks,leave_one_campaign_out,hsv_only,HSV-only,GradientBoosting,36
0.6943255447724974,0.17644352825440893,0.753900528712633,0.18003625247426694,-11.556141156353279,5.24024055220379,-0.0544102095228384,0.2726056978308471,2,48,pooled_all_weeks,leave_one_campaign_out,metadata_rgb_hsv,metadata+RGB+HSV,Ridge,88
0.7037794322449589,0.1652930920739524,0.7460255204553164,0.16832623324341758,-11.266474715297166,4.8143955940952265,0.14814803320835618,0.10673934841901553,2,48,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RGB+HSV,Ridge,77
0.7627349238963543,0.1244906901947761,0.8003235864004126,0.12944542920692112,-12.991041384530536,3.7702192098119856,0.14401575463294203,0.08981802899082846,2,48,pooled_all_weeks,leave_one_campaign_out,metadata_rgb,metadata+RGB,Ridge,52
0.8126110713369465,0.1678810051640168,0.853150261753632,0.1812303210385685,-15.007291383912719,5.8807127579898575,0.21145470013722892,0.13780446608865266,2,48,pooled_all_weeks,leave_one_campaign_out,rgb_only,RGB-only,Ridge,41
