feature,importance
img_gray_hist_bin_0,20.43925261130086
ageing_days,19.149209511787515
img_b_std,6.4400554240027175
img_black_mask_ratio_pct,3.7630394702328687
img_rust_blob_eccentricity_mean,3.434706953483011
img_gray_hist_bin_6,3.3206678937650667
img_rust_blob_largest_ratio_pct,3.0422863572389196
img_glcm_energy,2.7894461054705704
img_glcm_homogeneity,2.556014474181718
img_gray_mask_ratio_pct,2.4568134433117668
img_lbp_std,2.093312388855282
img_gray_hist_bin_5,2.0549564701596705
img_gray_hist_bin_3,1.9583168959506654
img_strip_rust_std_pct,1.7417952432433357
img_brightness_std,1.6836501356665143
img_strip_peak_location_cm,1.6692094283550103
img_r_std,1.6432787461474883
img_glcm_contrast,1.614712304085503
img_rust_blob_mean_ratio_pct,1.604115174670922
img_strip_rust_p90_pct,1.5115710610733815
img_rust_area_ratio_pct,1.5062425025354755
img_gray_hist_bin_4,1.461823327438444
img_brightness_mean,1.3980515550941457
img_r_mean,1.2150687023610744
img_b_mean,1.1671088738047342
img_rust_center_of_mass_cm,1.1304716818602287
img_lbp_mean,0.962751376522226
img_strip_rust_max_pct,0.9285874065420617
img_gray_hist_bin_2,0.9184390702669877
img_gray_hist_bin_7,0.8092095278549098
img_brightness_p10,0.7804181249978446
img_gray_hist_bin_1,0.7529795630718399
img_rust_blob_count,0.7256493247989249
img_brightness_p90,0.6937872183301376
img_strip_high_count,0.5830016515381886
