split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.21294271501177575,0.4134578486534307,0.25427090419325626,0.45036396464759726,0.4591592382886931,0.11705018086201147,0.6916594068171668,0.33434804902403553
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.2289961960826801,0.2730226568200321,0.2955976345352023,0.29518349546415645,0.43477747479460127,0.13730264062298692,0.6467819963416107,0.4194548251392446
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.25841686538648717,0.20388150508311834,0.32116778848451855,0.22524721748771923,0.2527931557896228,0.6922852906886792,0.5301007291051651,0.8303030303030302
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.23656690572668845,0.29251052615127204,0.3002105649248591,0.36889669190126556,0.4015141385493324,-0.23097249603013803,0.6383517556784017,0.3666666666666667
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.24869476746210997,0.1926612399127024,0.30659880501122044,0.30361180260229625,0.39256909949196184,0.03803366989194912,0.652019874158431,0.6276205565667923
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.23609524095044346,0.2238005862865248,0.29111405509764005,0.2859589834502676,0.3519482788157223,0.5611554384772109,0.6249247899937559,0.7818181818181817
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.23744062595193,0.3121811723987252,0.2913585228702732,0.3712591433251909,0.44126303802480227,-0.3104022617751234,0.6697313226149351,-0.018293022999573125
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.2148879255526201,0.3288050015312111,0.2693571461804435,0.42849770766559075,0.49554089236271315,-0.3139328148121603,0.7025281989467613,0.12727272727272726
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.24215615952508174,0.26018930372899185,0.3056100498882141,0.2982190071502876,0.3516726387019484,0.3743855041180788,0.604505207922116,0.7999999999999999
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.25054396541045365,0.3123326150045369,0.31282168130080074,0.3718143033295618,0.33278145246745006,-0.10695096569753226,0.6227218007728254,0.41666666666666663
