target,model_name,target_transform,split_id,mae,rmse,r2,spearman
wire_area_loss_frac,RandomForest,none,leave_one_campaign_out_0,0.1340891183531747,0.16488668302869186,-1.0044304407582487,-0.2008695652173913
wire_area_loss_frac,RandomForest,none,leave_one_campaign_out_1,0.1647272774658289,0.2027119124444665,-0.9198512965320051,-0.2100456670658872
wire_area_loss_frac,GradientBoosting,none,leave_one_campaign_out_0,0.14714431848021098,0.1772869966596489,-1.3172537430348359,0.023478260869565212
wire_area_loss_frac,GradientBoosting,none,leave_one_campaign_out_1,0.20190730238140175,0.24705106344846484,-1.8515599400032978,-0.07913043478260869
wire_area_loss_frac,XGBoost,none,leave_one_campaign_out_0,0.15088938814858596,0.17756738054618046,-1.3245891302614718,-0.16173913043478258
wire_area_loss_frac,XGBoost,none,leave_one_campaign_out_1,0.18152841907267767,0.22494620460720596,-1.3641029747529658,-0.036094804071363645
wire_area_loss_frac,CatBoost,none,leave_one_campaign_out_0,0.12741185530127241,0.1569992599044368,-0.8172515035790373,-0.35478260869565215
wire_area_loss_frac,CatBoost,none,leave_one_campaign_out_1,0.16096057940379174,0.20282871729147037,-0.922064413080786,-0.041313329961199345
