target,model_name,target_transform,split_id,mae,rmse,r2,spearman
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_0,0.14038610449735403,0.19904628712819009,-0.7402382614722363,0.4285714285714286
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_1,0.19549622134038747,0.23560044751889056,-4.246186798003815,-0.028571428571428574
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_2,0.19919498677248715,0.2548379663042476,0.08248263155957225,0.3714285714285715
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_3,0.22842074955908306,0.265528791764744,-0.41230770822257545,0.8116794499134279
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_4,0.1390827721088431,0.19010449641192026,-1.37124565913961,-0.34235623582431246
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_5,0.21637941043083928,0.2727565787979176,-0.45956574815810636,-0.07142857142857144
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_6,0.4315128604497358,0.43718600043834377,-32.38543213611805,0.0
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_7,0.12584126543209928,0.14150165332772732,-6.094663820878866,-1.0
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_8,0.17720819223985865,0.23060208138247903,-1.3953747719788963,-0.5
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_0,0.10307947412395217,0.13153664048896457,0.2400342112244599,0.6571428571428573
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_1,0.2179850400920391,0.29177771220307036,-7.046291415553892,0.2
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_2,0.1777446330081479,0.24176113226232487,0.17423020186829086,0.7142857142857143
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_3,0.19538626481890456,0.22479552035777345,-0.0122351074032927,0.7714285714285715
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_4,0.16254310808529807,0.2496845144749228,-3.0904867188809844,-0.34235623582431246
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_5,0.26647497637293194,0.3437048578200179,-1.3176323010749749,-0.6071428571428572
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_6,0.33895018561396106,0.3427955234584171,-19.525549502730193,0.19999999999999998
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_7,0.21610339271821535,0.23462625535978232,-18.505721155015152,-1.0
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_8,0.16610399500025963,0.22095237158869485,-1.199096869849941,-0.5
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_0,0.17012472867965692,0.22399282684122537,-1.2037827149190283,0.08571428571428573
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_1,0.20625039656956998,0.23317679136967004,-4.138805400904083,0.2
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_2,0.21107102394104002,0.2860080744756885,-0.1556933683726991,0.08571428571428573
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_3,0.23043665409088132,0.31005875980045955,-0.9257242616536652,0.11595420713048969
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_4,0.1534773322514125,0.19752247789169997,-1.5599107315899552,-0.10811249552346709
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_5,0.22335575103759764,0.29578434386229097,-0.7164199734257901,-0.21428571428571433
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_6,0.4775839185714722,0.4803162084946697,-39.29758255767606,0.39999999999999997
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_7,0.20511213302612305,0.20921227401889186,-14.508975606354475,-1.0
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_8,0.1610866769154867,0.2138197124747889,-1.0594085334595222,-0.5
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_0,0.18513661464785594,0.26248640508942866,-2.026315352420426,0.14285714285714288
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_1,0.24323869067029824,0.2892011052893397,-6.904809805252624,0.028571428571428574
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_2,0.22540773826138852,0.28011822429935945,-0.10858439819730181,0.3142857142857143
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_3,0.16126940711629248,0.19961659482010527,0.20182269230321204,0.7714285714285715
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_4,0.0920134429573074,0.1259636120732618,-0.041074915319518235,0.23424374030084538
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_5,0.2585309783237801,0.3435758705905386,-1.3158930828596578,-0.9642857142857145
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_6,0.5182188703815608,0.5257030260432417,-47.2731304089121,-0.6000000000000001
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_7,0.09972874610990005,0.13756050843107698,-5.704962256627869,-0.5
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_8,0.20755300606364768,0.28268526866280463,-2.599592843196488,-1.0
