target,model_name,target_transform,split_id,mae,rmse,r2,spearman
wire_area_loss_frac,RandomForest,none,gss_0,0.05324563305820108,0.07091557001285916,-0.3897996781194413,0.33333333333333326
wire_area_loss_frac,RandomForest,none,gss_1,0.09196740443963441,0.13022933149860536,-1.0917198559874377,-0.0303030303030303
wire_area_loss_frac,RandomForest,none,gss_2,0.08231642925709474,0.10163506822082846,-0.09711387458207144,0.3939393939393939
wire_area_loss_frac,RandomForest,none,gss_3,0.14022300348388647,0.17121765461762856,-0.32383423830171454,0.11515151515151514
wire_area_loss_frac,RandomForest,none,gss_4,0.1281060576216932,0.1580549943445648,-0.20293369180029264,-0.0303030303030303
wire_area_loss_frac,GradientBoosting,none,gss_0,0.06860273099680805,0.08753245816133819,-1.1174212164156332,-0.23636363636363633
wire_area_loss_frac,GradientBoosting,none,gss_1,0.08947478427715659,0.12219309913529051,-0.8415319417037794,0.1515151515151515
wire_area_loss_frac,GradientBoosting,none,gss_2,0.07931389210200869,0.10643358052217901,-0.2031558478319162,0.2606060606060606
wire_area_loss_frac,GradientBoosting,none,gss_3,0.14608884246265277,0.20168323624921794,-0.8368602865567947,-0.0303030303030303
wire_area_loss_frac,GradientBoosting,none,gss_4,0.13557633047536907,0.16773880488047788,-0.3548534777149073,-0.28484848484848485
wire_area_loss_frac,XGBoost,none,gss_0,0.06811210974693298,0.08573268107585064,-1.0312427183846555,0.406060606060606
wire_area_loss_frac,XGBoost,none,gss_1,0.07390780351305007,0.10979251307186831,-0.4867274100490411,-0.01818181818181818
wire_area_loss_frac,XGBoost,none,gss_2,0.07749628577232362,0.09901473705206591,-0.04127206714015119,0.2727272727272727
wire_area_loss_frac,XGBoost,none,gss_3,0.14382633754730229,0.19376284862771834,-0.6954209409944356,-0.07878787878787878
wire_area_loss_frac,XGBoost,none,gss_4,0.13323393394351007,0.17564200546223788,-0.4855320157689045,-0.19999999999999998
wire_area_loss_frac,CatBoost,none,gss_0,0.06934247025483878,0.08407136154191393,-0.9532830096787919,0.4545454545454545
wire_area_loss_frac,CatBoost,none,gss_1,0.0880999453483405,0.13162925742463802,-1.1369322783933216,-0.13939393939393938
wire_area_loss_frac,CatBoost,none,gss_2,0.0735703567693202,0.0930237750960988,0.08092180737391708,-0.006060606060606061
wire_area_loss_frac,CatBoost,none,gss_3,0.1102096628847479,0.15244679729399804,-0.04947749830626669,0.18787878787878787
wire_area_loss_frac,CatBoost,none,gss_4,0.11924247036812599,0.1439261981098522,0.002518273114739178,0.12727272727272726
