split_name,repeat_id,fold_id,split_id,fraction,n_train_specimens,n_train_rows,train_mae,test_mae,train_rmse,test_rmse,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.2,8,132,0.05265418733341254,0.3008598009612601,0.06136025137429821,0.34549491670670945,0.9761904761904763,0.790277206784084
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.4,15,249,0.04982350185494404,0.23991377351563833,0.0649856024859362,0.2760553297675312,0.9749999999999999,0.7173285415424762
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.6,23,378,0.06669498385983988,0.309021892332118,0.08422877063920468,0.36677745189005384,0.9634207800874275,0.7294866524160775
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.8,30,491,0.09011065192582261,0.24901234620209484,0.11132603951197366,0.314603523921501,0.9287781912827612,0.6747751534848716
grouped_cv,0,0,grouped_cv_repeat0_fold0,1.0,38,626,0.09656690791354675,0.23761494942285513,0.12237578692574169,0.30116231451429837,0.8990806088932122,0.7538028741632801
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.2,8,132,0.00517129815417669,0.21067172506228035,0.006690281920559987,0.27347402714321284,1.0,0.8024353176576853
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.4,15,246,0.08417347529546496,0.24980298476004742,0.09464684942080068,0.29212160674298315,0.9714285714285713,0.5592731001856595
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.6,23,378,0.13318790948562012,0.12153935621667003,0.17554155584710407,0.14330718812990684,0.8444996142133255,0.8936211492096949
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.8,30,497,0.12219052273232875,0.13162392976690818,0.17107298949061348,0.14796817069298324,0.8815936773714395,0.9179373709568976
grouped_cv,0,1,grouped_cv_repeat0_fold1,1.0,38,626,0.12432713042585515,0.14057992230181357,0.16346427578207473,0.15271809186740817,0.9022548647561173,0.8875420937728943
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.2,8,135,0.05253689716077953,0.7187480718440765,0.06257903199980559,0.7928446760307213,0.9761904761904763,0.13939393939393938
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.4,15,240,0.11048072286805982,0.2546692028751505,0.143389603446503,0.30594042323560805,0.8085880558957229,0.6727272727272726
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.6,23,378,0.07876964492260922,0.16177343773803382,0.10254596392527929,0.20288381303692551,0.8996540891529595,0.9393939393939393
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.8,30,489,0.10697618173981864,0.18209576711299688,0.1473870510456531,0.2336926872967019,0.8878255943031236,0.8060606060606059
grouped_cv,0,2,grouped_cv_repeat0_fold2,1.0,38,627,0.11838045883613273,0.16678418451359966,0.1557413487254606,0.20733773479335485,0.8655867366846264,0.8545454545454544
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.2,8,131,0.000894933450792168,0.1493518675583983,0.0010537600935222318,0.20069740156526353,1.0,0.75
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.4,16,261,0.044326330877326015,0.12482580843728026,0.06276475233645055,0.15379117638048218,0.9712625061495691,0.8166666666666667
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.6,23,374,0.11815982193056519,0.18425387949668093,0.14570146336669376,0.23908295839104377,0.9063504106691526,0.8166666666666667
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.8,31,506,0.12461598097203412,0.15961329034202498,0.1605043058138907,0.20931146039771334,0.8810893707315799,0.7333333333333334
grouped_cv,0,3,grouped_cv_repeat0_fold3,1.0,39,641,0.12621318210338103,0.1347448070692131,0.16355701371136297,0.1742328997182513,0.8925787594069453,0.8333333333333333
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.2,8,135,0.026530366908190106,0.32877027263074293,0.03364510130258073,0.3790399886300278,0.9761904761904763,0.6108840083916779
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.4,16,261,0.07365497377847455,0.2980030687120438,0.08355540357619702,0.3425850654152013,0.9470588235294116,0.4602550748156477
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.6,23,381,0.08961601920439413,0.2539487458149026,0.11766360392661897,0.28607020837529795,0.9271065269440187,0.6694619270045785
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.8,31,512,0.09762254692835741,0.24693799158188842,0.12058519876977185,0.2991688764095985,0.8688988201903538,0.6359888306543495
grouped_cv,0,4,grouped_cv_repeat0_fold4,1.0,39,644,0.12977669596171046,0.20872860750475308,0.1575773390386176,0.2765128561923929,0.8927812500510939,0.652725378829464
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.2,8,132,0.02804995999689555,0.20975560699013815,0.038364526781471925,0.24550751522299682,0.9285714285714287,0.9030303030303028
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.4,15,246,0.07171272940021138,0.21915106312675453,0.11199015540968742,0.26717157851464235,0.8471853248845371,0.8303030303030302
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.6,23,384,0.11089912315792677,0.20590994090399936,0.1359326801128723,0.275307007558714,0.8822374885745408,0.7818181818181817
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.8,30,495,0.11391591987305377,0.12808875784156107,0.14739226392839888,0.1877733896335342,0.900957133552029,0.9030303030303028
grouped_cv,1,0,grouped_cv_repeat1_fold0,1.0,38,626,0.12255016077373412,0.1272903852996466,0.16335994697448303,0.17514809050196342,0.867713927181731,0.9151515151515152
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.2,8,138,0.0378196747191018,0.4092286898814635,0.059502939700210464,0.5939868861897144,0.880952380952381,-0.11585581233062979
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.4,15,249,0.05520694610068658,0.19590939288792125,0.0722010584255623,0.23749561896709645,0.9695901024236324,0.4695209236557102
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.6,23,372,0.08417334035857539,0.27648118322451015,0.11539218488768908,0.31978290586523217,0.9527814734128094,0.4695209236557102
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.8,30,492,0.10999005154006262,0.23421491305923436,0.1358212597675684,0.27789881753442847,0.9296684651301447,0.4573255749893281
grouped_cv,1,1,grouped_cv_repeat1_fold1,1.0,38,627,0.1119724226989109,0.2030113912969475,0.14024673643214322,0.24795805514936273,0.9181853350901601,0.5670837129867669
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.2,8,129,0.037368260240311535,0.16413257859596891,0.04198268030679888,0.22935456082763403,0.9761904761904763,0.8181818181818182
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.4,15,254,0.08563752644350926,0.23424081419964526,0.10197307574370706,0.3430180556139922,0.9222523789882303,0.35757575757575755
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.6,23,383,0.10203743542714638,0.2351255188573739,0.1211746592340384,0.27719070996371176,0.9060801897897663,0.6848484848484848
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.8,30,495,0.10500087883651862,0.1944811147160777,0.1433539357144009,0.22403834888493507,0.9361229505236746,0.6727272727272726
grouped_cv,1,2,grouped_cv_repeat1_fold2,1.0,38,626,0.11436904894655478,0.15781366641725642,0.15077409135167433,0.2115140661006766,0.9071905656752929,0.6484848484848483
