feature,importance
n_steel_mesh,0.13319578723305908
campaign_id_campaign_1,0.12238779153198306
week,0.1079456221022623
campaign_id_campaign_2,0.10105468096000528
ageing_days,0.08775030478902544
nacl_pct,0.08372739677470346
img_lbp_std,0.03594470201996284
img_gray_hist_bin_0,0.03279295512932407
img_rust_blob_eccentricity_mean,0.030351758953335056
img_glcm_energy,0.02406485469447299
img_b_std,0.02157398727891159
img_rust_area_ratio_pct,0.019304450145486235
img_glcm_homogeneity,0.016556937145741617
img_gray_hist_bin_1,0.013189483529436365
cover_mm,0.01318622412172227
img_gray_hist_bin_3,0.013027059517627754
img_r_mean,0.012350904554869613
img_strip_high_count,0.01043560216020906
img_glcm_contrast,0.00978738681141584
img_rust_blob_largest_ratio_pct,0.009636790647760235
img_gray_hist_bin_5,0.008946863416967647
img_brightness_p10,0.008197386583064379
img_strip_peak_location_cm,0.007045791883701527
img_rust_center_of_mass_cm,0.006426933982365622
img_rust_blob_count,0.005274031738194747
img_brightness_p90,0.005152675867208986
img_gray_hist_bin_6,0.004723569510883074
img_brightness_mean,0.0046593080608347825
img_lbp_mean,0.004515636664534857
img_gray_mask_ratio_pct,0.004427525128196519
img_gray_hist_bin_4,0.004422384176799493
img_g_mean,0.0037498332879027335
img_gray_hist_bin_7,0.0031775030974417985
img_g_std,0.00300851472610508
img_black_mask_ratio_pct,0.002856162449521961
img_rust_blob_mean_ratio_pct,0.002687972044520808
img_strip_rust_p90_pct,0.0024061306003727214
img_gray_hist_bin_2,0.002238965569261169
img_brightness_std,0.0021931875865140904
img_b_mean,0.002150059304548243
img_strip_rust_std_pct,0.001867911784343758
img_strip_rust_mean_pct,0.0015730010416813594
img_r_std,0.001339766180692961
img_strip_rust_max_pct,0.0009511670325371024
treatment_coarse_PA,0.0009261466504294635
series_id_S3,0.0008356900522828633
treatment_protocol_paint_campaign2,0.0007552353620214339
treatment_label_coarse_G,0.0006404704199130634
split_group_treatment_S3_PA_SA,0.0006307756894734375
img_rust_blob_eccentricity_max,0.0005757996170921305
split_group_treatment_F_SA_BRUSH,0.0005743515467983061
split_group_treatment_S1_MI,0.00047794527915465254
split_group_treatment_S5_VF,0.00045858281071728033
treatment_coarse_SA,0.0002024344379792862
split_group_treatment_E_SA_SPRAY,0.00019098819735618677
split_group_treatment_S2_SA,0.00016621766754932774
series_id_G,0.00014301826698999003
treatment_label_coarse_SA,0.0001243338418717101
treatment_label_coarse_VF,0.00012046903534421262
treatment_coarse_False,0.0001147429232150896
treatment_protocol_surface_applied_inhibitor_campaign1,0.00010947422434789976
treatment_protocol_surface_inhibitor_spray_campaign2,0.00010562515137968288
split_group_treatment_D_NO,0.00010280266753960612
series_id_S5,9.808605747998103e-05
series_id_E,8.07912872680708e-05
series_id_S1,5.913103961663201e-05
treatment_protocol_surface_inhibitor_brush_campaign2,4.9191565598143974e-05
series_id_F,4.701161426797911e-05
treatment_protocol_glass_based_compound,3.649015623306255e-05
series_id_S2,2.3296115876207652e-05
series_id_D,2.1478896497285357e-05
treatment_label_coarse_MI,2.0337978140871348e-05
treatment_protocol_no_treatment_control,1.2827299644054477e-05
treatment_coarse_VF,8.674177445487117e-06
treatment_coarse_SA_PA,7.3120458054142055e-06
treatment_coarse_MI,6.8234097909701025e-06
treatment_label_coarse_D,6.617509942177293e-06
split_group_treatment_G_PAINT,5.6566855919399215e-06
treatment_protocol_paint_plus_surface_inhibitor,4.208499836459297e-06
series_id_S4,0.0
treatment_protocol_mixed_in_inhibitor,0.0
treatment_coarse_SA_VF,0.0
treatment_protocol_paint_only,0.0
treatment_protocol_surface_inhibitor_plus_glass_compound,0.0
split_group_treatment_S4_SA_VF,0.0
