split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.21138959962431256,0.27921613842257964,0.2637185398622992,0.35561311433168585,0.4182218504362364,0.44949116698584046,0.7116900558830856,0.6930123197952737
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.18125831891582117,0.2907239592325168,0.2548937504442176,0.31726069955079783,0.5797227062027943,0.0034321295882057123,0.7909369953569944,0.1580554413568168
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.2151929453397821,0.19484150009667983,0.2791344159084743,0.22065717209565971,0.43557836672090255,0.7046986153816777,0.7190236814973838,0.9272727272727272
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.21719034049743074,0.23529998305225044,0.27687538793178,0.302651806938925,0.4909380277144465,0.17143731537811824,0.7113496328939652,0.5499999999999999
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.21801293553892784,0.2265107929768897,0.2724752687774907,0.3382013027165151,0.5202553451111327,-0.19363933802609878,0.7361547368021665,0.5690426379538917
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.21004648273812043,0.2067825416324734,0.26964518701627266,0.28975022752654395,0.4440078416557963,0.54944189876522,0.7186251964107563,0.7696969696969697
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.23923402982002281,0.13990814853658465,0.3000837672602648,0.1843426567292046,0.4072972321026975,0.6769260050009378,0.7234718160622193,0.7805023146484534
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.195285595003591,0.25250337003833406,0.25120605897190096,0.3159989538007841,0.5612378221639345,0.28542561736934713,0.7401773188155395,0.6727272727272726
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.18117282148921007,0.3474537177766218,0.24856021890806299,0.3791334585317823,0.5711332937816279,-0.011161180556852557,0.7528220944747707,0.4666666666666666
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.21401853874693777,0.31980575382554166,0.2807663260365273,0.36587884564251794,0.46251734118429344,-0.07189142989173725,0.7075739746017079,0.5499999999999999
