target,model_name,target_transform,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std
wire_area_loss_frac,RandomForest,none,0.10503740418362377,0.03554670601337808,0.12396894839738377,0.03306421916225671,-0.49789928331065064,0.7108228540142362,0.2800922468809729,0.21276046183122038
wire_area_loss_frac,CatBoost,none,0.12379748384959213,0.03923734485213128,0.15000385790437779,0.046248996772162966,-1.225127469744749,1.3399734814599347,0.2887911081296786,0.16505145404521462
wire_area_loss_frac,GradientBoosting,none,0.13037871010553784,0.03620492938448887,0.15677071071571697,0.04412784266237635,-1.5659110329408739,1.8818840932104568,0.2887763486287229,0.21563051334130168
wire_area_loss_frac,XGBoost,none,0.13064711349568814,0.04192250866626405,0.1611997132961317,0.04736074240195292,-1.6284810548714812,1.676282931017342,0.3114780832425665,0.2142458600217561
