target,model_name,target_transform,split_id,mae,rmse,r2,spearman
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_0,0.23071901475068088,0.30558238435887813,-3.101636616271912,0.4285714285714286
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_1,0.2958961978916144,0.3499392939491937,-10.573826044073941,0.48571428571428577
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_2,0.2298046362433864,0.28715639194259424,-0.16499217597645144,0.3142857142857143
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_3,0.18363836640211695,0.2112601307197804,0.10599246497741288,0.8116794499134279
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_4,0.0963220464852609,0.12611959700875133,-0.04365490724804788,0.2702812388086677
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_5,0.2258361355047069,0.3055810528608215,-0.8320024077149586,-0.3214285714285715
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_6,0.5544287037037022,0.5559873590817943,-52.99509929410456,0.7999999999999999
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_7,0.22585278178611623,0.29199463092904043,-29.210542536318115,-0.5
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_8,0.24245526455026475,0.28421652239401574,-2.638695117195858,-0.5
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_0,0.1956285983040895,0.27087087175271457,-2.2227392019359704,0.3142857142857143
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_1,0.3380999160665101,0.43342868385600714,-16.755251414044146,0.48571428571428577
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_2,0.19561685079446067,0.23852015884362407,0.1962218192801085,0.6571428571428573
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_3,0.22574294127463826,0.24829352173175123,-0.2349144366917444,0.8285714285714287
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_4,0.13304106761318055,0.17179979250744817,-0.9365871271752952,-0.41443123283995714
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_5,0.22326632776629746,0.3480160825291995,-1.3761388898340643,-0.10714285714285716
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_6,0.4898155828271963,0.49156602941102345,-41.207364414134425,0.7999999999999999
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_7,0.2596222823795658,0.3727476106029255,-48.2309854681777,-0.5
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_8,0.18063030459134236,0.25610503322855127,-1.954494956981864,-1.0
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_0,0.23120528777440388,0.299732938385363,-2.946112782714079,-0.08571428571428573
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_1,0.3251767428716024,0.40848770574582277,-14.770646906898104,0.2571428571428572
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_2,0.21488448937733964,0.2783243310142156,-0.09443098639864345,0.3142857142857143
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_3,0.22927139441172284,0.2717105430250684,-0.47883279038236837,0.11595420713048969
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_4,0.1639923817770821,0.20226643427854177,-1.6843516488377448,-0.12613124477737825
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_5,0.25862498147147045,0.3379391572858178,-1.2405272370777496,-0.39285714285714296
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_6,0.5549235081672669,0.560455663178549,-53.866471683652,0.7999999999999999
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_7,0.2114878145853679,0.27066725868282865,-24.95853875220065,-0.5
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_8,0.2134754753112794,0.2909925174886718,-2.8142632988466203,-1.0
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_0,0.21846792359583303,0.27680850297052645,-2.365576016842635,0.3142857142857143
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_1,0.274687354836046,0.30695809691120396,-7.905323805031578,0.3714285714285715
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_2,0.2235867670383408,0.2683086466188219,-0.017080599119052575,0.3714285714285715
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_3,0.1645678131320483,0.19640014566415198,0.227337736585575,0.7142857142857143
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_4,0.08202559651010688,0.10913931649863806,0.21845456630462678,0.2702812388086677
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_5,0.2679755273825938,0.36167351671788434,-1.5662952042196534,-0.8928571428571429
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_6,0.6125811269720515,0.614648537330021,-64.99001300295805,0.19999999999999998
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_7,0.13716559064105635,0.2104427467714368,-14.691942795998592,-0.5
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_8,0.23282444373758557,0.2952412514952193,-2.926459305606457,-0.5
