split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.013217528173107354,0.27246945870200195,0.017911906845952848,0.3241084350964705,0.9973161408208604,0.5427124027029766,0.9975919977419936,0.6443798763008685
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.02196885139090214,0.10400463084332054,0.027439526664756672,0.14160158929314545,0.9951295310031738,0.8014771131934868,0.9966068838535057,0.9057792600832962
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.02059086839194517,0.2443793470618592,0.025927096306883196,0.27920967918691597,0.9951304969683326,0.5271860011058851,0.9905867434238581,0.8181818181818182
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.02159750283921542,0.1155672821583348,0.026689398776561526,0.14204002231816093,0.9952697996810734,0.8175010828901753,0.9944315534136816,0.9166666666666666
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.017795495402304098,0.18420782103876407,0.02245607273741161,0.2211135127872614,0.9967414560865299,0.4897850977212872,0.9947352893799044,0.6778302010921357
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.022480976186453974,0.13771672428440734,0.02826055392705122,0.18117159762121707,0.9938927645871176,0.8238496705702377,0.9942532610813251,0.9272727272727272
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.020590014384825172,0.2279144657447243,0.024470395676863457,0.28083271592782155,0.9960587504669474,0.2501995138481472,0.9978657408531398,0.3292744139923163
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.022744312834984133,0.14502175963585837,0.028207372981514486,0.20905914880524393,0.994467846199697,0.6872376203177799,0.9951844388569718,0.7454545454545454
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.022795672904538548,0.21277680838247873,0.029760992892553222,0.2736383675651603,0.9938517160127474,0.47326746456656854,0.9915464756974048,0.7166666666666667
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.020319743986701253,0.18508500464567934,0.025712541792665952,0.20564550129133757,0.9954922020689106,0.6613784254339061,0.9940260029572073,0.8499999999999999
