feature,feature_value,feature_value_label,prediction_mean,feature_kind
img_gray_hist_bin_0,4.315900149233483e-07,4.316e-07,2.138708257147031,numeric
img_gray_hist_bin_0,1.9023635095063663e-06,1.902e-06,2.1507743430540147,numeric
img_gray_hist_bin_0,4.000595964881679e-06,4.001e-06,2.1764608419403526,numeric
img_gray_hist_bin_0,6.974484950675426e-06,6.974e-06,2.188194993151414,numeric
img_gray_hist_bin_0,1.2003604860747714e-05,1.2e-05,2.201033956202665,numeric
img_gray_hist_bin_0,2.11935771459581e-05,2.119e-05,2.2289220276760586,numeric
img_gray_hist_bin_0,3.9902998236331566e-05,3.99e-05,2.2336854590559123,numeric
img_gray_hist_bin_0,0.00011482013112304091,0.0001148,2.2336854590559123,numeric
img_gray_mask_ratio_pct,0.0033862433862433864,0.003386,2.106050792244789,numeric
img_gray_mask_ratio_pct,0.026350369207512044,0.02635,2.106917306009995,numeric
img_gray_mask_ratio_pct,0.09511715797430081,0.09512,2.231208019075911,numeric
img_gray_mask_ratio_pct,0.21101071767738427,0.211,2.2263776209691106,numeric
img_gray_mask_ratio_pct,0.3487660135279183,0.3488,2.219333732571147,numeric
img_gray_mask_ratio_pct,0.6093858170048646,0.6094,2.21077960044067,numeric
img_gray_mask_ratio_pct,1.0932573599240267,1.093,2.2080704989905864,numeric
img_gray_mask_ratio_pct,3.0306118572785223,3.031,2.1651175555823876,numeric
img_black_mask_ratio_pct,0.00019536019536019536,0.0001954,2.218319451591728,numeric
img_black_mask_ratio_pct,0.0006977149834292691,0.0006977,2.278148282367929,numeric
img_black_mask_ratio_pct,0.0012062716824621583,0.001206,2.2898640332869253,numeric
img_black_mask_ratio_pct,0.0019396476539333678,0.00194,2.2898640332869253,numeric
img_black_mask_ratio_pct,0.0031893327131422363,0.003189,2.2898640332869253,numeric
img_black_mask_ratio_pct,0.00659418183227707,0.006594,2.2898640332869253,numeric
img_black_mask_ratio_pct,0.009295114057018817,0.009295,2.2897294045844903,numeric
img_black_mask_ratio_pct,0.01868945868945868,0.01869,2.2897294045844903,numeric
img_glcm_homogeneity,0.36362532927367375,0.3636,2.0956770075614894,numeric
img_glcm_homogeneity,0.41574293131292456,0.4157,2.0974848574945706,numeric
img_glcm_homogeneity,0.4520989685255147,0.4521,2.100859614130881,numeric
img_glcm_homogeneity,0.49034988491778764,0.4903,2.148050187041694,numeric
img_glcm_homogeneity,0.5312206109757422,0.5312,2.1613870635036134,numeric
img_glcm_homogeneity,0.5910961054464148,0.5911,2.1835989501083146,numeric
img_glcm_homogeneity,0.7427860702347068,0.7428,2.197012169012599,numeric
img_glcm_homogeneity,0.9663967144858705,0.9664,2.2006184888739218,numeric
img_r_std,3.762124414735036,3.762,2.1712854578998155,numeric
img_r_std,15.44285552717277,15.44,2.181655733614551,numeric
img_r_std,19.22014214910899,19.22,2.1795483964362985,numeric
img_r_std,22.037342797997436,22.04,2.1787434851604073,numeric
img_r_std,24.581966529961353,24.58,2.171868136926894,numeric
img_r_std,28.010440030968176,28.01,2.1338776860696664,numeric
img_r_std,31.725545130839144,31.73,2.1065237312763707,numeric
img_r_std,37.80189227279754,37.8,2.1061070987770165,numeric
img_edge_to_center_rust_ratio,0.18556042408623538,0.1856,2.1692006041832976,numeric
img_edge_to_center_rust_ratio,0.5492377922429996,0.5492,2.1747712559543224,numeric
img_edge_to_center_rust_ratio,0.8476976129976033,0.8477,2.172749834422604,numeric
img_edge_to_center_rust_ratio,1.1724424960570248,1.172,2.1699425668654126,numeric
img_edge_to_center_rust_ratio,1.6725181460680154,1.673,2.167363762733526,numeric
img_edge_to_center_rust_ratio,2.5132626777036977,2.513,2.164394434531651,numeric
img_edge_to_center_rust_ratio,4.802411603954279,4.802,2.147678159512682,numeric
img_edge_to_center_rust_ratio,48.93565704848193,48.94,2.0625328201050066,numeric
