split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.054972590686501156,0.3418892577312337,0.07020006868084214,0.4052304847690238,0.9587759026520918,0.2851532074990947,0.9692426091732887,0.40121765882884264
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.06802472420504625,0.2662161631764044,0.08477024472008472,0.3045776389972308,0.9535159000798733,0.08151861687381856,0.9714317511477061,0.18845071854082002
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.05529656650070938,0.27685771638000223,0.0706526465877406,0.31504190476304206,0.9638395564999037,0.39804221373763093,0.9661778104091044,0.5272727272727272
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.07548431738279193,0.13543050501077006,0.09166526040120611,0.15730421250393833,0.9442029157772583,0.7761693613349319,0.9564645576358225,0.9
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.06770748713152677,0.205189362720949,0.0818607061321749,0.29174476576738667,0.9566981014178438,0.1117632924623091,0.980662189611578,0.4937281711658766
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.06994479547638849,0.29547434989343885,0.08538595294105021,0.35141299581026175,0.9442485483365616,0.3372665849629539,0.9689672869197279,0.5272727272727272
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.06935104171841633,0.29716869561542536,0.0870028486481877,0.39591820208282846,0.950178259678841,-0.4902572895164601,0.974443203994242,0.1036604636642477
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.06541462988846554,0.22224467854925578,0.0865569759327078,0.272423818387407,0.9479077503733041,0.46891222458136905,0.9549086362066512,0.8666666666666665
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.049419569960056864,0.2793417905158189,0.060767344463319196,0.3340227633221842,0.9743669902292819,0.21514705505980036,0.9827385786802848,0.35
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.07143127381796747,0.21496768328091628,0.08929681468280706,0.24751579362910198,0.9456316249003448,0.5094514120439522,0.940360546955647,0.65
