split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,305,87,34,9,34,9,0.1078104030662808,0.2469001040792891,0.1447596242918382,0.2852987577842688,0.8657050967289865,0.12053119058599937,0.8891946006113833,0.75
grouped_cv,0,1,grouped_cv_repeat0_fold1,314,78,34,9,34,9,0.08560953244653456,0.23595517018272977,0.1101376359307056,0.29378507580024243,0.9084264213531821,0.49911277660600917,0.920678630815224,0.7949860383179369
grouped_cv,0,2,grouped_cv_repeat0_fold2,301,91,34,9,34,9,0.11547537361094797,0.15195313013234277,0.15371376789002864,0.1872771099539173,0.8218900169579813,0.8070912505990505,0.884389111645111,0.8535639569308374
grouped_cv,0,3,grouped_cv_repeat0_fold3,321,71,35,8,35,8,0.10759900461840081,0.17590974237557572,0.138224611393678,0.22215093089766647,0.877213997852255,0.4370236332608264,0.917063639248046,0.8571428571428572
grouped_cv,0,4,grouped_cv_repeat0_fold4,327,65,35,8,35,8,0.11071238905582442,0.14099399215702607,0.14778801880706427,0.1840396321319052,0.841248348045754,0.7965864182630826,0.8923293016724477,0.8333333333333335
grouped_cv,1,0,grouped_cv_repeat1_fold0,312,80,34,9,34,9,0.10244045513358035,0.15548921787449943,0.13966412794149421,0.21198523378503664,0.8791021138993136,0.38110706859342525,0.9180102632887821,0.7166666666666667
grouped_cv,1,1,grouped_cv_repeat1_fold1,310,82,34,9,34,9,0.09307575986974906,0.16933055641685896,0.13405100391069055,0.21514008988215158,0.8760685683096622,0.6468238671896941,0.9224421423690842,0.8166666666666667
grouped_cv,1,2,grouped_cv_repeat1_fold2,314,78,34,9,34,9,0.10636218892158622,0.18267287797872644,0.13986890698794585,0.24731155082989403,0.8667176590112904,0.4950255578459589,0.8786489788440774,0.9
grouped_cv,1,3,grouped_cv_repeat1_fold3,320,72,35,8,35,8,0.10974019514855266,0.1676611522673326,0.14557835034115077,0.19500500397914863,0.8392988627281333,0.801385326566116,0.8767162014076187,0.8095238095238096
grouped_cv,1,4,grouped_cv_repeat1_fold4,312,80,35,8,35,8,0.10008125861234762,0.19368730050901353,0.136456367584719,0.22896961377392186,0.8569297629098652,0.7349490190506626,0.9040347791120745,0.8333333333333335
