target,model_name,target_transform,split_id,mae,rmse,r2,spearman
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_0,0.1512146428571438,0.17379425057185766,-0.32669582131040964,0.8285714285714287
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_1,0.16940529541446234,0.2176006369376814,-3.4751938541471397,0.48571428571428577
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_2,0.20785011904761894,0.2944139915476143,-0.22462444295119965,0.46381682852195877
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_3,0.3213914836860668,0.3528171793474136,-1.4934779843845654,-0.48571428571428577
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_4,0.1571041591080881,0.1881525027823156,-1.3227997467316754,0.7567874686642697
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_5,0.18905493008314464,0.2542166322874857,-0.26788865729017663,-0.3214285714285715
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_6,0.3423371626984124,0.35218747720090615,-20.665680191639996,-0.632455532033676
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_7,0.1554448324514972,0.16121789313469279,-8.209483527602496,0.5
ultimate_load_kn,RandomForest,none,leave_one_treatment_out_8,0.13683359788359795,0.19574774821954818,-0.7259991411271907,-0.5
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_0,0.1857607134643647,0.23559451395797226,-1.4379842609264961,-0.3714285714285715
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_1,0.2196587400577015,0.27063368139581523,-5.922376535076547,-0.14285714285714288
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_2,0.20109048761388024,0.2960120806312583,-0.23795513035880655,0.3142857142857143
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_3,0.4202630038382084,0.4728634161807187,-3.478963483772305,-0.6
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_4,0.1552759641198088,0.1756649790713134,-1.0247068274425875,0.4363636363636364
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_5,0.21898577005831102,0.2689536872144964,-0.41914966665894715,0.07142857142857144
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_6,0.40587253256870715,0.42041671482843396,-29.87339984404071,-0.7999999999999999
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_7,0.13914232074424357,0.14951090618643118,-6.920535418039005,0.5
ultimate_load_kn,GradientBoosting,none,leave_one_treatment_out_8,0.25388929977618774,0.2621333908777886,-2.095221378967906,-0.5
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_0,0.17929303487141923,0.2433707685187754,-1.6015811553185677,0.7714285714285715
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_1,0.20179133335749314,0.2611975303189629,-5.448068769782406,0.057977103565244846
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_2,0.21248857895533238,0.3342638122522328,-0.5785733144422325,-0.08827348295047495
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_3,0.33254254261652627,0.38714442728829507,-2.0022863748574182,0.08827348295047495
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_4,0.20863610131399968,0.2403699550811395,-2.790985605221937,0.4
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_5,0.22721827779497422,0.25872684639548693,-0.3132765339693866,0.10714285714285716
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_6,0.31213423967361453,0.3242412494490561,-17.363735867997416,-0.632455532033676
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_7,0.3113605372111003,0.31326770567704326,-33.772830660686175,0.5
ultimate_load_kn,XGBoost,none,leave_one_treatment_out_8,0.19996540705362964,0.2329154886282684,-1.4436767947272542,-0.5
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_0,0.22134678366011348,0.26907358376877705,-2.180113915761631,0.14285714285714288
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_1,0.21840140346554382,0.25480864452546137,-5.136487350213977,0.3142857142857143
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_2,0.22063000091656734,0.30769813072476715,-0.337629224698627,-0.057977103565244846
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_3,0.2770337851906181,0.31008211636410116,-0.9260144001770754,-0.46381682852195877
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_4,0.1668907536764038,0.19685751654656064,-1.542703815242489,0.4363636363636364
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_5,0.18842256605088195,0.2520147646309748,-0.2460204348207382,-0.07207499701564472
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_6,0.3639544782620171,0.38161519602880223,-24.437582155476225,-0.39999999999999997
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_7,0.17560724851640522,0.18307592008664875,-10.876028844100688,0.5
ultimate_load_kn,CatBoost,none,leave_one_treatment_out_8,0.16250455286115617,0.20988230567718974,-0.9842604610978969,0.5
