target,model_name,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std
wire_area_loss_frac,CatBoost,0.0939569468572188,0.023656297033269352,0.12086525095406413,0.029291595650131938,-0.4587452113050433,0.7226079361707191,0.05696969696969697,0.1331679414979129
wire_area_loss_frac,RandomForest,0.0986230272664262,0.037430416438160904,0.12419522507020013,0.03847133276050329,-0.39239061560799515,0.3731903224266488,0.10060606060606062,0.25257534856631914
wire_area_loss_frac,GradientBoosting,0.10276255916078329,0.028841422482530882,0.1330311025788649,0.03595982755985936,-0.7688435094333341,0.9869476796576702,0.14424242424242423,0.3111163583448354
wire_area_loss_frac,XGBoost,0.10539384061245918,0.037896388925802216,0.1303942072551437,0.04316059124827729,-0.663798805152217,0.9397912286196073,0.05454545454545454,0.1818181818181818
