target,model_name,target_transform,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std
wire_area_loss_frac,CatBoost,none,0.0949872130150476,0.03008771898550584,0.1207576198134261,0.03169246727853194,-0.3708562780720926,0.45967548948089537,0.02303030303030303,0.16094304270011822
wire_area_loss_frac,RandomForest,none,0.09807287249860512,0.03718731401786736,0.12421076228906966,0.03789070730879702,-0.39440710674479923,0.362217028801633,0.12484848484848483,0.24876554729435735
wire_area_loss_frac,GradientBoosting,none,0.10324311797825883,0.02999412822292501,0.13284522632565957,0.036204373145804,-0.7719870631157794,1.0389331927501204,0.10787878787878787,0.2694891947350979
wire_area_loss_frac,XGBoost,none,0.10430559539942741,0.04024362646445428,0.13050526186610617,0.04549806552684438,-0.6329880389724479,0.8719301706794043,0.07636363636363636,0.24081282620231118
