split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,341,90,19,5,19,5,0.12805920621304456,0.23816014334133215,0.16181025952640687,0.3031977766562275,0.5346686133570399,-5.499497438438894,0.7003072196768493,-0.05129891760425771
grouped_cv,0,1,grouped_cv_repeat0_fold1,341,90,19,5,19,5,0.10652723775356862,0.25586345735947547,0.1491225797961598,0.28994300292317593,0.5218615503867037,-0.8127252230487501,0.6915652156463405,-0.7
grouped_cv,0,2,grouped_cv_repeat0_fold2,341,90,19,5,19,5,0.14440660126423208,0.2571199718975682,0.18707530950606427,0.28683478968736215,0.35982514060809645,-2.996997501700026,0.5434593841691797,-0.19999999999999998
grouped_cv,0,3,grouped_cv_repeat0_fold3,341,90,19,5,19,5,0.11959009721679087,0.19909344014511188,0.15233230655595068,0.25155961032748775,0.5290933535483967,-0.5434692084906694,0.7334218047654087,0.19999999999999998
grouped_cv,0,4,grouped_cv_repeat0_fold4,360,71,20,4,20,4,0.11982837759492133,0.27713689712192524,0.14705463244375228,0.34047278415219373,0.31773520560426904,-0.06815680026119564,0.6059469425125966,0.6000000000000001
grouped_cv,1,0,grouped_cv_repeat1_fold0,342,89,19,5,19,5,0.12632230400490108,0.15288380073748575,0.1703496432066761,0.18115496158233305,0.41236653318683214,-1.0177766912135127,0.6324116160851431,0.7
grouped_cv,1,1,grouped_cv_repeat1_fold1,341,90,19,5,19,5,0.14126886550991657,0.12312167729063953,0.1754523067689554,0.17999151507458505,0.47642155336456904,-6.018402404429087,0.6646183421907416,0.8999999999999998
grouped_cv,1,2,grouped_cv_repeat1_fold2,341,90,19,5,19,5,0.13327478133787124,0.14759706992236699,0.16791064710288367,0.18098876184039386,0.4693415676124192,-0.20536252253896015,0.6602285248711199,-0.6
grouped_cv,1,3,grouped_cv_repeat1_fold3,341,90,19,5,19,5,0.09018908260971509,0.32349082343622493,0.11371338090222968,0.3480877009220521,0.4615923169972522,-0.10818986914831319,0.653204817159725,-0.3
grouped_cv,1,4,grouped_cv_repeat1_fold4,359,72,20,4,20,4,0.12645303933945384,0.3030075695592538,0.16613753673312925,0.3082377601825512,0.4492880863577041,-2.0427707542788176,0.678208938141428,-0.7999999999999999
