target,model_name,target_transform,split_id,mae,rmse,r2,spearman
wire_area_loss_frac,RandomForest,sqrt,gss_0,0.08666055781932865,0.10017611886044035,-1.7733035916923803,0.10303030303030303
wire_area_loss_frac,RandomForest,sqrt,gss_1,0.08842994106597829,0.10898105634079563,-0.4648323512250869,0.32121212121212117
wire_area_loss_frac,RandomForest,sqrt,gss_2,0.06324631918887294,0.08914871114969172,0.15589848646366677,0.5757575757575757
wire_area_loss_frac,RandomForest,sqrt,gss_3,0.15667759088714397,0.17630610605798971,-0.40369007405884916,0.11515151515151514
wire_area_loss_frac,RandomForest,sqrt,gss_4,0.12943438232116325,0.1616851847221604,-0.25882597575589505,0.03039527718400323
wire_area_loss_frac,GradientBoosting,sqrt,gss_0,0.1350623570694322,0.14915147809612062,-5.147862331414863,0.07878787878787878
wire_area_loss_frac,GradientBoosting,sqrt,gss_1,0.09315202928247471,0.10864854591790762,-0.45590733265914385,0.34545454545454546
wire_area_loss_frac,GradientBoosting,sqrt,gss_2,0.10780883455873294,0.12236185707887558,-0.5902179837780877,0.46200821319684915
wire_area_loss_frac,GradientBoosting,sqrt,gss_3,0.1798544817148457,0.21121659611607024,-1.0146174925620466,0.3696969696969697
wire_area_loss_frac,GradientBoosting,sqrt,gss_4,0.171268867315172,0.21296086054709137,-1.1838601710990293,0.018293022999573125
wire_area_loss_frac,XGBoost,sqrt,gss_0,0.14390959653726884,0.15129803536954003,-5.326093229849015,0.23636363636363633
wire_area_loss_frac,XGBoost,sqrt,gss_1,0.10825907384999293,0.13143643556640025,-1.1306761396020661,0.2121212121212121
wire_area_loss_frac,XGBoost,sqrt,gss_2,0.08566410380042637,0.11167037408395025,-0.3244649910871813,0.4666666666666666
wire_area_loss_frac,XGBoost,sqrt,gss_3,0.1859935855392052,0.21483891195898855,-1.084310470379716,0.3696969696969697
wire_area_loss_frac,XGBoost,sqrt,gss_4,0.16428353779381613,0.19594186760796536,-0.8487565599694307,0.018293022999573125
wire_area_loss_frac,CatBoost,sqrt,gss_0,0.10726144825928899,0.12707361180764265,-3.4625157168090492,0.11515151515151514
wire_area_loss_frac,CatBoost,sqrt,gss_1,0.10486099301687195,0.12433415471874984,-0.906631610142721,0.28484848484848485
wire_area_loss_frac,CatBoost,sqrt,gss_2,0.08207466746013506,0.10316217103395625,-0.13033060764385285,0.6200636545536659
wire_area_loss_frac,CatBoost,sqrt,gss_3,0.171856585629825,0.20694041076287295,-0.9338693721835107,0.41818181818181815
wire_area_loss_frac,CatBoost,sqrt,gss_4,0.14113797340814815,0.17166614640037645,-0.41903973966696517,0.05471149893120582
