split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,285,75,19,5,19,5,0.057773352469826546,0.2749343174408489,0.06940619291298043,0.3161744141420111,0.8829418227721283,-1.6373538454528247,0.826163619552824,-0.49999999999999994
grouped_cv,0,1,grouped_cv_repeat0_fold1,285,75,19,5,19,5,0.06130213528849876,0.2411096789806691,0.07643538154265081,0.2811084688115313,0.8686118782165291,-1.319808925480379,0.8560143773262524,0.0
grouped_cv,0,2,grouped_cv_repeat0_fold2,285,75,19,5,19,5,0.0699465876170473,0.09305091741427267,0.08972172000028895,0.12053147399096949,0.8314906224560757,0.5248614526937545,0.8328214930743484,0.7
grouped_cv,0,3,grouped_cv_repeat0_fold3,285,75,19,5,19,5,0.07833780104035185,0.07221315865916234,0.10431782796790905,0.0730829681717647,0.7658051833310784,0.8522920288496911,0.7757789250555575,0.7
grouped_cv,0,4,grouped_cv_repeat0_fold4,300,60,20,4,20,4,0.06764516360869452,0.3239733749086465,0.09224634283392713,0.4130043614320257,0.7893403038512052,-1.8322557503009604,0.833271137094962,-0.7999999999999999
grouped_cv,1,0,grouped_cv_repeat1_fold0,285,75,19,5,19,5,0.040668139045262376,0.3872091909745198,0.051252286744312245,0.44068298221130137,0.9348113181331613,-13.938576216203552,0.9411768333269154,-0.6
grouped_cv,1,1,grouped_cv_repeat1_fold1,285,75,19,5,19,5,0.04928687141546667,0.3212326998446886,0.0673961204350783,0.37669254700928223,0.8733570510093184,-3.160722348473504,0.798419665307493,0.0
grouped_cv,1,2,grouped_cv_repeat1_fold2,285,75,19,5,19,5,0.062011318339201656,0.2636270120284278,0.083852710873832,0.3545990167474975,0.858099316816967,-27.422346898348078,0.8688021898246626,-0.7
grouped_cv,1,3,grouped_cv_repeat1_fold3,285,75,19,5,19,5,0.07321740853230758,0.10494408184022444,0.08993288218398449,0.12342841046903553,0.8236467117727163,0.49661074177528675,0.7093944788508841,0.7
grouped_cv,1,4,grouped_cv_repeat1_fold4,300,60,20,4,20,4,0.08583188975558695,0.05606017170067734,0.10640337150091432,0.06524901854430537,0.7403820893218926,0.9001773875499389,0.7942836214206797,0.7999999999999999
