target,model_name,target_transform,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std
ultimate_load_kn,CatBoost,none,0.24598690487174021,0.1510319947412659,0.2932911956642115,0.14106591205538768,-10.446322047431758,21.0256730274458,0.03876140748667737,0.5340437440408683
ultimate_load_kn,GradientBoosting,none,0.249051541290809,0.10669232517249538,0.3145941982736939,0.10358903109489623,-12.52469489885501,19.055270635497898,0.11823779952571906,0.651965534743749
ultimate_load_kn,RandomForest,none,0.2538836830353166,0.12483581323176063,0.30198192924943,0.11545439639503552,-11.050495181547381,18.343379596092767,0.19878928287388364,0.5169507399239657
ultimate_load_kn,XGBoost,none,0.2670046750830595,0.11636816743646558,0.32450850545387544,0.10452494111808353,-11.428241787445328,17.987734883689345,-0.06859109942108288,0.5248325270306802
