split_name,repeat_id,fold_id,split_id,membership,specimen_id,campaign_id,n_steel_mesh,series_id,split_group_treatment,sample_name,week,is_measured_ultimate_load
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240417-14W,14,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240508-17W,17,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240522-19W,19,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240529-20W,20,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240619-23W,23,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240626-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240710-26W,26,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240724-28W,28,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240807-30W,30,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240902-33W,33,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E02,campaign_2,4,E,E_SA_SPRAY,E02-20240918-36W,36,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240110-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240124-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240207-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240221-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240306-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240320-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240405-12W,12,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240417-14W,14,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240508-17W,17,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240522-19W,19,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240529-20W,20,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240619-23W,23,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240626-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240710-26W,26,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240724-28W,28,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240807-30W,30,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240902-33W,33,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,E05,campaign_2,4,E,E_SA_SPRAY,E05-20240918-36W,36,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240110-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240124-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240207-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240221-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240306-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240320-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240405-12W,12,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240417-14W,14,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240508-17W,17,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240522-19W,19,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240529-20W,20,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240619-23W,23,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240626-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240710-26W,26,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240724-28W,28,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240807-30W,30,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240902-33W,33,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F02,campaign_2,4,F,F_SA_BRUSH,F02-20240918-36W,36,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240110-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240124-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240207-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240221-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240306-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240320-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240405-12W,12,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240417-14W,14,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240508-17W,17,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240522-19W,19,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240529-20W,20,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240619-23W,23,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240626-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240710-26W,26,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240724-28W,28,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240807-30W,30,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240902-33W,33,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,F03,campaign_2,4,F,F_SA_BRUSH,F03-20240918-36W,36,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220518-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220603-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220609-3W,3,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220616-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220623-5W,5,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220630-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220708-7W,7,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220714-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220721-9W,9,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220802-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220822-13W,13,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20220906-15W,15,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20221102-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20221110-25W,25,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI03,campaign_1,7,S1,S1_MI,S1MI03-20221206-28W,28,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220518-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220603-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220609-3W,3,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220616-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220623-5W,5,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220630-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220708-7W,7,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220714-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220721-9W,9,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220802-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220822-13W,13,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20220906-15W,15,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20221102-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20221110-25W,25,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S1MI05,campaign_1,7,S1,S1_MI,S1MI05-20221206-28W,28,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220518-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220603-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220609-3W,3,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220616-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220623-5W,5,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220630-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220708-7W,7,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220714-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220721-9W,9,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220802-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220822-13W,13,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20220906-15W,15,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20221102-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20221110-25W,25,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA02,campaign_1,7,S2,S2_SA,S2SA02-20221206-28W,28,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220518-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220603-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220609-3W,3,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220616-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220623-5W,5,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220630-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220708-7W,7,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220714-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220721-9W,9,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220802-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220822-13W,13,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20220906-15W,15,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20221102-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20221110-25W,25,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S2SA05,campaign_1,7,S2,S2_SA,S2SA05-20221206-28W,28,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220518-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220603-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220609-3W,3,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220616-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220623-5W,5,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220630-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220708-7W,7,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220714-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220721-9W,9,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220802-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220822-13W,13,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20220906-15W,15,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20221102-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20221110-25W,25,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,test,S3PA01,campaign_1,7,S3,S3_PA_SA,S3PA01-20221206-28W,28,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240110-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240124-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240207-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240221-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240306-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240320-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240405-12W,12,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240417-14W,14,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240508-17W,17,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240522-19W,19,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240529-20W,20,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240619-23W,23,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240626-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240710-26W,26,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240724-28W,28,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240807-30W,30,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240902-33W,33,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D01,campaign_2,4,D,D_NO,D01-20240918-36W,36,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240110-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240124-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240207-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240221-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240306-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240320-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240405-12W,12,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240417-14W,14,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240508-17W,17,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240522-19W,19,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240529-20W,20,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240619-23W,23,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240626-24W,24,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240710-26W,26,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240724-28W,28,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240807-30W,30,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240902-33W,33,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D02,campaign_2,4,D,D_NO,D02-20240918-36W,36,True
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D04,campaign_2,4,D,D_NO,D04-20240110-0W,0,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D04,campaign_2,4,D,D_NO,D04-20240124-2W,2,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D04,campaign_2,4,D,D_NO,D04-20240207-4W,4,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D04,campaign_2,4,D,D_NO,D04-20240221-6W,6,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D04,campaign_2,4,D,D_NO,D04-20240306-8W,8,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D04,campaign_2,4,D,D_NO,D04-20240320-10W,10,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D04,campaign_2,4,D,D_NO,D04-20240405-12W,12,False
grouped_cv,0,0,grouped_cv_repeat0_fold0,train,D04,campaign_2,4,D,D_NO,D04-20240417-14W,14,False
