feature,feature_value,feature_value_label,prediction_mean,feature_kind
img_hsv_v_hist_bin_0,6.446886446886447e-05,6.447e-05,2.2107337364866377,numeric
img_hsv_v_hist_bin_0,0.0002519526329050138,0.000252,2.224355516348255,numeric
img_hsv_v_hist_bin_0,0.000506479058860011,0.0005065,2.2097426907630884,numeric
img_hsv_v_hist_bin_0,0.0008500959358102215,0.0008501,2.2097426907630884,numeric
img_hsv_v_hist_bin_0,0.0015575789290075003,0.001558,2.2097426907630884,numeric
img_hsv_v_hist_bin_0,0.0026038723181580317,0.002604,2.2455853647980435,numeric
img_hsv_v_hist_bin_0,0.005047890381223713,0.005048,2.2478111116212167,numeric
img_hsv_v_hist_bin_0,0.014355284221950886,0.01436,2.2478111116212167,numeric
img_glcm_homogeneity,0.36362532927367375,0.3636,2.0708381569767615,numeric
img_glcm_homogeneity,0.41574293131292456,0.4157,2.0840802823991442,numeric
img_glcm_homogeneity,0.4520989685255147,0.4521,2.0874737972927315,numeric
img_glcm_homogeneity,0.49034988491778764,0.4903,2.12516352483265,numeric
img_glcm_homogeneity,0.5312206109757422,0.5312,2.1309734604889554,numeric
img_glcm_homogeneity,0.5910961054464148,0.5911,2.193528914942837,numeric
img_glcm_homogeneity,0.7427860702347068,0.7428,2.266361349201296,numeric
img_glcm_homogeneity,0.9663967144858705,0.9664,2.2734343646076076,numeric
img_black_mask_ratio_pct,0.00019536019536019536,0.0001954,2.226399070525347,numeric
img_black_mask_ratio_pct,0.0006977149834292691,0.0006977,2.2567380445562613,numeric
img_black_mask_ratio_pct,0.0012062716824621583,0.001206,2.2567380445562613,numeric
img_black_mask_ratio_pct,0.0019396476539333678,0.00194,2.25668374426905,numeric
img_black_mask_ratio_pct,0.0031893327131422363,0.003189,2.25668374426905,numeric
img_black_mask_ratio_pct,0.00659418183227707,0.006594,2.25668374426905,numeric
img_black_mask_ratio_pct,0.009295114057018817,0.009295,2.25668374426905,numeric
img_black_mask_ratio_pct,0.01868945868945868,0.01869,2.25668374426905,numeric
img_glcm_energy,0.08843700147320441,0.08844,2.1154252267742373,numeric
img_glcm_energy,0.10537602630908291,0.1054,2.1154252267742373,numeric
img_glcm_energy,0.12176478017146802,0.1218,2.158531531884496,numeric
img_glcm_energy,0.14161295686130315,0.1416,2.156235875704589,numeric
img_glcm_energy,0.16849951979771577,0.1685,2.1768983080562134,numeric
img_glcm_energy,0.212052099686901,0.2121,2.1768983080562134,numeric
img_glcm_energy,0.3677741321065869,0.3678,2.1768983080562134,numeric
img_glcm_energy,0.9196883244325844,0.9197,2.1765311259777027,numeric
img_gray_mask_ratio_pct,0.0033862433862433864,0.003386,2.088617724019739,numeric
img_gray_mask_ratio_pct,0.026350369207512044,0.02635,2.088617724019739,numeric
img_gray_mask_ratio_pct,0.09511715797430081,0.09512,2.2087285938230683,numeric
img_gray_mask_ratio_pct,0.21101071767738427,0.211,2.2087285938230683,numeric
img_gray_mask_ratio_pct,0.3487660135279183,0.3488,2.1915275012898987,numeric
img_gray_mask_ratio_pct,0.6093858170048646,0.6094,2.1915275012898987,numeric
img_gray_mask_ratio_pct,1.0932573599240267,1.093,2.1915275012898987,numeric
img_gray_mask_ratio_pct,3.0306118572785223,3.031,2.159438980416699,numeric
img_hsv_h_std,0.005524807400070131,0.005525,2.1936665333397682,numeric
img_hsv_h_std,0.0075785705786464465,0.007579,2.17713006180057,numeric
img_hsv_h_std,0.010152414720505475,0.01015,2.154365943156587,numeric
img_hsv_h_std,0.013909553204263956,0.01391,2.1432901980375463,numeric
img_hsv_h_std,0.01822558730574591,0.01823,2.1429689553040707,numeric
img_hsv_h_std,0.023527284911168473,0.02353,2.1414219443836613,numeric
img_hsv_h_std,0.0319840201575841,0.03198,2.1389700898100927,numeric
img_hsv_h_std,0.0572717873379588,0.05727,2.1389700898100927,numeric
