split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,285,75,19,5,19,5,0.05621160844317068,0.2553794287727912,0.07659597282752899,0.3112260934442771,0.8574335997391089,-1.5554474789095032,0.7848993367483792,-0.49999999999999994
grouped_cv,0,1,grouped_cv_repeat0_fold1,285,75,19,5,19,5,0.07565836004193158,0.27755322918883885,0.10196968745533058,0.32765643298389696,0.766165059762693,-2.151677374228832,0.7866552636762278,-0.8999999999999998
grouped_cv,0,2,grouped_cv_repeat0_fold2,285,75,19,5,19,5,0.0906567632587464,0.179514081277733,0.12234865383940353,0.23688850206540943,0.6866517426027843,-0.8353009684325461,0.7196139350062861,0.49999999999999994
grouped_cv,0,3,grouped_cv_repeat0_fold3,285,75,19,5,19,5,0.1085176949190399,0.1714671362976506,0.13874469201126946,0.21131513181232706,0.5857209598179351,-0.2349027912848769,0.7503291639394815,0.8999999999999998
grouped_cv,0,4,grouped_cv_repeat0_fold4,300,60,20,4,20,4,0.07511019698216867,0.3520869963592953,0.10703007730743892,0.3795136164168842,0.7164074504026254,-1.3915414702502606,0.7655255161929325,-0.6000000000000001
grouped_cv,1,0,grouped_cv_repeat1_fold0,285,75,19,5,19,5,0.05856821854912987,0.3882039280862495,0.0731236442499923,0.43091794269743416,0.8673029221417929,-13.283867179891475,0.8797193908522103,-0.3
grouped_cv,1,1,grouped_cv_repeat1_fold1,285,75,19,5,19,5,0.05243953308245627,0.2616029573824834,0.07484937376325888,0.3474814154872535,0.843797650585931,-2.540444936342521,0.7826093749053644,-0.09999999999999999
grouped_cv,1,2,grouped_cv_repeat1_fold2,285,75,19,5,19,5,0.08714874145013647,0.19734739262327886,0.12500369173051354,0.2540467290794659,0.684647738481039,-13.58854895026571,0.8214129794705902,-0.7
grouped_cv,1,3,grouped_cv_repeat1_fold3,285,75,19,5,19,5,0.09894751300709133,0.24677217818771427,0.12938794424063352,0.27207453845505614,0.6349652890488735,-1.445960695067798,0.6400353652008596,0.8999999999999998
grouped_cv,1,4,grouped_cv_repeat1_fold4,300,60,20,4,20,4,0.10136416305603335,0.1207027305055931,0.132522117315504,0.12497800743445622,0.5972824055175718,0.6337748571562254,0.6002256911872181,0.7999999999999999
