feature,feature_value,feature_value_label,prediction_mean,feature_kind
img_strip_rust_p90_pct,0.030013037809647983,0.03001,2.2327781237290014,numeric
img_strip_rust_p90_pct,0.1881914695474015,0.1882,2.2307107171791967,numeric
img_strip_rust_p90_pct,0.40039113428943895,0.4004,2.2279372481800768,numeric
img_strip_rust_p90_pct,0.8605736636245109,0.8606,2.2219226204915787,numeric
img_strip_rust_p90_pct,3.0595008381449005,3.06,2.1931824414848453,numeric
img_strip_rust_p90_pct,8.177154032408268,8.177,2.12629424682256,numeric
img_strip_rust_p90_pct,14.07450176941702,14.07,2.0492153732743486,numeric
img_strip_rust_p90_pct,30.110039113428925,30.11,1.839629435606097,numeric
img_hsv_v_std,0.014636836433783175,0.01464,1.8748837479959946,numeric
img_hsv_v_std,0.06055813189595938,0.06056,2.0424369713223762,numeric
img_hsv_v_std,0.07531211067523275,0.07531,2.096269875565952,numeric
img_hsv_v_std,0.08642040086644036,0.08642,2.136800740569852,numeric
img_hsv_v_std,0.09639986774751119,0.0964,2.173212863228272,numeric
img_hsv_v_std,0.10984474734536238,0.1098,2.2222692517988114,numeric
img_hsv_v_std,0.12440170241253716,0.1244,2.275383274797823,numeric
img_hsv_v_std,0.14824271276593207,0.1482,2.3623720692528742,numeric
img_strip_rust_std_pct,0.010935244194800043,0.01094,2.0672287516311596,numeric
img_strip_rust_std_pct,0.10401528697611408,0.104,2.0704284619429005,numeric
img_strip_rust_std_pct,0.184983943466486,0.185,2.073211832441652,numeric
img_strip_rust_std_pct,0.41527695459856345,0.4153,2.081128362133977,numeric
img_strip_rust_std_pct,1.3278717107619502,1.328,2.112499628889806,numeric
img_strip_rust_std_pct,3.357285367086821,3.357,2.1822625513047273,numeric
img_strip_rust_std_pct,5.551010627313677,5.551,2.257673833106193,numeric
img_strip_rust_std_pct,10.940038337416823,10.94,2.44292651476628,numeric
