split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.07028703653535068,0.3545067717346034,0.09013477751392486,0.4049693748071953,0.9320388274727844,0.2860741327041624,0.9742776357144487,0.6626170426112704
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.0832037672061553,0.22400404938317936,0.1148008473776931,0.2663314177868232,0.9147473790189383,0.29770572469243506,0.978108634169679,0.5410359338752574
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.08777250720427615,0.2374323813096361,0.12462861533147364,0.28973284377471104,0.8874844833946347,0.490874504874539,0.9679291239886382,0.6969696969696969
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.11076153006349397,0.14225554876278002,0.15073840080601786,0.18482818361459843,0.8491137174878227,0.6909880894601648,0.9428976844778677,0.8666666666666667
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.09556068830809483,0.16452287114096806,0.1249714636122338,0.21036965547509576,0.8990798987299756,0.5381629586537211,0.9587932000435313,0.6778302010921357
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.1015639866718723,0.26884093277471066,0.13228990619437106,0.3559966489802653,0.8661751584889609,0.3198651141745116,0.9420393663840012,0.5151515151515151
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.08513287100891116,0.2685000738196074,0.1114640473322923,0.3409690670812498,0.9182248092610197,-0.10530028052040041,0.9718163774306274,0.3902511573242267
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.09295544944932076,0.14856386680781414,0.11806284804906951,0.2186735962602522,0.903084001560191,0.6578087912538784,0.9564408678292176,0.8666666666666665
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.08074091740310813,0.23581749291224074,0.1143883168100147,0.2598851642866886,0.9091714406134814,0.5248845649938466,0.9641103826900538,0.7166666666666667
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.09481225491792013,0.23077175352726728,0.13237676657595426,0.2681453255540479,0.8805192455135751,0.42427291766158637,0.9520049383522119,0.7833333333333333
