sample_name,specimen_id,n_steel_mesh_raw,treatment_raw,treatment_label_raw,ageing_days,surface_total_rust_pct,surface_total_rust_category,peak_rust_pct,peak_rust_category,peak_rust_location_cm,cover_mm_raw,wire_area_loss_raw,ultimate_load_kn,specimen_id_from_name,date,week,calendar_date,campaign_id,series_id,split_group_treatment,treatment_protocol,treatment_coarse,treatment_label_coarse,n_steel_mesh,nacl_pct,terminal_week,terminal_days,image_filename,image_path,image_readable,image_width,image_height,image_error,observation_id,wire_area_loss_frac,wire_area_loss_pct,cover_mm,has_structural_label,is_terminal_structural_row,img_rust_area_ratio_pct,img_black_mask_ratio_pct,img_gray_mask_ratio_pct,img_brightness_mean,img_brightness_std,img_brightness_p10,img_brightness_p90,img_contrast,img_r_mean,img_g_mean,img_b_mean,img_r_std,img_g_std,img_b_std,img_gray_hist_bin_0,img_gray_hist_bin_1,img_gray_hist_bin_2,img_gray_hist_bin_3,img_gray_hist_bin_4,img_gray_hist_bin_5,img_gray_hist_bin_6,img_gray_hist_bin_7,img_glcm_contrast,img_glcm_homogeneity,img_glcm_energy,img_lbp_mean,img_lbp_std,img_rust_blob_count,img_rust_blob_largest_ratio_pct,img_rust_blob_mean_ratio_pct,img_rust_blob_eccentricity_mean,img_rust_blob_eccentricity_max,img_strip_count,img_strip_rust_mean_pct,img_strip_rust_std_pct,img_strip_rust_max_pct,img_strip_rust_p90_pct,img_strip_high_count,img_strip_peak_location_cm,img_rust_center_of_mass_cm,img_edge_to_center_rust_ratio
D01-20240529-20W,D01,4,NO,D,140,0.655,1,3.522,1,13.99,7.16,,,D01,20240529,20,2024-05-29,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D01-20240529-20W.png,Data/Images_dataset/D01-20240529-20W.png,True,2835.0,650.0,,D01-20240529-20W,,,7.16,False,False,0.6545651878985213,0.0,0.0295753629086962,229.88959652692984,27.065560493695447,196.0,254.0,27.065560493695447,237.5928020621354,231.0115002035002,208.3439571292905,22.20598680828496,28.54893848530987,35.008547636873736,2.71333604666938e-07,8.32654999321666e-06,4.8059964726631394e-05,0.0002940069190069,0.0004944885361552,0.0017551383801383,0.006968203093203,0.0216815052231718,5.794286788337029,0.5728863459439664,0.2802487657081541,5.347729022990992,3.282355179625022,132.0,0.4179080179080179,0.0049588271810494,0.6836971284208492,1.0,47.0,0.6577158867097561,1.6248082216266246,8.026075619295959,1.9478487614080828,3.0,12.986243386243386,14.98022334341353,0.2814143756312199
D01-20240619-23W,D01,4,NO,D,161,1.197,1,4.321,1,11.5,7.16,,,D01,20240619,23,2024-06-19,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D01-20240619-23W.png,Data/Images_dataset/D01-20240619-23W.png,True,2835.0,650.0,,D01-20240619-23W,,,7.16,False,False,1.1971238637905306,0.0,0.2934201600868267,190.72499742233072,29.07061766654973,153.0,223.0,29.07061766654973,199.34520200786864,193.1534147334147,160.00609740876408,27.758605024359817,30.03513581120991,30.71166382113813,3.2729616062949395e-06,3.46967846967847e-05,0.0002714523131189,0.0007850359517026,0.0029846018179351,0.0096669719169719,0.0145959333876,0.0029080348663681,10.918707974340748,0.3834771184600868,0.1057839385292265,5.084193584673826,3.3273145288029946,247.0,0.6615113281779949,0.00484665531899,0.651324690976882,1.0,47.0,1.1783683319925655,2.2432440478576985,9.632333767926989,3.951238591916557,4.0,12.486772486772487,12.004577798884236,0.5108831490969048
D01-20240626-24W,D01,4,NO,D,168,1.555,1,5.895,2,11.5,7.16,,,D01,20240626,24,2024-06-26,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D01-20240626-24W.png,Data/Images_dataset/D01-20240626-24W.png,True,2835.0,650.0,,D01-20240626-24W,,,7.16,False,False,1.5551214217880884,0.0,0.0880206213539546,200.3234600461267,23.857694005514222,175.0,222.0,23.857694005514222,206.88319034052367,200.19540469407136,187.81885171618504,19.80091491583143,25.42867365102818,28.601305366715128,3.340795007461674e-06,9.666259666259666e-06,0.0002937355854022,0.0004622507122507,0.0008716761633428,0.0056799280965947,0.0214650149233482,0.0024643874643874,4.302046006034915,0.5282936541489358,0.1731126019831761,4.94243166301799,2.9570813499588073,90.0,0.8153574820241487,0.0172791269087565,0.6914450614978959,1.0,47.0,1.5202640849954234,2.8331040041978617,12.559322033898304,3.99973924380704,4.0,12.486772486772487,13.745456358207168,0.4372267965460863
D01-20240710-26W,D01,4,NO,D,182,1.003,1,3.882,1,11.5,7.16,,,D01,20240710,26,2024-07-10,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D01-20240710-26W.png,Data/Images_dataset/D01-20240710-26W.png,True,2835.0,650.0,,D01-20240710-26W,,,7.16,False,False,1.00328313661647,0.0,0.1304571971238638,194.24164048297385,23.390175204125224,166.0,217.0,23.390175204125224,209.9504458011125,196.4848677248677,146.16222439289106,20.871964007092775,24.730209934971473,24.90583227355558,7.122507122507122e-07,6.274589607922942e-06,0.0001562033645366,0.0006203025369692,0.0016670227920227,0.0077769129019129,0.0202190510107176,0.0008035205535205,6.96774844092481,0.4448154812314072,0.1520707011903877,5.1247068799916935,3.3400485745817985,286.0,0.441296974630308,0.0035079829951624,0.6882571986878833,1.0,47.0,0.9679047962495496,1.8198236914540933,8.491525423728813,2.5400260756192963,3.0,12.486772486772487,14.315954292674329,0.5848008210436744
D01-20240724-28W,D01,4,NO,D,196,2.063,1,6.289,2,13.99,7.16,,,D01,20240724,28,2024-07-24,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D01-20240724-28W.png,Data/Images_dataset/D01-20240724-28W.png,True,2835.0,650.0,,D01-20240724-28W,,,7.16,False,False,2.0625152625152623,0.0,0.0534527201193867,195.294418667752,26.740448358239497,165.0,220.0,26.740448358239497,214.2406984126984,195.53620784154117,149.13859557726224,23.057532944800325,28.511408657376883,29.643712677714195,5.5114638447971785e-06,5.313051146384479e-05,0.0004113926197259,0.0005365961199294,0.0015247083163749,0.0073366402116402,0.0195255901505901,0.0018564306064306,5.928458165392708,0.4839522715916654,0.1501076511101859,5.004248617684979,3.133885312492706,209.0,0.8758648758648758,0.0098684940790203,0.6418473420660833,1.0,47.0,1.9454076396016535,3.2302111202597255,12.279009126466754,5.435984354628423,7.0,12.986243386243386,14.957802899855675,0.746067182651032
D01-20240807-30W,D01,4,NO,D,210,1.077,1,2.262,1,1.51,7.16,,,D01,20240807,30,2024-08-07,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D01-20240807-30W.png,Data/Images_dataset/D01-20240807-30W.png,True,2835.0,650.0,,D01-20240807-30W,,,7.16,False,False,1.0774114774114774,0.0,0.1072310405643739,214.81238854972187,31.66212519139802,169.0,245.0,31.66212519139802,231.19312277845611,214.5915528422195,177.12429412562747,28.404543471702333,33.7576468489267,33.75263988369625,1.5262515262515261e-07,1.3956722290055625e-05,0.0001087030253696,0.0005189085605752,0.0015968830552163,0.0039100529100529,0.0091033781033781,0.015997964997965,12.87769195945997,0.390024949270073,0.1217144642520834,5.10250330976836,3.370008837197011,238.0,0.3603310269976936,0.0045269389807204,0.6410717042378798,1.0,47.0,0.9650198341146772,1.8793445767549248,9.216427640156454,3.5637548891786173,2.0,23.475132275132275,14.36147069373623,1.80147509888337
D01-20240902-33W,D01,4,NO,D,231,1.586,1,3.674,1,13.99,7.16,,,D01,20240902,33,2024-09-02,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D01-20240902-33W.png,Data/Images_dataset/D01-20240902-33W.png,True,2835.0,650.0,,D01-20240902-33W,,,7.16,False,False,1.5862162528829196,0.0,0.1944919278252611,202.7669987789988,31.598615025373707,161.0,237.0,31.598615025373707,217.64310948310947,202.6061560168227,169.0427849681183,28.92547574604098,33.15606496256764,33.51248146059535,1.0683760683760685e-06,1.8925518925518925e-05,0.0002871387871387,0.000617911409578,0.0020647978564645,0.0061374983041649,0.0132779304029304,0.0088447293447293,13.478892834955555,0.3456092924548654,0.0985081317749303,5.114920349234643,3.4273129190331373,304.0,0.5732193732193732,0.0052178166213253,0.6134167606541067,1.0,47.0,1.4747981913506614,2.6735481926400007,10.43155149934811,5.059452411994784,5.0,23.475132275132275,14.26684927241889,0.9993163892028322
D01-20240918-36W,D01,4,NO,D,252,0.943,1,2.94,1,11.5,7.16,0.2603,1.89,D01,20240918,36,2024-09-18,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D01-20240918-36W.png,Data/Images_dataset/D01-20240918-36W.png,True,2835.0,650.0,,D01-20240918-36W,0.2603,26.03,7.16,True,True,0.9433184099850768,0.0,0.1685524352191018,194.7012551892552,23.06301767111333,166.0,218.0,23.06301767111333,212.6935704789038,196.28810039343372,144.10198019264686,21.751696481795,24.365702138629462,22.692417959409713,6.952923619590287e-07,5.7997557997558e-06,0.000140991724325,0.0005035612535612,0.001607736399403,0.008179538054538,0.0198245997829331,0.0009870777370777,4.862094702556447,0.5072685830927464,0.1604948464006248,5.053830245658363,3.168382127471695,152.0,0.3851309184642518,0.0062060421709544,0.6464474108842883,1.0,47.0,0.8927016005991846,1.7613593049874354,7.026075619295959,3.08657105606258,3.0,12.486772486772487,14.830388261717724,0.7973383378014942
D02-20240110-0W,D02,4,NO,D,0,0.032,1,0.165,1,18.99,5.61,,,D02,20240110,0,2024-01-10,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D02-20240110-0W.png,Data/Images_dataset/D02-20240110-0W.png,True,2835.0,650.0,,D02-20240110-0W,,,5.61,False,False,0.032342965676299,0.0,0.0146520146520146,230.24842762176095,15.295647239807156,210.0,246.0,15.295647239807156,240.90050305250304,230.24078903812236,206.487349342016,14.137052356116808,15.736886813599424,16.61472741436082,0.0,8.580925247591914e-06,4.5617962284628954e-06,5.61321394654728e-06,9.751051417718084e-06,0.0006661579161579,0.007523199023199,0.0230321360738027,2.7775853061784757,0.5884139071729519,0.2358571438086371,5.189128384400391,3.240791867668881,8.0,0.0205128205128205,0.0040428707095373,0.5240897176079549,0.7905694150420949,47.0,0.0327332242225859,0.1059938162156909,0.4928292046936114,0.0294654498044328,0.0,17.98095238095238,14.811562089414442,2.0979206258979417
D02-20240124-2W,D02,4,NO,D,14,0.0,1,0.003,1,1.51,5.61,,,D02,20240124,2,2024-01-24,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D02-20240124-2W.png,Data/Images_dataset/D02-20240124-2W.png,True,2835.0,650.0,,D02-20240124-2W,,,5.61,False,False,0.0003256003256003,0.0,0.0234974901641568,227.03330565730565,23.76318566661382,192.0,254.0,23.76318566661382,234.25292524759192,226.28836304436305,215.75335775335776,21.86172267965222,24.3710851530714,26.3510652560697,0.0,0.0,2.5946275946275947e-06,1.4770723104056438e-05,5.9048975715642384e-05,0.0029461402794736,0.0094710351377018,0.0187564102564102,6.87632666097365,0.4548919521547396,0.1840647007921403,5.0836311403774435,3.082016380160792,1.0,0.0003256003256003,0.0003256003256003,0.9728783841900692,0.9728783841900692,47.0,0.0003328802463313,0.0015789896497276,0.0078226857887874,0.0,0.0,0.9989417989417988,1.3700176366843035,652.8904823989571
D02-20240207-4W,D02,4,NO,D,28,0.03,1,0.175,1,18.99,5.61,,,D02,20240207,4,2024-02-07,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D02-20240207-4W.png,Data/Images_dataset/D02-20240207-4W.png,True,2835.0,650.0,,D02-20240207-4W,,,5.61,False,False,0.0299552299552299,0.0,0.0244742911409578,204.83326875593545,26.14143753994429,165.0,235.0,26.14143753994429,216.3019981006648,203.8287678741012,183.9562051282051,24.220053570324584,26.601694799314576,29.17000820556109,0.0,7.071632071632071e-06,7.682132682132683e-06,1.4550264550264553e-05,0.0018306369556369,0.0074761565594898,0.0129537545787545,0.0089601478768145,6.7318412404732975,0.431041136743819,0.1162798781739483,5.00308046414634,3.1441893720694267,10.0,0.0213268213268213,0.0029955229955229,0.5990393391407978,1.0,47.0,0.0305972426419595,0.1048978303593811,0.5123859191655802,0.0610169491525423,0.0,17.98095238095238,15.033264320220848,4.490017693803422
D02-20240221-6W,D02,4,NO,D,42,0.021,1,0.11,1,11.5,5.61,,,D02,20240221,6,2024-02-21,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D02-20240221-6W.png,Data/Images_dataset/D02-20240221-6W.png,True,2835.0,650.0,,D02-20240221-6W,,,5.61,False,False,0.021001221001221,0.0,0.028707095373762,227.42495563695564,23.94287283415185,195.0,255.0,23.94287283415185,233.87092280558943,226.74478632478633,217.4624230090897,20.853498728453697,24.74143769055988,28.53587675837959,0.0,1.17012617012617e-06,8.954008954008954e-06,2.5386650386650383e-05,8.221408221408222e-05,0.0021717202550535,0.0112295143128476,0.0177310405643739,6.919914132423862,0.4784453322730327,0.2176947269155662,5.077305805290438,2.765080789824557,9.0,0.0052638719305385,0.0023334690001356,0.6789211153000715,0.9264639090022052,47.0,0.0214707758883741,0.0613787556868594,0.3285528031290743,0.0795306388526726,0.0,11.487830687830687,12.97246216315984,0.3249917667016902
D02-20240306-8W,D02,4,NO,D,56,0.692,1,2.289,1,11.5,5.61,,,D02,20240306,8,2024-03-06,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D02-20240306-8W.png,Data/Images_dataset/D02-20240306-8W.png,True,2835.0,650.0,,D02-20240306-8W,,,5.61,False,False,0.6921720255053588,0.0,0.0133496133496133,243.478442002442,23.928198671788156,229.0,254.0,23.928198671788156,249.04600298466968,243.6321752815086,232.06252828652828,16.27802578890659,26.537645061252775,33.130328692583774,0.0,0.0,5.4148012481345815e-05,0.0003983346900013,0.0004475986975986,0.0003878035544702,0.0011755358838692,0.0287865791615791,1.9134080073225692,0.7756322013297492,0.5805057529383086,5.610693364022602,3.0326042513861675,36.0,0.2741554741554741,0.0192270007084821,0.8317905398874519,1.0,47.0,0.7020999195539407,1.318050538383828,5.973924380704042,2.407822685788787,1.0,10.988359788359787,14.345672098710123,0.1618029672716598
D02-20240320-10W,D02,4,NO,D,70,2.722,1,9.196,2,11.5,5.61,,,D02,20240320,10,2024-03-20,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D02-20240320-10W.png,Data/Images_dataset/D02-20240320-10W.png,True,2835.0,650.0,,D02-20240320-10W,,,5.61,False,False,2.7221815221815224,0.0,0.1292090625423959,222.7502271062271,35.27648799834239,183.0,253.0,35.27648799834239,233.1940127526794,222.47807461674128,201.1083256003256,27.070574472074057,38.049549824392905,45.83983484945353,0.0,1.85354768688102e-05,0.0004281305114638,0.0007969746303079,0.0006474867724867,0.0023347069597069,0.0072886141636141,0.0197355514855514,6.956518229394494,0.4464363301302939,0.173224562043202,5.184940337639637,3.329996575004321,95.0,1.577750644417311,0.0286545423387528,0.6662383841646374,1.0,47.0,2.7460123720491554,3.540127475612443,12.401564537157755,7.998435462842242,12.0,12.986243386243386,14.730208514950258,0.260089323393667
D02-20240405-12W,D02,4,NO,D,84,2.33,1,8.748,2,11.5,5.61,,,D02,20240405,12,2024-04-05,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D02-20240405-12W.png,Data/Images_dataset/D02-20240405-12W.png,True,2835.0,650.0,,D02-20240405-12W,,,5.61,False,False,2.330430063763397,0.0,0.3474698141364808,227.18348609415276,36.08444467352565,184.0,255.0,36.08444467352565,232.66475159408492,227.43310161443495,215.84875430742096,27.91736957254832,39.07626582453474,45.89166784263997,0.0,4.036087369420703e-06,0.0004008106091439,0.0008276862026862,0.0007497625830959,0.0017890889974223,0.0059305216388549,0.0215480938814272,5.40755323360633,0.5403426608609116,0.2827000439222811,5.330855694099527,3.1313972417874556,109.0,1.480613213946547,0.0213800923281045,0.6592463272335553,1.0,47.0,2.3746289772254427,3.2701471224250565,11.294654498044329,7.53715775749674,8.0,10.488888888888887,14.026355672257312,0.1548070944039374
D02-20240417-14W,D02,4,NO,D,98,3.113,1,11.309,2,11.5,5.61,,,D02,20240417,14,2024-04-17,campaign_2,D,D_NO,no_treatment_control,False,D,4,5.0,36,252,D02-20240417-14W.png,Data/Images_dataset/D02-20240417-14W.png,True,2835.0,650.0,,D02-20240417-14W,,,5.61,False,False,3.113444580111247,0.0,0.9292633292633292,203.61357916157917,33.97827822974084,164.0,230.0,33.97827822974084,216.090558675892,203.7800683760684,174.7185765839099,29.841127653882673,35.91491170947496,37.32479564556398,3.0355447022113688e-06,0.0001573226156559,0.0008272792022792,0.0006299857549857,0.00117209333876,0.0036318342151675,0.0164408831908831,0.0083875661375661,5.309740025998578,0.4982879650268176,0.1639205458908884,5.04341204669153,3.12090094140715,213.0,2.0822683489350156,0.0146171107047476,0.6540682288931745,1.0,47.0,3.1530694332713805,4.181357368243524,16.019556714471967,9.66936114732725,10.0,10.988359788359787,14.673180063590186,0.26181756395717
