feature,importance,importance_abs,importance_kind,direction
cover_mm,30.493356963852563,30.493356963852563,feature_importance,positive
campaign_id,24.670261292056324,24.670261292056324,feature_importance,positive
n_steel_mesh,17.586650396839776,17.586650396839776,feature_importance,positive
treatment_label_coarse,8.064617934733507,8.064617934733507,feature_importance,positive
nacl_pct,5.05925781942932,5.05925781942932,feature_importance,positive
series_id,3.945893323306018,3.945893323306018,feature_importance,positive
treatment_protocol,3.679507175172554,3.679507175172554,feature_importance,positive
treatment_coarse,3.3256123599143517,3.3256123599143517,feature_importance,positive
split_group_treatment,3.039387956374771,3.039387956374771,feature_importance,positive
week,0.1060887133775928,0.1060887133775928,feature_importance,positive
ageing_days,0.029366064943269425,0.029366064943269425,feature_importance,positive
