feature,feature_value,feature_value_label,prediction_mean,feature_kind
img_hsv_v_hist_bin_0,6.446886446886447e-05,6.447e-05,2.1389960451954115,numeric
img_hsv_v_hist_bin_0,0.0002519526329050138,0.000252,2.18381983888624,numeric
img_hsv_v_hist_bin_0,0.000506479058860011,0.0005065,2.1878293723543747,numeric
img_hsv_v_hist_bin_0,0.0008500959358102215,0.0008501,2.1946678161302655,numeric
img_hsv_v_hist_bin_0,0.0015575789290075003,0.001558,2.2347002102096645,numeric
img_hsv_v_hist_bin_0,0.0026038723181580317,0.002604,2.2747471432127533,numeric
img_hsv_v_hist_bin_0,0.005047890381223713,0.005048,2.305931892042323,numeric
img_hsv_v_hist_bin_0,0.014355284221950886,0.01436,2.31356411134062,numeric
img_hsv_v_hist_bin_2,0.00019926739926739927,0.0001993,2.08604781339412,numeric
img_hsv_v_hist_bin_2,0.0019188712522045853,0.001919,2.1254391703585007,numeric
img_hsv_v_hist_bin_2,0.005739682539682538,0.00574,2.2178821954768537,numeric
img_hsv_v_hist_bin_2,0.011729426129426129,0.01173,2.2081813520875087,numeric
img_hsv_v_hist_bin_2,0.019742233075566412,0.01974,2.2034732814649205,numeric
img_hsv_v_hist_bin_2,0.037881644281644276,0.03788,2.196148672283722,numeric
img_hsv_v_hist_bin_2,0.07637064170397503,0.07637,2.1707712500922423,numeric
img_hsv_v_hist_bin_2,0.20290717677384357,0.2029,2.1293533057151817,numeric
img_hsv_v_std,0.014636836433783175,0.01464,2.1979023938407556,numeric
img_hsv_v_std,0.06055813189595938,0.06056,2.197500460862238,numeric
img_hsv_v_std,0.07531211067523275,0.07531,2.1949337083120977,numeric
img_hsv_v_std,0.08642040086644036,0.08642,2.178601542657841,numeric
img_hsv_v_std,0.09639986774751119,0.0964,2.155584495899548,numeric
img_hsv_v_std,0.10984474734536238,0.1098,2.112688005454916,numeric
img_hsv_v_std,0.12440170241253716,0.1244,2.07532185690166,numeric
img_hsv_v_std,0.14824271276593207,0.1482,2.0743983010910103,numeric
img_hsv_v_mean,0.6406065046787262,0.6406,2.136308824240813,numeric
img_hsv_v_mean,0.7272300741502217,0.7272,2.1427528843109207,numeric
img_hsv_v_mean,0.7751836389303207,0.7752,2.1385733349482856,numeric
img_hsv_v_mean,0.8088082790374755,0.8088,2.138797873696842,numeric
img_hsv_v_mean,0.8437202640942165,0.8437,2.1416911415146016,numeric
img_hsv_v_mean,0.8931244369064059,0.8931,2.162480405959786,numeric
img_hsv_v_mean,0.945938548871449,0.9459,2.2127515541618754,numeric
img_hsv_v_mean,0.9978037416934967,0.9978,2.212924242936946,numeric
img_hsv_v_hist_bin_3,0.0004884004884004884,0.0004884,2.1202386232535244,numeric
img_hsv_v_hist_bin_3,0.004021784212260402,0.004022,2.141567170521276,numeric
img_hsv_v_hist_bin_3,0.016130085082466022,0.01613,2.19063133687275,numeric
img_hsv_v_hist_bin_3,0.035121731883636646,0.03512,2.185066035147929,numeric
img_hsv_v_hist_bin_3,0.07253444967730682,0.07253,2.185066035147929,numeric
img_hsv_v_hist_bin_3,0.13758520844235128,0.1376,2.172995666804256,numeric
img_hsv_v_hist_bin_3,0.2727017462255556,0.2727,2.1693733166603586,numeric
img_hsv_v_hist_bin_3,0.7653029439696106,0.7653,2.1706674680023608,numeric
img_hsv_v_hist_bin_1,0.00012937186270519602,0.0001294,2.1443213086953383,numeric
img_hsv_v_hist_bin_1,0.0007082582320677558,0.0007083,2.157322805824463,numeric
img_hsv_v_hist_bin_1,0.0015884334360524832,0.001588,2.1791116006564057,numeric
img_hsv_v_hist_bin_1,0.0031198092912378622,0.00312,2.1821280677412167,numeric
img_hsv_v_hist_bin_1,0.0053848712134426414,0.005385,2.186158080165852,numeric
img_hsv_v_hist_bin_1,0.00857178518130899,0.008572,2.186158080165852,numeric
img_hsv_v_hist_bin_1,0.014753105800724847,0.01475,2.1651961771861856,numeric
img_hsv_v_hist_bin_1,0.03910503323836657,0.03911,2.164911967896518,numeric
