target,model_name,target_transform,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std
wire_area_loss_frac,RandomForest,sqrt,0.12045863633921251,0.050222634583569466,0.1437633081491176,0.056613520370637056,-1.4402177217090564,1.5423044141644944,0.215548586708754,0.6599575992167233
wire_area_loss_frac,CatBoost,sqrt,0.12111841484099137,0.05033669325659738,0.14576810222983427,0.060830507575466014,-1.7262840746493813,2.368476697656883,0.23941976765599593,0.4577883524781725
wire_area_loss_frac,XGBoost,sqrt,0.13436802982138601,0.05750694650110671,0.15413231773415376,0.06509718510259264,-2.237864415222145,3.459702457907388,0.11707802651286794,0.668074907769633
wire_area_loss_frac,GradientBoosting,sqrt,0.14109308979482316,0.04522295799242043,0.16405922262202263,0.05067361792949039,-3.092778572792967,4.348933609984471,0.12049616546577083,0.46621121282920047
