split_name,repeat_id,fold_id,split_id,fraction,n_train_specimens,n_train_rows,train_mae,test_mae,train_rmse,test_rmse,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.2,8,132,0.006826107044613394,0.41725033344390033,0.00790452979209186,0.45023460513657587,1.0,0.6079055436800646
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.4,15,249,0.01741255995904112,0.3635417226786831,0.021260129280603696,0.42273799923479427,1.0,0.3890595479552414
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.6,23,378,0.034184815175952586,0.3385259963119961,0.04203560322772423,0.37508915043048113,0.9896194980682554,0.686933264358473
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.8,30,491,0.03849098420245377,0.3369102456296941,0.04579747621970669,0.37916150052133535,0.9904296552140635,0.686933264358473
grouped_cv,0,0,grouped_cv_repeat0_fold0,1.0,38,626,0.051032267723779126,0.3375468676442363,0.06251092676834633,0.3868370060177184,0.9777802628735164,0.7112494861056755
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.2,8,132,0.010809128599911955,0.24059133960336165,0.013264662910437717,0.28053601381932486,1.0,0.7416447632896789
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.4,15,246,0.029253649668357397,0.1921254898694144,0.03637113572438781,0.2180533905186949,1.0,0.6200636545536659
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.6,23,378,0.052720601762373594,0.20060292553358475,0.06101922975109035,0.23914359170392308,0.9834366116336676,0.6626170426112704
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.8,30,497,0.0513085475146809,0.20156408486118832,0.06375356919381196,0.23737178282832339,0.9862008544389923,0.6261427099904665
grouped_cv,0,1,grouped_cv_repeat0_fold1,1.0,38,626,0.055786577872026004,0.23396081082693257,0.07053127318366996,0.27770867714489766,0.9795315764530502,0.49848254581765294
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.2,8,135,0.010270917211623265,0.24784025109816907,0.012333575685663156,0.2920874818094662,1.0,0.8424242424242423
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.4,15,240,0.015959658812245214,0.29662006615327463,0.019906557693618657,0.3603925759230263,0.9982126884730385,0.4787878787878787
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.6,23,378,0.024831986894943023,0.24366926826361804,0.02866242148627552,0.2850608025527935,0.9915967598026575,0.6121212121212121
