feature,importance,importance_abs,importance_kind,direction
img_hsv_v_hist_bin_0,15.02787111046881,15.02787111046881,feature_importance,positive
img_hsv_v_hist_bin_2,8.09944889371873,8.09944889371873,feature_importance,positive
img_hsv_v_std,7.1893551238935665,7.1893551238935665,feature_importance,positive
img_hsv_v_mean,5.904761357728042,5.904761357728042,feature_importance,positive
img_hsv_v_hist_bin_3,4.835368438476446,4.835368438476446,feature_importance,positive
img_hsv_v_hist_bin_1,4.7022751995627035,4.7022751995627035,feature_importance,positive
img_hsv_h_hist_bin_0,4.22600726054221,4.22600726054221,feature_importance,positive
img_hsv_h_std,3.705395222152319,3.705395222152319,feature_importance,positive
img_hsv_v_hist_bin_6,3.547262199834505,3.547262199834505,feature_importance,positive
img_hsv_h_p90,3.504061812955661,3.504061812955661,feature_importance,positive
img_hsv_s_std,3.2980670197088315,3.2980670197088315,feature_importance,positive
img_hsv_v_p10,3.0758077145273037,3.0758077145273037,feature_importance,positive
img_hsv_v_hist_bin_7,2.9087431682920424,2.9087431682920424,feature_importance,positive
img_hsv_s_hist_bin_4,2.9041767663681846,2.9041767663681846,feature_importance,positive
img_hsv_v_hist_bin_5,2.438865865600177,2.438865865600177,feature_importance,positive
img_hsv_s_hist_bin_3,2.274378247061574,2.274378247061574,feature_importance,positive
img_hsv_h_hist_bin_1,2.095496178776249,2.095496178776249,feature_importance,positive
img_hsv_s_hist_bin_1,2.085013966632883,2.085013966632883,feature_importance,positive
img_hsv_h_mean,1.866967165317992,1.866967165317992,feature_importance,positive
img_hsv_s_p90,1.8447403409031118,1.8447403409031118,feature_importance,positive
img_hsv_s_hist_bin_0,1.8071145226371519,1.8071145226371519,feature_importance,positive
img_hsv_s_hist_bin_2,1.4686381246216942,1.4686381246216942,feature_importance,positive
img_hsv_s_mean,1.4195750723045446,1.4195750723045446,feature_importance,positive
img_hsv_v_p90,1.153206251892126,1.153206251892126,feature_importance,positive
img_hsv_s_hist_bin_6,1.1182183247993747,1.1182183247993747,feature_importance,positive
img_hsv_v_hist_bin_4,1.1065666928969158,1.1065666928969158,feature_importance,positive
img_hsv_h_hist_bin_2,1.0811145334246448,1.0811145334246448,feature_importance,positive
img_hsv_s_hist_bin_7,1.0750034840282547,1.0750034840282547,feature_importance,positive
img_hsv_s_hist_bin_5,1.0408059000720735,1.0408059000720735,feature_importance,positive
img_hsv_h_p10,1.020547934338673,1.020547934338673,feature_importance,positive
img_hsv_s_p10,0.8630458220830568,0.8630458220830568,feature_importance,positive
img_hsv_h_hist_bin_7,0.5912587464910801,0.5912587464910801,feature_importance,positive
img_hsv_h_hist_bin_5,0.26615112500726934,0.26615112500726934,feature_importance,positive
img_hsv_h_hist_bin_4,0.2124063749392628,0.2124063749392628,feature_importance,positive
img_hsv_h_hist_bin_6,0.2099316247684046,0.2099316247684046,feature_importance,positive
img_hsv_h_hist_bin_3,0.03235241317411766,0.03235241317411766,feature_importance,positive
