split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,626,165,38,10,38,10,0.013212077329668278,0.27906063104088147,0.017129482806009712,0.3310825768023643,0.997545491266048,0.5228209064144708,0.998139283235598,0.6383008208640678
grouped_cv,0,1,grouped_cv_repeat0_fold1,626,165,38,10,38,10,0.020208476189259427,0.11705079300445312,0.026572365270685412,0.1541397454043981,0.9954325060611092,0.7647641002234368,0.9962785125573431,0.8753839828992931
grouped_cv,0,2,grouped_cv_repeat0_fold2,627,164,38,10,38,10,0.01907809910138221,0.23013302014714587,0.02341166638951774,0.26997935594840605,0.9960295335321968,0.5579305521053599,0.9936515421880422,0.8424242424242423
grouped_cv,0,3,grouped_cv_repeat0_fold3,641,150,39,9,39,9,0.021150550454218233,0.0955385860337034,0.027268145588810987,0.1144604546023196,0.9950624312031003,0.8814914290879166,0.9957477426006475,0.8666666666666667
grouped_cv,0,4,grouped_cv_repeat0_fold4,644,147,39,9,39,9,0.016721262382306694,0.20691055218708596,0.022367940463332563,0.23985128860634794,0.9967669831982532,0.3996470029714534,0.9948365347019787,0.6778302010921357
grouped_cv,1,0,grouped_cv_repeat1_fold0,626,165,38,10,38,10,0.019832665828633547,0.13228267734882598,0.026527639816294305,0.16508942636291998,0.9946187825093463,0.8537345510430728,0.9955668181806288,0.9393939393939393
grouped_cv,1,1,grouped_cv_repeat1_fold1,627,164,38,10,38,10,0.020370535622357654,0.22881368629593193,0.02514764424577428,0.28226083209547587,0.9958375736269344,0.24255421608580796,0.9969901319986015,0.3902511573242267
grouped_cv,1,2,grouped_cv_repeat1_fold2,626,165,38,10,38,10,0.01825387772023271,0.1388727878006209,0.024133391054346847,0.1912481293917142,0.9959504602759837,0.7382597305312696,0.9958411095523574,0.7575757575757575
grouped_cv,1,3,grouped_cv_repeat1_fold3,641,150,39,9,39,9,0.02200576411741712,0.2248501812774205,0.028512142325270197,0.2813694224903798,0.9943568864726845,0.44308365857970233,0.9927613580445939,0.75
grouped_cv,1,4,grouped_cv_repeat1_fold4,644,147,39,9,39,9,0.01954075047908855,0.19332762693423047,0.02591528166640058,0.2099013327789199,0.9954208350745521,0.647217859856493,0.9892669908212202,0.8333333333333333
