target,model_name,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std
ultimate_load_kn,RandomForest,0.17754822544492582,0.040646546654752744,0.2058457547904088,0.0445131396983709,0.5934402002146961,0.16797404354158865,0.7378441974013203,0.13206184325449533
ultimate_load_kn,CatBoost,0.18163802192840653,0.044594225348208366,0.2132125027271409,0.05636135514782098,0.570967586440219,0.16709911035524225,0.7535980832836572,0.14374760963691008
ultimate_load_kn,GradientBoosting,0.18397403341984525,0.04545039731731437,0.22459136661477155,0.048821933607308826,0.49472315718812343,0.26902740390211866,0.7366283863139602,0.11356637727259823
ultimate_load_kn,XGBoost,0.187492667388916,0.02318816146787739,0.2261335966693719,0.024549667207262236,0.4941800299022461,0.18723083004584173,0.729392557793622,0.11515748227582404
