feature,importance,importance_abs,importance_kind,direction,n_steel_mesh,split_name,repeat_id,fold_id,split_id
img_hsv_v_mean_max,-0.10127314124228373,0.10127314124228373,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_v_mean_terminal,-0.09548424191293337,0.09548424191293337,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
peak_rust_pct_slope,-0.09321371507227741,0.09321371507227741,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_v_mean_mean,0.08658827305694584,0.08658827305694584,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_s_mean_terminal,0.07555716347722426,0.07555716347722426,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_strip_rust_max_pct_terminal,0.07509635176539799,0.07509635176539799,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
peak_rust_pct_max,-0.07412174952062563,0.07412174952062563,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_s_mean_max,0.073351140202638,0.073351140202638,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_v_mean_slope,0.06677795577273418,0.06677795577273418,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
peak_rust_pct_terminal,-0.06088409888503282,0.06088409888503282,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_strip_rust_max_pct_slope,0.03873735164792629,0.03873735164792629,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_strip_rust_max_pct_max,-0.03784948834621647,0.03784948834621647,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_s_mean_slope,0.03535365632608609,0.03535365632608609,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_rust_area_ratio_pct_terminal,-0.03291715381042567,0.03291715381042567,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
surface_total_rust_pct_terminal,-0.0328999507954408,0.0328999507954408,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
surface_total_rust_pct_max,-0.027327696831467477,0.027327696831467477,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_rust_area_ratio_pct_max,-0.027327394343705916,0.027327394343705916,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_rust_area_ratio_pct_slope,-0.02723274637344449,0.02723274637344449,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
surface_total_rust_pct_slope,-0.027213461752792337,0.027213461752792337,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_s_mean_mean,-0.026154700703600035,0.026154700703600035,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
surface_total_rust_pct_mean,-0.017485228118028412,0.017485228118028412,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_rust_area_ratio_pct_mean,-0.01745788373692843,0.01745788373692843,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
visible_corrosion_onset_week,0.015542793549927067,0.015542793549927067,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
weeks_after_onset_at_terminal,-0.015542793549927067,0.015542793549927067,coefficient,negative,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
n_rows_post_onset,0.012504338664275796,0.012504338664275796,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
peak_rust_pct_mean,0.004062723327755871,0.004062723327755871,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
has_visible_corrosion_onset,0.0,0.0,coefficient,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_s_mean_mean,0.2012206028551656,0.2012206028551656,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_max,-0.15916783539233442,0.15916783539233442,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_max,-0.15598878621389567,0.15598878621389567,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_terminal,0.11704603864074893,0.11704603864074893,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_max,-0.11252160155434389,0.11252160155434389,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_mean,0.08763440708164891,0.08763440708164891,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_terminal,0.06996859595641151,0.06996859595641151,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_terminal,0.06452154751014945,0.06452154751014945,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_slope,-0.05950126320835391,0.05950126320835391,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
has_visible_corrosion_onset,0.05168521572875652,0.05168521572875652,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
n_rows_post_onset,0.047319443321844706,0.047319443321844706,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_terminal,0.04441126501541725,0.04441126501541725,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_terminal,0.04438483130691126,0.04438483130691126,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_slope,0.042823034059845305,0.042823034059845305,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_max,-0.042468948764514264,0.042468948764514264,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_max,-0.04245726998526234,0.04245726998526234,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_slope,0.03843896546227124,0.03843896546227124,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_slope,0.038426077515431256,0.038426077515431256,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_max,0.032144045289859265,0.032144045289859265,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_mean,0.030033492744592792,0.030033492744592792,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_mean,0.0300321930186781,0.0300321930186781,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_terminal,0.025048284557846735,0.025048284557846735,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_slope,-0.024955789630100644,0.024955789630100644,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
visible_corrosion_onset_week,0.010425870506131248,0.010425870506131248,coefficient,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
weeks_after_onset_at_terminal,-0.010425870506131248,0.010425870506131248,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_mean,-0.009812776223279585,0.009812776223279585,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_slope,-0.006701188600880777,0.006701188600880777,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_mean,-0.0058799929235610485,0.0058799929235610485,coefficient,negative,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_mean,0.0930860287302535,0.0930860287302535,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_mean,0.06282947840236185,0.06282947840236185,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_max,-0.04753301671654603,0.04753301671654603,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_slope,0.03841261306764529,0.03841261306764529,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_mean,0.0366562212896417,0.0366562212896417,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_terminal,-0.0354034661955238,0.0354034661955238,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_terminal,-0.03275345343273822,0.03275345343273822,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_terminal,-0.03274836503213156,0.03274836503213156,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_terminal,-0.03249113154481224,0.03249113154481224,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_slope,-0.030287497722644087,0.030287497722644087,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_max,-0.0180679015086393,0.0180679015086393,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_max,-0.01806778356898533,0.01806778356898533,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
n_rows_post_onset,0.017365988581657676,0.017365988581657676,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_max,0.016020672696667296,0.016020672696667296,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_max,-0.015886348075137204,0.015886348075137204,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_terminal,0.014536631793125561,0.014536631793125561,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_slope,-0.014159467125925954,0.014159467125925954,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_terminal,0.013776424616019202,0.013776424616019202,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_slope,-0.01369049380915638,0.01369049380915638,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_slope,-0.013676776403180114,0.013676776403180114,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_slope,0.009047170593079624,0.009047170593079624,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
visible_corrosion_onset_week,0.008873650603266434,0.008873650603266434,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
weeks_after_onset_at_terminal,-0.008873650603266434,0.008873650603266434,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_max,0.007941236274213054,0.007941236274213054,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_mean,-0.005928321209084005,0.005928321209084005,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_mean,-0.005917467248373108,0.005917467248373108,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_mean,-0.005239554266344362,0.005239554266344362,coefficient,negative,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
has_visible_corrosion_onset,0.0,0.0,coefficient,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_mean,0.18381738731973124,0.18381738731973124,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_max,-0.17210882390807694,0.17210882390807694,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_mean,0.1664775408021955,0.1664775408021955,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_terminal,0.15280050741586085,0.15280050741586085,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_slope,-0.12925023095312052,0.12925023095312052,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_max,-0.11207738033011268,0.11207738033011268,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
has_visible_corrosion_onset,0.10479084408733995,0.10479084408733995,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
weeks_after_onset_at_terminal,-0.10393931531972517,0.10393931531972517,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
visible_corrosion_onset_week,0.10393931531972507,0.10393931531972507,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_mean,0.07806641519034575,0.07806641519034575,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_mean,0.07805891756039465,0.07805891756039465,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_max,-0.07491787306840365,0.07491787306840365,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_slope,-0.07289095329908246,0.07289095329908246,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_terminal,0.06406279549645177,0.06406279549645177,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_terminal,0.06402512900771645,0.06402512900771645,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
n_rows_post_onset,0.05168183761833691,0.05168183761833691,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_terminal,0.05072611930805423,0.05072611930805423,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_slope,0.045649175675795614,0.045649175675795614,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_slope,0.04563604765321345,0.04563604765321345,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_max,-0.031120638297779436,0.031120638297779436,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_max,-0.031101195191646457,0.031101195191646457,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_slope,0.029159002004121238,0.029159002004121238,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_slope,-0.027827986362374595,0.027827986362374595,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_terminal,0.016134112668858742,0.016134112668858742,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_mean,0.015769955683232445,0.015769955683232445,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_mean,0.006577446352099867,0.006577446352099867,coefficient,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_max,-0.001550175041504774,0.001550175041504774,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_terminal,-0.0009319288168735066,0.0009319288168735066,coefficient,negative,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_mean,0.1367843737198632,0.1367843737198632,coefficient,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_mean,0.10218476308780003,0.10218476308780003,coefficient,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
n_rows_post_onset,-0.0753413443029879,0.0753413443029879,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_max,-0.07520771942965934,0.07520771942965934,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_terminal,-0.06704853980304314,0.06704853980304314,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_slope,-0.054622162274870614,0.054622162274870614,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_terminal,0.04829680054928587,0.04829680054928587,coefficient,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_terminal,-0.04818019267198374,0.04818019267198374,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_max,-0.04633473833706833,0.04633473833706833,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_max,0.04403843582413716,0.04403843582413716,coefficient,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_max,-0.03742889636030926,0.03742889636030926,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_max,-0.0320960778433751,0.0320960778433751,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_max,-0.03209602622381545,0.03209602622381545,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_slope,0.03101728508422349,0.03101728508422349,coefficient,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_mean,0.03015072490706047,0.03015072490706047,coefficient,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_terminal,-0.027928979505694673,0.027928979505694673,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_terminal,-0.027923232856400835,0.027923232856400835,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_mean,-0.025296513188526812,0.025296513188526812,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_mean,-0.025268561137776053,0.025268561137776053,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_terminal,0.02115672022722295,0.02115672022722295,coefficient,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_slope,0.02052813211047647,0.02052813211047647,coefficient,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_slope,-0.0173693358707376,0.0173693358707376,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_slope,-0.017354811523600834,0.017354811523600834,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_slope,-0.014684231405962245,0.014684231405962245,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_mean,-0.012670337372189443,0.012670337372189443,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
visible_corrosion_onset_week,-0.0032645908010483387,0.0032645908010483387,coefficient,negative,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
weeks_after_onset_at_terminal,0.0032645908010483387,0.0032645908010483387,coefficient,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
has_visible_corrosion_onset,0.0,0.0,coefficient,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_mean,0.10284664437834214,0.10284664437834214,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_mean,0.09938646695916244,0.09938646695916244,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_terminal,-0.0913524986408267,0.0913524986408267,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_slope,0.06988787510468136,0.06988787510468136,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_max,0.05678435109241981,0.05678435109241981,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_max,-0.05542581053807797,0.05542581053807797,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_terminal,0.05152953718768444,0.05152953718768444,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_slope,-0.050995622436489266,0.050995622436489266,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_mean,0.041972064918781755,0.041972064918781755,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_mean,0.04088325765536961,0.04088325765536961,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_mean,0.04087473949705789,0.04087473949705789,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_slope,0.04006541464055034,0.04006541464055034,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_max,0.03566741337085195,0.03566741337085195,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_slope,-0.032080324048310425,0.032080324048310425,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
visible_corrosion_onset_week,0.02151110009123082,0.02151110009123082,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
weeks_after_onset_at_terminal,-0.02151110009123071,0.02151110009123071,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_terminal,0.021446538875374625,0.021446538875374625,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_max,-0.01883745249164464,0.01883745249164464,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_max,-0.018834405556745308,0.018834405556745308,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
n_rows_post_onset,-0.01389485297852743,0.01389485297852743,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_terminal,-0.013169095760168203,0.013169095760168203,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_terminal,-0.010115453922772043,0.010115453922772043,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_terminal,-0.010078667252515803,0.010078667252515803,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
has_visible_corrosion_onset,-0.008157259282409644,0.008157259282409644,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_max,-0.007958830948412522,0.007958830948412522,coefficient,negative,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_mean,0.001788659611625684,0.001788659611625684,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_slope,0.0016917211081779102,0.0016917211081779102,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_slope,0.0016824396880223027,0.0016824396880223027,coefficient,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_mean,0.1494465051332855,0.1494465051332855,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_terminal,-0.11707131465020658,0.11707131465020658,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_max,-0.08132637017414433,0.08132637017414433,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_mean,0.06128862858213001,0.06128862858213001,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
n_rows_post_onset,-0.05889082547222031,0.05889082547222031,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_slope,-0.05818750570357916,0.05818750570357916,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_slope,0.057676433159903236,0.057676433159903236,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_terminal,-0.055875859449128804,0.055875859449128804,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_mean,0.04357715222785142,0.04357715222785142,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_terminal,0.04028677937626115,0.04028677937626115,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_terminal,-0.03980664399320501,0.03980664399320501,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_terminal,-0.03980651298235046,0.03980651298235046,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_max,-0.03166554539827745,0.03166554539827745,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_max,-0.0316638513110526,0.0316638513110526,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_terminal,0.026617926375255,0.026617926375255,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_max,0.02652351100476469,0.02652351100476469,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_slope,-0.018209771732759762,0.018209771732759762,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
visible_corrosion_onset_week,-0.013922405241670072,0.013922405241670072,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
weeks_after_onset_at_terminal,0.013922405241670072,0.013922405241670072,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_slope,0.010178796068291402,0.010178796068291402,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_slope,-0.00955720154547633,0.00955720154547633,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_slope,-0.00954795886599989,0.00954795886599989,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_max,0.009036359065242716,0.009036359065242716,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_max,0.008539928307133265,0.008539928307133265,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_mean,-0.0034134192310888017,0.0034134192310888017,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_mean,-0.003411852293445424,0.003411852293445424,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_mean,-0.0009132472541727641,0.0009132472541727641,coefficient,negative,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
has_visible_corrosion_onset,0.0,0.0,coefficient,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_slope,-0.13713681285755294,0.13713681285755294,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_max,0.13094729242008388,0.13094729242008388,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_slope,-0.125764172266576,0.125764172266576,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_terminal,0.10317494953941883,0.10317494953941883,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
has_visible_corrosion_onset,0.09905556088416806,0.09905556088416806,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
