target,model_name,target_transform,split_id,mae,rmse,r2,spearman
wire_area_loss_frac,RandomForest,none,leave_one_treatment_out_0,0.03704196414462081,0.06004985077553469,-1.0449083557475163,0.4285714285714286
wire_area_loss_frac,RandomForest,none,leave_one_treatment_out_1,0.12743754661375667,0.15991704419157254,-0.14090367192939568,0.14285714285714288
wire_area_loss_frac,RandomForest,none,leave_one_treatment_out_2,0.16389506544532625,0.19803557143572112,-0.6393572874018432,-0.14285714285714288
wire_area_loss_frac,RandomForest,none,leave_one_treatment_out_3,0.15802216124779536,0.1727453951859754,-0.3888305379993269,0.8285714285714287
wire_area_loss_frac,RandomForest,none,leave_one_treatment_out_4,0.061891583299319715,0.09354924564021674,-0.4827819468527841,-0.28571428571428575
wire_area_loss_frac,RandomForest,none,leave_one_treatment_out_5,0.0776329563206899,0.09664825993696931,0.031519496055867346,0.6071428571428572
wire_area_loss_frac,RandomForest,none,leave_one_treatment_out_6,0.16975273921296283,0.17364830972277545,-19.53327849589518,0.39999999999999997
wire_area_loss_frac,RandomForest,none,leave_one_treatment_out_7,0.16696236437389764,0.20540397341414035,-9.98565335068581,-1.0
wire_area_loss_frac,RandomForest,none,leave_one_treatment_out_8,0.17885376459435623,0.20090021723933132,-0.07988388731219764,-0.5
wire_area_loss_frac,GradientBoosting,none,leave_one_treatment_out_0,0.06052242582351738,0.09623920994826257,-4.252355131743339,0.2
wire_area_loss_frac,GradientBoosting,none,leave_one_treatment_out_1,0.13698376958312727,0.1653729827578985,-0.22008078999252523,0.48571428571428577
wire_area_loss_frac,GradientBoosting,none,leave_one_treatment_out_2,0.20961323464078582,0.2365898043628995,-1.3398027880106391,-0.8285714285714287
wire_area_loss_frac,GradientBoosting,none,leave_one_treatment_out_3,0.11567478508038485,0.12998919805438663,0.21358674029909464,0.46381682852195877
wire_area_loss_frac,GradientBoosting,none,leave_one_treatment_out_4,0.08307645169772725,0.11647558183769702,-1.298616327985188,0.0
wire_area_loss_frac,GradientBoosting,none,leave_one_treatment_out_5,0.10020246638818597,0.12203395129403276,-0.5440599223488067,-0.28571428571428575
wire_area_loss_frac,GradientBoosting,none,leave_one_treatment_out_6,0.11582491354608702,0.11941202148017993,-8.709866924055314,0.39999999999999997
wire_area_loss_frac,GradientBoosting,none,leave_one_treatment_out_7,0.12824803879523258,0.1896031902619634,-8.360509553286509,-0.5
wire_area_loss_frac,GradientBoosting,none,leave_one_treatment_out_8,0.21348759719492927,0.2376455644500101,-0.5110390014734729,-1.0
wire_area_loss_frac,XGBoost,none,leave_one_treatment_out_0,0.07980551588535309,0.09903073302992771,-4.56147477752868,0.2571428571428572
wire_area_loss_frac,XGBoost,none,leave_one_treatment_out_1,0.112722578672568,0.13488853825731836,0.18827379460176008,0.6571428571428573
wire_area_loss_frac,XGBoost,none,leave_one_treatment_out_2,0.18614384747743604,0.2183327057662468,-0.9926214347936557,-0.14285714285714288
wire_area_loss_frac,XGBoost,none,leave_one_treatment_out_3,0.12562386926809946,0.14527773851324122,0.017721948549706656,0.8116794499134279
wire_area_loss_frac,XGBoost,none,leave_one_treatment_out_4,0.0869365728054728,0.11678270234520181,-1.3107542013911728,-0.6071428571428572
wire_area_loss_frac,XGBoost,none,leave_one_treatment_out_5,0.08275666399342674,0.09651137534203451,0.034260904560076244,0.4642857142857144
wire_area_loss_frac,XGBoost,none,leave_one_treatment_out_6,0.1468548580944538,0.15062597423454172,-14.449588441574104,0.39999999999999997
wire_area_loss_frac,XGBoost,none,leave_one_treatment_out_7,0.16545155804157258,0.2181130502604606,-11.387153303425272,-1.0
wire_area_loss_frac,XGBoost,none,leave_one_treatment_out_8,0.16369430819829303,0.17799683707665112,0.15230266306399975,0.5
wire_area_loss_frac,CatBoost,none,leave_one_treatment_out_0,0.05299045226086554,0.06364475494901001,-1.2970752463632884,0.2571428571428572
wire_area_loss_frac,CatBoost,none,leave_one_treatment_out_1,0.1257613221936258,0.16057419328124742,-0.1502995969100318,0.14285714285714288
wire_area_loss_frac,CatBoost,none,leave_one_treatment_out_2,0.17224237222763542,0.2150960084084068,-0.9339796774392373,-0.6571428571428573
wire_area_loss_frac,CatBoost,none,leave_one_treatment_out_3,0.12217980463480888,0.14407375249856935,0.03393569829243326,0.942857142857143
wire_area_loss_frac,CatBoost,none,leave_one_treatment_out_4,0.07149699690193208,0.10924351863357289,-1.0220322128131127,-0.3214285714285715
wire_area_loss_frac,CatBoost,none,leave_one_treatment_out_5,0.08413251804519306,0.10644334731981402,-0.17473484366569214,0.1785714285714286
wire_area_loss_frac,CatBoost,none,leave_one_treatment_out_6,0.14444013431950561,0.1504265112780984,-14.408698014545063,-0.19999999999999998
wire_area_loss_frac,CatBoost,none,leave_one_treatment_out_7,0.14803591611835784,0.18693200979223995,-8.098620694819033,-1.0
wire_area_loss_frac,CatBoost,none,leave_one_treatment_out_8,0.1734168464239478,0.20395860269534793,-0.1130131730875652,-0.5
