feature,feature_value,feature_value_label,prediction_mean,feature_kind
img_hsv_v_hist_bin_0,6.446886446886447e-05,6.447e-05,2.1796136854220673,numeric
img_hsv_v_hist_bin_0,0.0002519526329050138,0.000252,2.2117282086940553,numeric
img_hsv_v_hist_bin_0,0.000506479058860011,0.0005065,2.2118929186590988,numeric
img_hsv_v_hist_bin_0,0.0008500959358102215,0.0008501,2.237097146460184,numeric
img_hsv_v_hist_bin_0,0.0015575789290075003,0.001558,2.237097146460184,numeric
img_hsv_v_hist_bin_0,0.0026038723181580317,0.002604,2.3616967384092757,numeric
img_hsv_v_hist_bin_0,0.005047890381223713,0.005048,2.3835502019272097,numeric
img_hsv_v_hist_bin_0,0.014355284221950886,0.01436,2.507373951603966,numeric
img_hsv_v_std,0.014636836433783175,0.01464,2.2439952145602207,numeric
img_hsv_v_std,0.06055813189595938,0.06056,2.2452845089782834,numeric
img_hsv_v_std,0.07531211067523275,0.07531,2.2452845089782834,numeric
img_hsv_v_std,0.08642040086644036,0.08642,2.215416901019705,numeric
img_hsv_v_std,0.09639986774751119,0.0964,2.1642370605057732,numeric
img_hsv_v_std,0.10984474734536238,0.1098,2.1256589972105786,numeric
img_hsv_v_std,0.12440170241253716,0.1244,2.0528041186647226,numeric
img_hsv_v_std,0.14824271276593207,0.1482,2.0379780913651886,numeric
img_hsv_v_hist_bin_3,0.0004884004884004884,0.0004884,2.1098611308119164,numeric
img_hsv_v_hist_bin_3,0.004021784212260402,0.004022,2.153014292145145,numeric
img_hsv_v_hist_bin_3,0.016130085082466022,0.01613,2.209922458317057,numeric
img_hsv_v_hist_bin_3,0.035121731883636646,0.03512,2.185074662262834,numeric
img_hsv_v_hist_bin_3,0.07253444967730682,0.07253,2.185074662262834,numeric
img_hsv_v_hist_bin_3,0.13758520844235128,0.1376,2.179414148329606,numeric
img_hsv_v_hist_bin_3,0.2727017462255556,0.2727,2.162075867386774,numeric
img_hsv_v_hist_bin_3,0.7653029439696106,0.7653,2.1639545246729917,numeric
img_hsv_v_hist_bin_7,0.03208812915479584,0.03209,2.1330278149066393,numeric
img_hsv_v_hist_bin_7,0.3232984863461049,0.3233,2.1285826418204667,numeric
img_hsv_v_hist_bin_7,1.0309475667189945,1.031,2.1287951535399046,numeric
img_hsv_v_hist_bin_7,2.201577114948542,2.202,2.128610219484108,numeric
img_hsv_v_hist_bin_7,3.5187423764947567,3.519,2.130145191682123,numeric
img_hsv_v_hist_bin_7,5.206014489214489,5.206,2.130232310045424,numeric
img_hsv_v_hist_bin_7,7.163626412388316,7.164,2.266494396061419,numeric
img_hsv_v_hist_bin_7,7.987224311490978,7.987,2.2631709518666834,numeric
img_hsv_v_hist_bin_2,0.00019926739926739927,0.0001993,2.096171700113704,numeric
img_hsv_v_hist_bin_2,0.0019188712522045853,0.001919,2.098331085093499,numeric
img_hsv_v_hist_bin_2,0.005739682539682538,0.00574,2.2065862555336917,numeric
img_hsv_v_hist_bin_2,0.011729426129426129,0.01173,2.195728555510356,numeric
img_hsv_v_hist_bin_2,0.019742233075566412,0.01974,2.1942708394988304,numeric
img_hsv_v_hist_bin_2,0.037881644281644276,0.03788,2.1933466325461737,numeric
img_hsv_v_hist_bin_2,0.07637064170397503,0.07637,2.163478823351463,numeric
img_hsv_v_hist_bin_2,0.20290717677384357,0.2029,2.149980402654601,numeric
img_hsv_v_hist_bin_6,0.009233156966490302,0.009233,2.2238067123817755,numeric
img_hsv_v_hist_bin_6,0.3145541019826733,0.3146,2.162912153841934,numeric
img_hsv_v_hist_bin_6,1.2091845960036436,1.209,2.1410948408576833,numeric
img_hsv_v_hist_bin_6,2.019774358974358,2.02,2.1233494266831903,numeric
img_hsv_v_hist_bin_6,2.6478456034265556,2.648,2.1203914875426992,numeric
img_hsv_v_hist_bin_6,3.219930957226195,3.22,2.1366434132289234,numeric
img_hsv_v_hist_bin_6,4.003378801093087,4.003,2.1428450190950508,numeric
img_hsv_v_hist_bin_6,5.269515669515668,5.27,2.1671627668622855,numeric
