target,model_name,split_id,mae,rmse,r2,spearman
ultimate_load_kn,RandomForest,leave_one_treatment_out_0,0.14168105820105867,0.17960045258151885,-0.41682236753234636,0.3142857142857143
ultimate_load_kn,RandomForest,leave_one_treatment_out_1,0.24076718253968163,0.2655915143432009,-5.666838250669799,0.14285714285714288
ultimate_load_kn,RandomForest,leave_one_treatment_out_2,0.1974105357142858,0.2546114402224626,0.08411307338109208,0.5428571428571429
ultimate_load_kn,RandomForest,leave_one_treatment_out_3,0.23577346560846504,0.27236983953875943,-0.4860181736330431,0.7714285714285715
ultimate_load_kn,RandomForest,leave_one_treatment_out_4,0.13977374149659783,0.19142553077909394,-1.4043156907724086,-0.34235623582431246
ultimate_load_kn,RandomForest,leave_one_treatment_out_5,0.21742149281935003,0.27742487563167884,-0.5099549645032715,-0.3214285714285715
ultimate_load_kn,RandomForest,leave_one_treatment_out_6,0.4003166468253977,0.41113891426396965,-28.525800318280535,-0.7999999999999999
ultimate_load_kn,RandomForest,leave_one_treatment_out_7,0.10769813051146467,0.13031629183437668,-5.017363120360712,-1.0
ultimate_load_kn,RandomForest,leave_one_treatment_out_8,0.1792796737213398,0.2292884781430516,-1.3681624418539031,-0.5
