specimen_id,best_family,threshold_wire_area_loss_frac,last_observed_day,last_observed_predicted_wire_area_loss_frac,estimated_crossing_day,proxy_rul_days,right_censored,threshold_reached_by_baseline,threshold_reached_by_last_observation,threshold_crossed_during_observation,future_crossing_within_horizon,threshold_status,projection_horizon_days
G01,monotone_isotonic,0.2,252.0,0.1767972597719885,,,True,False,False,False,False,not_crossed_within_horizon,365
G01,monotone_isotonic,0.3,252.0,0.1767972597719885,,,True,False,False,False,False,not_crossed_within_horizon,365
G01,monotone_isotonic,0.4,252.0,0.1767972597719885,,,True,False,False,False,False,not_crossed_within_horizon,365
G02,linear,0.2,252.0,0.2693730686130837,0.0,,False,True,True,False,False,crossed_by_baseline,365
G02,linear,0.3,252.0,0.2693730686130837,,,True,False,False,False,False,not_crossed_within_horizon,365
G02,linear,0.4,252.0,0.2693730686130837,,,True,False,False,False,False,not_crossed_within_horizon,365
G03,monotone_isotonic,0.2,252.0,0.2550479743170274,115.0,,False,False,True,True,False,crossed_during_observation,365
G03,monotone_isotonic,0.3,252.0,0.2550479743170274,,,True,False,False,False,False,not_crossed_within_horizon,365
G03,monotone_isotonic,0.4,252.0,0.2550479743170274,,,True,False,False,False,False,not_crossed_within_horizon,365
G04,monotone_isotonic,0.2,252.0,0.2516242169131436,234.0,,False,False,True,True,False,crossed_during_observation,365
G04,monotone_isotonic,0.3,252.0,0.2516242169131436,,,True,False,False,False,False,not_crossed_within_horizon,365
G04,monotone_isotonic,0.4,252.0,0.2516242169131436,,,True,False,False,False,False,not_crossed_within_horizon,365
G05,monotone_isotonic,0.2,252.0,0.2342616777061752,0.0,,False,True,True,False,False,crossed_by_baseline,365
G05,monotone_isotonic,0.3,252.0,0.2342616777061752,,,True,False,False,False,False,not_crossed_within_horizon,365
G05,monotone_isotonic,0.4,252.0,0.2342616777061752,,,True,False,False,False,False,not_crossed_within_horizon,365
G06,monotone_isotonic,0.2,252.0,0.4268860991933543,0.0,,False,True,True,False,False,crossed_by_baseline,365
G06,monotone_isotonic,0.3,252.0,0.4268860991933543,165.0,,False,False,True,True,False,crossed_during_observation,365
G06,monotone_isotonic,0.4,252.0,0.4268860991933543,247.0,,False,False,True,True,False,crossed_during_observation,365
S1MI01,linear,0.2,196.0,0.2494527882204066,0.0,,False,True,True,False,False,crossed_by_baseline,365
S1MI01,linear,0.3,196.0,0.2494527882204066,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI01,linear,0.4,196.0,0.2494527882204066,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI02,monotone_isotonic,0.2,196.0,0.2190842507282535,0.0,,False,True,True,False,False,crossed_by_baseline,365
S1MI02,monotone_isotonic,0.3,196.0,0.2190842507282535,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI02,monotone_isotonic,0.4,196.0,0.2190842507282535,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI03,monotone_isotonic,0.2,196.0,0.2664843975450155,0.0,,False,True,True,False,False,crossed_by_baseline,365
S1MI03,monotone_isotonic,0.3,196.0,0.2664843975450155,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI03,monotone_isotonic,0.4,196.0,0.2664843975450155,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI04,monotone_isotonic,0.2,196.0,0.2395411206207164,0.0,,False,True,True,False,False,crossed_by_baseline,365
S1MI04,monotone_isotonic,0.3,196.0,0.2395411206207164,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI04,monotone_isotonic,0.4,196.0,0.2395411206207164,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI05,monotone_isotonic,0.2,196.0,0.4080342566806348,0.0,,False,True,True,False,False,crossed_by_baseline,365
S1MI05,monotone_isotonic,0.3,196.0,0.4080342566806348,183.0,,False,False,True,True,False,crossed_during_observation,365
S1MI05,monotone_isotonic,0.4,196.0,0.4080342566806348,195.0,,False,False,True,True,False,crossed_during_observation,365
S1MI06,monotone_isotonic,0.2,196.0,0.2151094989941514,0.0,,False,True,True,False,False,crossed_by_baseline,365
S1MI06,monotone_isotonic,0.3,196.0,0.2151094989941514,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI06,monotone_isotonic,0.4,196.0,0.2151094989941514,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI07,linear,0.2,196.0,0.2565447107357054,0.0,,False,True,True,False,False,crossed_by_baseline,365
S1MI07,linear,0.3,196.0,0.2565447107357054,,,True,False,False,False,False,not_crossed_within_horizon,365
S1MI07,linear,0.4,196.0,0.2565447107357054,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA01,monotone_isotonic,0.2,196.0,0.2992365540024837,0.0,,False,True,True,False,False,crossed_by_baseline,365
S2SA01,monotone_isotonic,0.3,196.0,0.2992365540024837,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA01,monotone_isotonic,0.4,196.0,0.2992365540024837,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA02,linear,0.2,196.0,0.2419103328607424,0.0,,False,True,True,False,False,crossed_by_baseline,365
S2SA02,linear,0.3,196.0,0.2419103328607424,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA02,linear,0.4,196.0,0.2419103328607424,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA03,monotone_isotonic,0.2,196.0,0.2103422916698186,0.0,,False,True,True,False,False,crossed_by_baseline,365
S2SA03,monotone_isotonic,0.3,196.0,0.2103422916698186,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA03,monotone_isotonic,0.4,196.0,0.2103422916698186,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA04,monotone_isotonic,0.2,196.0,0.2800490452985062,0.0,,False,True,True,False,False,crossed_by_baseline,365
S2SA04,monotone_isotonic,0.3,196.0,0.2800490452985062,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA04,monotone_isotonic,0.4,196.0,0.2800490452985062,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA05,gompertz,0.2,196.0,0.2532506795864991,0.0,,False,True,True,False,False,crossed_by_baseline,365
S2SA05,gompertz,0.3,196.0,0.2532506795864991,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA05,gompertz,0.4,196.0,0.2532506795864991,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA06,monotone_isotonic,0.2,196.0,0.2424578050121714,0.0,,False,True,True,False,False,crossed_by_baseline,365
S2SA06,monotone_isotonic,0.3,196.0,0.2424578050121714,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA06,monotone_isotonic,0.4,196.0,0.2424578050121714,,,True,False,False,False,False,not_crossed_within_horizon,365
S2SA07,monotone_isotonic,0.2,196.0,0.3224050964785749,0.0,,False,True,True,False,False,crossed_by_baseline,365
S2SA07,monotone_isotonic,0.3,196.0,0.3224050964785749,185.0,,False,False,True,True,False,crossed_during_observation,365
S2SA07,monotone_isotonic,0.4,196.0,0.3224050964785749,,,True,False,False,False,False,not_crossed_within_horizon,365
S3PA01,gompertz,0.2,196.0,0.2061706417359712,2.0,,False,False,True,True,False,crossed_during_observation,365
S3PA01,gompertz,0.3,196.0,0.2061706417359712,,,True,False,False,False,False,not_crossed_within_horizon,365
S3PA01,gompertz,0.4,196.0,0.2061706417359712,,,True,False,False,False,False,not_crossed_within_horizon,365
S3PA02,monotone_isotonic,0.2,196.0,0.2081718036127148,34.0,,False,False,True,True,False,crossed_during_observation,365
S3PA02,monotone_isotonic,0.3,196.0,0.2081718036127148,,,True,False,False,False,False,not_crossed_within_horizon,365
S3PA02,monotone_isotonic,0.4,196.0,0.2081718036127148,,,True,False,False,False,False,not_crossed_within_horizon,365
S3PA03,monotone_isotonic,0.2,196.0,0.1935136469113963,,,True,False,False,False,False,not_crossed_within_horizon,365
S3PA03,monotone_isotonic,0.3,196.0,0.1935136469113963,,,True,False,False,False,False,not_crossed_within_horizon,365
S3PA03,monotone_isotonic,0.4,196.0,0.1935136469113963,,,True,False,False,False,False,not_crossed_within_horizon,365
S3PA04,monotone_isotonic,0.2,196.0,0.1931861254427964,,,True,False,False,False,False,not_crossed_within_horizon,365
S3PA04,monotone_isotonic,0.3,196.0,0.1931861254427964,,,True,False,False,False,False,not_crossed_within_horizon,365
S3PA04,monotone_isotonic,0.4,196.0,0.1931861254427964,,,True,False,False,False,False,not_crossed_within_horizon,365
S4SAVF01,monotone_isotonic,0.2,196.0,0.2613062191302229,0.0,,False,True,True,False,False,crossed_by_baseline,365
S4SAVF01,monotone_isotonic,0.3,196.0,0.2613062191302229,,,True,False,False,False,False,not_crossed_within_horizon,365
S4SAVF01,monotone_isotonic,0.4,196.0,0.2613062191302229,,,True,False,False,False,False,not_crossed_within_horizon,365
S4SAVF02,monotone_isotonic,0.2,196.0,0.2602010153522935,0.0,,False,True,True,False,False,crossed_by_baseline,365
S4SAVF02,monotone_isotonic,0.3,196.0,0.2602010153522935,,,True,False,False,False,False,not_crossed_within_horizon,365
S4SAVF02,monotone_isotonic,0.4,196.0,0.2602010153522935,,,True,False,False,False,False,not_crossed_within_horizon,365
S4SAVF03,linear,0.2,196.0,0.2573606705524858,0.0,,False,True,True,False,False,crossed_by_baseline,365
S4SAVF03,linear,0.3,196.0,0.2573606705524858,,,True,False,False,False,False,not_crossed_within_horizon,365
S4SAVF03,linear,0.4,196.0,0.2573606705524858,,,True,False,False,False,False,not_crossed_within_horizon,365
S5VF01,monotone_isotonic,0.2,196.0,0.2159855095931634,0.0,,False,True,True,False,False,crossed_by_baseline,365
S5VF01,monotone_isotonic,0.3,196.0,0.2159855095931634,,,True,False,False,False,False,not_crossed_within_horizon,365
S5VF01,monotone_isotonic,0.4,196.0,0.2159855095931634,,,True,False,False,False,False,not_crossed_within_horizon,365
S5VF02,monotone_isotonic,0.2,196.0,0.4690802578356597,0.0,,False,True,True,False,False,crossed_by_baseline,365
S5VF02,monotone_isotonic,0.3,196.0,0.4690802578356597,178.0,,False,False,True,True,False,crossed_during_observation,365
S5VF02,monotone_isotonic,0.4,196.0,0.4690802578356597,189.0,,False,False,True,True,False,crossed_during_observation,365
S5VF03,monotone_isotonic,0.2,196.0,0.3113498391317785,0.0,,False,True,True,False,False,crossed_by_baseline,365
S5VF03,monotone_isotonic,0.3,196.0,0.3113498391317785,68.0,,False,False,True,True,False,crossed_during_observation,365
S5VF03,monotone_isotonic,0.4,196.0,0.3113498391317785,,,True,False,False,False,False,not_crossed_within_horizon,365
