index,fraction,n_train_specimens_mean,n_train_specimens_std,n_train_rows_mean,n_train_rows_std,train_mae_mean,train_mae_std,test_mae_mean,test_mae_std,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std,train_spearman_mean,train_spearman_std,test_spearman_mean,test_spearman_std
0,0.2,8.0,0.0,132.2,3.0110906108363205,0.13899870301190986,0.04671624424859342,0.47783275780374296,0.20524370512039805,0.16990111009798348,0.05773645076456902,0.6806770395510814,0.39879557545613253,0.8642857142857144,0.06923437615099805,0.2330127059239408,0.37659202676186665
1,0.4,15.4,0.5163977794943222,254.1,9.870832453918633,0.18293980982615238,0.04552155754427473,0.3621184698613908,0.1254177845230463,0.22763171920814265,0.052765478775556145,0.45982342238542834,0.17185468147279676,0.7123429387411137,0.15664249779550304,0.3439977863062664,0.28669951195215343
2,0.6,23.0,0.0,377.7,4.1912607490666405,0.22068678635063788,0.028950246176026376,0.34453191173591147,0.14804075975002126,0.2765387506898326,0.03527712126493943,0.4636264884653247,0.32078851345080395,0.6797279906520567,0.05990792041343533,0.4345948589172147,0.3012946142238088
3,0.8,30.4,0.5163977794943224,500.4,9.845472732852064,0.22999355878468405,0.01056629950354132,0.2996100712922749,0.08060730620986796,0.286374479137365,0.014685071868522281,0.361058642913137,0.08754873309882662,0.6493623963316904,0.03600580561526751,0.3873226490737858,0.38262979705082023
4,1.0,38.4,0.5163977794943211,632.8,8.416914187779538,0.23667413670602705,0.014671858193057387,0.28128424555705456,0.06619464326938862,0.29481071524864283,0.020059345016159618,0.33990523170239334,0.06992310522703377,0.6383325082351169,0.048866409645119624,0.4685857680457771,0.28889514437648917
